time;row_1;row_2;row_3;row_4;
1;-50.5786;-40.6383;64.9116;-2.30611;
2;-48.1664;-34.1526;58.5395;-2.34988;
3;-44.4509;-25.5789;49.9428;-2.41762;
4;-38.851;-12.4034;37.5298;-2.58255;
5;-30.3483;10.9125;23.5619;2.99631;
6;-21.6288;35.7466;31.7927;2.04771;
7;-13.1263;60.1034;52.9534;1.68609;
8;-5.59778;82.2486;74.7609;1.55158;
9;0.864845;101.104;93.9352;1.4866;
10;4.83757;112.822;105.987;1.45854;
11;7.67595;114.9;108.401;1.43467;
12;9.44356;107.607;101.453;1.40765;
13;10.311;89.7969;84.1035;1.36306;
14;10.0173;62.4393;57.5233;1.26984;
15;8.71854;25.9912;24.2906;0.865144;
16;8.14732;-15.1297;27.2519;-0.979907;
17;7.80905;-53.6744;62.951;-1.33276;
18;8.23139;-87.0244;95.7507;-1.41068;
19;9.00607;-113.268;121.83;-1.43875;
20;9.32629;-126.667;135.163;-1.44945;
21;10.631;-137.603;146.176;-1.44965;
