time;row_1;row_2;row_3;
   1;   -0.0813;    0.0283;    0.8190;
   2;   -0.1262;    0.0110;    1.0380;
   3;   -0.1742;   -0.0271;    1.1762;
   4;   -0.2205;   -0.0846;    1.2304;
   5;   -0.2641;   -0.1584;    1.2242;
   6;   -0.3061;   -0.2463;    1.1877;
   7;   -0.3480;   -0.3478;    1.1424;
   8;   -0.3902;   -0.4630;    1.0959;
   9;   -0.4318;   -0.5912;    1.0426;
  10;   -0.4716;   -0.7295;    0.9724;
  11;   -0.5083;   -0.8745;    0.8820;
  12;   -0.5412;   -1.0233;    0.7798;
  13;   -0.5698;   -1.1738;    0.6796;
  14;   -0.5938;   -1.3247;    0.5899;
  15;   -0.6125;   -1.4736;    0.5085;
  16;   -0.6258;   -1.6172;    0.4279;
  17;   -0.6338;   -1.7518;    0.3448;
  18;   -0.6375;   -1.8736;    0.2676;
  19;   -0.6386;   -1.9789;    0.2124;
  20;   -0.6391;   -2.0646;    0.1845;
  21;   -0.6416;   -2.1283;    0.1660;
  22;   -0.6486;   -2.1696;    0.1297;
  23;   -0.6621;   -2.1895;    0.0656;
  24;   -0.6832;   -2.1898;   -0.0104;
  25;   -0.7112;   -2.1723;   -0.0741;
  26;   -0.7423;   -2.1376;   -0.1099;
  27;   -0.7693;   -2.0837;   -0.1172;
  28;   -0.7830;   -2.0057;   -0.1086;
  29;   -0.7742;   -1.8978;   -0.1038;
  30;   -0.7378;   -1.7565;   -0.1152;
  31;   -0.6738;   -1.5833;   -0.1364;
  32;   -0.5867;   -1.3841;   -0.1506;
  33;   -0.4841;   -1.1678;   -0.1524;
  34;   -0.3745;   -0.9451;   -0.1539;
  35;   -0.2675;   -0.7282;   -0.1662;
  36;   -0.1732;   -0.5295;   -0.1845;
  37;   -0.0994;   -0.3590;   -0.1924;
  38;   -0.0492;   -0.2201;   -0.1766;
  39;   -0.0192;   -0.1081;   -0.1342;
  40;   -0.0014;   -0.0121;   -0.0751;
  41;    0.0135;    0.0808;   -0.0194;
  42;    0.0330;    0.1802;    0.0137;
  43;    0.0606;    0.2910;    0.0206;
  44;    0.0956;    0.4144;    0.0142;
  45;    0.1360;    0.5488;    0.0075;
  46;    0.1805;    0.6903;    0.0027;
  47;    0.2294;    0.8324;   -0.0022;
  48;    0.2829;    0.9664;   -0.0047;
  49;    0.3404;    1.0843;   -0.0033;
  50;    0.4003;    1.1803;   -0.0027;
  51;    0.4608;    1.2513;   -0.0069;
  52;    0.5200;    1.2965;   -0.0134;
  53;    0.5758;    1.3164;   -0.0177;
  54;    0.6264;    1.3121;   -0.0211;
  55;    0.6702;    1.2854;   -0.0255;
  56;    0.7058;    1.2383;   -0.0282;
  57;    0.7322;    1.1730;   -0.0259;
  58;    0.7477;    1.0926;   -0.0207;
  59;    0.7512;    1.0007;   -0.0169;
  60;    0.7422;    0.9009;   -0.0135;
  61;    0.7210;    0.7966;   -0.0061;
  62;    0.6891;    0.6910;    0.0044;
  63;    0.6487;    0.5870;    0.0114;
  64;    0.6025;    0.4876;    0.0118;
  65;    0.5533;    0.3951;    0.0117;
