time;row_1;row_2;row_3;
   1;    0.0171;    0.0607;    0.8221;
   2;    0.0179;    0.0492;    0.9966;
   3;    0.0114;    0.0109;    1.0802;
   4;   -0.0043;   -0.0572;    1.0919;
   5;   -0.0309;   -0.1569;    1.0701;
   6;   -0.0701;   -0.2884;    1.0395;
   7;   -0.1234;   -0.4485;    1.0014;
   8;   -0.1913;   -0.6308;    0.9483;
   9;   -0.2733;   -0.8277;    0.8813;
  10;   -0.3681;   -1.0307;    0.8133;
  11;   -0.4725;   -1.2305;    0.7568;
  12;   -0.5810;   -1.4170;    0.7126;
  13;   -0.6866;   -1.5813;    0.6718;
  14;   -0.7827;   -1.7191;    0.6285;
  15;   -0.8643;   -1.8314;    0.5841;
  16;   -0.9286;   -1.9235;    0.5427;
  17;   -0.9748;   -2.0024;    0.5071;
  18;   -1.0034;   -2.0740;    0.4769;
  19;   -1.0158;   -2.1422;    0.4451;
  20;   -1.0139;   -2.2075;    0.3977;
  21;   -0.9993;   -2.2672;    0.3237;
  22;   -0.9737;   -2.3147;    0.2286;
  23;   -0.9376;   -2.3419;    0.1333;
  24;   -0.8900;   -2.3400;    0.0608;
  25;   -0.8296;   -2.3023;    0.0230;
  26;   -0.7553;   -2.2240;    0.0150;
  27;   -0.6679;   -2.1035;    0.0182;
  28;   -0.5700;   -1.9429;    0.0156;
  29;   -0.4656;   -1.7489;    0.0057;
  30;   -0.3595;   -1.5324;   -0.0011;
  31;   -0.2573;   -1.3066;    0.0012;
  32;   -0.1654;   -1.0842;    0.0059;
  33;   -0.0889;   -0.8751;    0.0048;
  34;   -0.0305;   -0.6867;   -0.0004;
  35;    0.0107;   -0.5241;   -0.0023;
  36;    0.0369;   -0.3894;    0.0017;
  37;    0.0505;   -0.2821;    0.0066;
  38;    0.0542;   -0.1986;    0.0060;
  39;    0.0512;   -0.1337;    0.0001;
  40;    0.0450;   -0.0821;   -0.0026;
  41;    0.0379;   -0.0382;    0.0045;
  42;    0.0324;    0.0051;    0.0161;
  43;    0.0323;    0.0571;    0.0191;
  44;    0.0424;    0.1263;    0.0082;
  45;    0.0648;    0.2168;   -0.0107;
  46;    0.0976;    0.3276;   -0.0309;
  47;    0.1372;    0.4550;   -0.0540;
  48;    0.1808;    0.5940;   -0.0822;
  49;    0.2274;    0.7390;   -0.1102;
  50;    0.2768;    0.8820;   -0.1269;
  51;    0.3277;    1.0143;   -0.1277;
  52;    0.3787;    1.1273;   -0.1168;
  53;    0.4286;    1.2148;   -0.1001;
  54;    0.4778;    1.2734;   -0.0808;
  55;    0.5270;    1.3027;   -0.0632;
  56;    0.5766;    1.3046;   -0.0553;
  57;    0.6260;    1.2824;   -0.0589;
  58;    0.6737;    1.2406;   -0.0658;
  59;    0.7183;    1.1843;   -0.0674;
  60;    0.7582;    1.1182;   -0.0638;
  61;    0.7916;    1.0465;   -0.0579;
  62;    0.8159;    0.9722;   -0.0488;
  63;    0.8285;    0.8968;   -0.0371;
  64;    0.8264;    0.8206;   -0.0287;
  65;    0.8072;    0.7432;   -0.0264;
  66;    0.7699;    0.6641;   -0.0234;
  67;    0.7154;    0.5829;   -0.0132;
  68;    0.6470;    0.4997;   -0.0017;
  69;    0.5691;    0.4156;   -0.0007;
  70;    0.4866;    0.3321;   -0.0133;
  71;    0.4047;    0.2508;   -0.0289;
  72;    0.3287;    0.1727;   -0.0347;
  73;    0.2630;    0.0981;   -0.0238;
  74;    0.2108;    0.0260;    0.0042;
  75;    0.1734;   -0.0452;    0.0434;
  76;    0.1503;   -0.1167;    0.0825;
  77;    0.1398;   -0.1883;    0.1109;
  78;    0.1388;   -0.2590;    0.1261;
  79;    0.1431;   -0.3277;    0.1322;
  80;    0.1487;   -0.3927;    0.1328;
  81;    0.1518;   -0.4521;    0.1304;
  82;    0.1502;   -0.5037;    0.1280;
  83;    0.1423;   -0.5457;    0.1266;
  84;    0.1265;   -0.5776;    0.1229;
  85;    0.1014;   -0.6005;    0.1149;
  86;    0.0664;   -0.6168;    0.1089;
  87;    0.0208;   -0.6292;    0.1173;
  88;   -0.0371;   -0.6405;    0.1495;
  89;   -0.1089;   -0.6527;    0.2036;
  90;   -0.1942;   -0.6671;    0.2631;
  91;   -0.2906;   -0.6845;    0.3018;
  92;   -0.3946;   -0.7049;    0.2976;
  93;   -0.5041;   -0.7276;    0.2497;
  94;   -0.6173;   -0.7520;    0.1828;
  95;   -0.7320;   -0.7764;    0.1299;
  96;   -0.8448;   -0.7987;    0.1071;
  97;   -0.9517;   -0.8164;    0.1063;
  98;   -1.0482;   -0.8270;    0.1113;
  99;   -1.1294;   -0.8288;    0.1110;
 100;   -1.1907;   -0.8201;    0.1001;
 101;   -1.2285;   -0.7993;    0.0761;
 102;   -1.2400;   -0.7649;    0.0400;
 103;   -1.2237;   -0.7166;   -0.0082;
 104;   -1.1797;   -0.6554;   -0.0749;
 105;   -1.1098;   -0.5834;   -0.1724;
 106;   -1.0173;   -0.5029;   -0.3191;
 107;   -0.9066;   -0.4159;   -0.5454;
 108;   -0.7830;   -0.3237;   -0.8838;
 109;   -0.6520;   -0.2271;   -1.3291;
 110;   -0.5191;   -0.1262;   -1.8072;
 111;   -0.3894;   -0.0222;   -2.2034;
 112;   -0.2700;    0.0807;   -2.4338;
 113;   -0.1703;    0.1716;   -2.4925;
 114;   -0.1005;    0.2354;   -2.4380;
 115;   -0.0655;    0.2628;   -2.3462;
 116;   -0.0599;    0.2577;   -2.2720;
 117;   -0.0708;    0.2356;   -2.2345;
 118;   -0.0848;    0.2127;   -2.2257;
 119;   -0.0948;    0.1976;   -2.2290;
 120;   -0.0998;    0.1902;   -2.2334;
 121;   -0.1016;    0.1874;   -2.2358;
 122;   -0.1022;    0.1867;   -2.2367;
 123;   -0.1023;    0.1865;   -2.2369;
 124;   -0.1023;    0.1865;   -2.2369;
 125;   -0.1023;    0.1865;   -2.2369;
 126;   -0.1023;    0.1865;   -2.2369;
 127;   -0.1023;    0.1865;   -2.2369;
 128;   -0.1023;    0.1864;   -2.2367;
 129;   -0.1022;    0.1863;   -2.2354;
 130;   -0.1020;    0.1858;   -2.2291;
 131;   -0.1009;    0.1839;   -2.2063;
 132;   -0.0979;    0.1784;   -2.1403;
 133;   -0.0910;    0.1659;   -1.9899;
 134;   -0.0786;    0.1433;   -1.7194;
 135;   -0.0611;    0.1113;   -1.3347;
