time;row_1;row_2;row_3;
   1;   -0.1069;    0.0474;    0.8155;
   2;   -0.1323;    0.0428;    0.9881;
   3;   -0.1453;    0.0173;    1.0416;
   4;   -0.1483;   -0.0341;    0.9972;
   5;   -0.1483;   -0.1140;    0.9227;
   6;   -0.1516;   -0.2232;    0.8796;
   7;   -0.1612;   -0.3597;    0.8869;
   8;   -0.1772;   -0.5189;    0.9221;
   9;   -0.1994;   -0.6938;    0.9460;
  10;   -0.2282;   -0.8768;    0.9287;
  11;   -0.2647;   -1.0608;    0.8641;
  12;   -0.3096;   -1.2403;    0.7695;
  13;   -0.3626;   -1.4120;    0.6712;
  14;   -0.4237;   -1.5758;    0.5877;
  15;   -0.4934;   -1.7343;    0.5257;
  16;   -0.5738;   -1.8911;    0.4861;
  17;   -0.6666;   -2.0481;    0.4674;
  18;   -0.7731;   -2.2043;    0.4626;
  19;   -0.8923;   -2.3562;    0.4567;
  20;   -1.0214;   -2.4980;    0.4304;
  21;   -1.1551;   -2.6222;    0.3703;
  22;   -1.2847;   -2.7190;    0.2790;
  23;   -1.3978;   -2.7764;    0.1778;
  24;   -1.4788;   -2.7828;    0.0949;
  25;   -1.5123;   -2.7293;    0.0447;
  26;   -1.4875;   -2.6129;    0.0172;
  27;   -1.4007;   -2.4365;   -0.0081;
  28;   -1.2551;   -2.2079;   -0.0400;
  29;   -1.0595;   -1.9381;   -0.0670;
  30;   -0.8273;   -1.6405;   -0.0719;
  31;   -0.5758;   -1.3307;   -0.0495;
  32;   -0.3245;   -1.0247;   -0.0086;
  33;   -0.0916;   -0.7362;    0.0361;
  34;    0.1099;   -0.4736;    0.0710;
  35;    0.2737;   -0.2391;    0.0847;
  36;    0.3993;   -0.0302;    0.0719;
  37;    0.4898;    0.1574;    0.0374;
  38;    0.5502;    0.3287;   -0.0037;
  39;    0.5857;    0.4879;   -0.0323;
  40;    0.6003;    0.6384;   -0.0349;
  41;    0.5970;    0.7812;   -0.0125;
  42;    0.5789;    0.9155;    0.0208;
  43;    0.5507;    1.0394;    0.0479;
  44;    0.5185;    1.1518;    0.0604;
  45;    0.4886;    1.2527;    0.0595;
  46;    0.4657;    1.3421;    0.0499;
