time;row_1;row_2;row_3;
   1;   -0.0211;    0.0621;    0.7037;
   2;   -0.0237;    0.0716;    0.9400;
   3;   -0.0211;    0.0697;    1.1412;
   4;   -0.0150;    0.0559;    1.2897;
   5;   -0.0090;    0.0302;    1.3770;
   6;   -0.0065;   -0.0098;    1.4011;
   7;   -0.0103;   -0.0696;    1.3713;
   8;   -0.0239;   -0.1549;    1.3073;
   9;   -0.0507;   -0.2692;    1.2259;
  10;   -0.0922;   -0.4127;    1.1277;
  11;   -0.1461;   -0.5833;    1.0040;
  12;   -0.2081;   -0.7766;    0.8559;
  13;   -0.2755;   -0.9862;    0.7019;
  14;   -0.3479;   -1.2036;    0.5623;
  15;   -0.4254;   -1.4201;    0.4451;
  16;   -0.5065;   -1.6285;    0.3514;
  17;   -0.5896;   -1.8242;    0.2857;
  18;   -0.6735;   -2.0046;    0.2523;
  19;   -0.7572;   -2.1674;    0.2404;
  20;   -0.8398;   -2.3098;    0.2238;
  21;   -0.9194;   -2.4280;    0.1793;
  22;   -0.9933;   -2.5181;    0.1034;
  23;   -1.0585;   -2.5759;    0.0134;
  24;   -1.1112;   -2.5972;   -0.0656;
  25;   -1.1466;   -2.5771;   -0.1173;
  26;   -1.1589;   -2.5117;   -0.1401;
  27;   -1.1429;   -2.3990;   -0.1397;
  28;   -1.0949;   -2.2408;   -0.1196;
  29;   -1.0146;   -2.0423;   -0.0838;
  30;   -0.9048;   -1.8117;   -0.0455;
  31;   -0.7715;   -1.5590;   -0.0246;
  32;   -0.6228;   -1.2952;   -0.0308;
  33;   -0.4673;   -1.0316;   -0.0506;
  34;   -0.3129;   -0.7776;   -0.0561;
  35;   -0.1656;   -0.5396;   -0.0266;
  36;   -0.0303;   -0.3202;    0.0354;
  37;    0.0894;   -0.1205;    0.1048;
  38;    0.1914;    0.0595;    0.1509;
  39;    0.2749;    0.2207;    0.1586;
  40;    0.3411;    0.3655;    0.1384;
  41;    0.3920;    0.4971;    0.1143;
  42;    0.4290;    0.6180;    0.1011;
  43;    0.4522;    0.7279;    0.0962;
  44;    0.4616;    0.8250;    0.0909;
  45;    0.4587;    0.9080;    0.0803;
  46;    0.4476;    0.9775;    0.0634;
  47;    0.4337;    1.0359;    0.0427;
  48;    0.4216;    1.0851;    0.0255;
  49;    0.4138;    1.1253;    0.0180;
  50;    0.4108;    1.1551;    0.0170;
  51;    0.4125;    1.1724;    0.0138;
  52;    0.4189;    1.1751;    0.0060;
  53;    0.4303;    1.1616;   -0.0019;
  54;    0.4462;    1.1312;   -0.0084;
  55;    0.4656;    1.0847;   -0.0154;
  56;    0.4878;    1.0247;   -0.0207;
  57;    0.5125;    0.9556;   -0.0199;
  58;    0.5392;    0.8825;   -0.0153;
  59;    0.5668;    0.8097;   -0.0138;
  60;    0.5932;    0.7395;   -0.0156;
  61;    0.6162;    0.6720;   -0.0152;
  62;    0.6341;    0.6065;   -0.0120;
  63;    0.6454;    0.5416;   -0.0114;
