time;row_1;row_2;row_3;
   1;    0.0312;    0.1333;    0.7128;
   2;    0.0385;    0.1628;    0.9397;
   3;    0.0402;    0.1760;    1.1219;
   4;    0.0360;    0.1730;    1.2527;
   5;    0.0266;    0.1587;    1.3391;
   6;    0.0120;    0.1376;    1.3850;
   7;   -0.0076;    0.1123;    1.3834;
   8;   -0.0314;    0.0826;    1.3202;
   9;   -0.0582;    0.0454;    1.1904;
  10;   -0.0883;   -0.0059;    1.0154;
  11;   -0.1228;   -0.0811;    0.8399;
  12;   -0.1637;   -0.1908;    0.7014;
  13;   -0.2127;   -0.3409;    0.6081;
  14;   -0.2712;   -0.5304;    0.5476;
  15;   -0.3391;   -0.7531;    0.5096;
  16;   -0.4152;   -1.0004;    0.4893;
  17;   -0.4969;   -1.2628;    0.4773;
  18;   -0.5819;   -1.5293;    0.4609;
  19;   -0.6683;   -1.7880;    0.4346;
  20;   -0.7547;   -2.0281;    0.4017;
  21;   -0.8394;   -2.2419;    0.3625;
  22;   -0.9212;   -2.4253;    0.3096;
  23;   -0.9986;   -2.5763;    0.2367;
  24;   -1.0705;   -2.6934;    0.1466;
  25;   -1.1355;   -2.7740;    0.0511;
  26;   -1.1910;   -2.8140;   -0.0333;
  27;   -1.2312;   -2.8065;   -0.0901;
  28;   -1.2463;   -2.7418;   -0.1122;
  29;   -1.2252;   -2.6118;   -0.1105;
  30;   -1.1600;   -2.4150;   -0.1072;
  31;   -1.0500;   -2.1595;   -0.1149;
  32;   -0.9008;   -1.8604;   -0.1245;
  33;   -0.7208;   -1.5359;   -0.1173;
  34;   -0.5189;   -1.2029;   -0.0854;
  35;   -0.3054;   -0.8762;   -0.0352;
  36;   -0.0940;   -0.5695;    0.0196;
  37;    0.1002;   -0.2936;    0.0651;
  38;    0.2641;   -0.0552;    0.0913;
  39;    0.3903;    0.1440;    0.0982;
  40;    0.4774;    0.3063;    0.0955;
  41;    0.5281;    0.4366;    0.0923;
  42;    0.5466;    0.5405;    0.0894;
  43;    0.5376;    0.6221;    0.0846;
  44;    0.5066;    0.6850;    0.0797;
  45;    0.4605;    0.7331;    0.0762;
  46;    0.4072;    0.7720;    0.0701;
  47;    0.3557;    0.8081;    0.0582;
  48;    0.3140;    0.8479;    0.0446;
  49;    0.2882;    0.8959;    0.0348;
  50;    0.2814;    0.9534;    0.0285;
  51;    0.2938;    1.0190;    0.0227;
  52;    0.3235;    1.0895;    0.0182;
  53;    0.3670;    1.1596;    0.0151;
  54;    0.4204;    1.2225;    0.0086;
  55;    0.4795;    1.2706;   -0.0036;
  56;    0.5396;    1.2969;   -0.0157;
  57;    0.5962;    1.2971;   -0.0213;
  58;    0.6457;    1.2706;   -0.0220;
  59;    0.6864;    1.2200;   -0.0226;
  60;    0.7184;    1.1501;   -0.0232;
  61;    0.7425;    1.0666;   -0.0221;
  62;    0.7586;    0.9755;   -0.0222;
  63;    0.7665;    0.8826;   -0.0261;
  64;    0.7656;    0.7930;   -0.0309;
