time;open;close;diff;volume;
   1;   38.4480;   38.7714;    0.2851;2204905.7143;
   2;   38.9600;   38.7543;   -0.1414;2389317.1429;
   3;   38.9720;   38.7086;   -0.2260;3451714.2857;
   4;   38.6580;   38.8034;    0.1716;6048491.4286;
   5;   37.3811;   37.9609;    0.4477;6809051.4286;
   6;   36.3354;   36.6289;    0.3349;4485088.5714;
   7;   35.8389;   35.9200;    0.1566;1832142.8571;
   8;   35.8589;   36.1120;    0.2427;1779751.4286;
   9;   35.8274;   36.0669;    0.0746;2208882.8571;
  10;   36.5377;   36.1300;   -0.1886;2283928.5714;
  11;   36.8934;   36.6806;   -0.3709;2127077.1429;
  12;   37.3671;   37.1097;   -0.1064;2029834.2857;
  13;   37.1769;   37.3977;    0.0872;2234557.1429;
  14;   37.0426;   37.2649;    0.2966;2675320.0000;
  15;   36.8531;   37.1594;    0.2467;2959700.0000;
  16;   36.9760;   37.1414;    0.2248;2636765.7143;
  17;   37.0106;   37.1980;    0.1354;2365397.1429;
  18;   36.9880;   37.0554;    0.1011;2797968.5714;
  19;   36.5723;   36.6794;    0.1132;3044360.0000;
  20;   36.1846;   36.4000;    0.2087;2683025.7143;
  21;   35.8283;   36.0586;    0.1904;1952568.5714;
  22;   35.8794;   35.9480;    0.0963;2599351.4286;
  23;   35.5623;   35.6743;    0.1517;2820114.2857;
  24;   35.1380;   35.5563;    0.4069;2858642.8571;
  25;   34.4409;   35.0229;    0.5238;2475342.8571;
  26;   34.3283;   34.6591;    0.3432;2961191.4286;
  27;   34.1689;   34.2409;    0.1486;3125502.8571;
  28;   33.9631;   34.0314;   -0.0585;3187140.0000;
  29;   34.1297;   33.8183;   -0.1953;2989174.2857;
  30;   34.5511;   34.3320;   -0.2561;3162531.4286;
  31;   34.9609;   34.7994;   -0.1814;3096794.2857;
  32;   35.4534;   35.2397;   -0.2174;3195480.0000;
  33;   35.9060;   35.6871;   -0.1707;3411825.7143;
  34;   35.8883;   35.9120;    0.0021;2871740.0000;
  35;   35.6146;   35.7669;    0.1075;2486120.0000;
  36;   35.5006;   35.5580;    0.1256;2207145.7143;
  37;   35.4957;   35.6483;    0.1115;2851582.8571;
  38;   35.5606;   35.6163;    0.0566;3192305.7143;
  39;   35.7674;   35.6317;   -0.1309;4000445.7143;
  40;   36.1140;   35.7794;   -0.3421;3809434.2857;
  41;   36.7937;   36.2837;   -0.4770;3977682.8571;
  42;   37.3909;   36.8477;   -0.6260;4155022.8571;
  43;   38.0091;   37.3091;   -0.6018;3856297.1429;
  44;   38.1814;   37.9011;   -0.2816;3928045.7143;
  45;   37.8891;   38.1600;    0.2263;3929282.8571;
  46;   37.3406;   37.8640;    0.5089;3482328.5714;
  47;   36.8080;   37.3754;    0.5998;2993774.2857;
  48;   36.2180;   36.8806;    0.6902;3662780.0000;
  49;   35.5540;   36.2454;    0.5942;3901674.2857;
  50;   35.3963;   35.6106;    0.2595;3088751.4286;
  51;   35.6040;   35.5297;   -0.0422;4146397.1429;
  52;   35.4143;   35.4066;   -0.0080;4926680.0000;
  53;   34.8103;   35.0163;    0.1854;4506111.4286;
  54;   34.1406;   34.5023;    0.3861;3584002.8571;
  55;   33.6549;   34.1500;    0.4546;3808122.8571;
  56;   33.2449;   33.6023;    0.3665;3124765.7143;
  57;   32.9297;   33.1020;    0.1546;2064248.5714;
  58;   32.6834;   32.7409;    0.1644;1870994.2857;
  59;   32.2934;   32.6303;    0.1832;2074951.4286;
  60;   32.3094;   32.3966;    0.2080;1974291.4286;
  61;   32.1977;   32.3751;    0.0659;2419148.5714;
  62;   32.0611;   32.1283;    0.2538;2186348.5714;
  63;   31.5520;   32.0689;    0.3067;2345154.2857;
  64;   31.5149;   31.6246;    0.2218;2981160.0000;
  65;   31.7551;   31.6357;   -0.2214;3678720.0000;
  66;   32.3380;   31.8951;   -0.2776;3401308.5714;
  67;   32.6294;   32.6857;   -0.0100;4005031.4286;
  68;   32.4760;   32.8431;    0.3391;4282868.5714;
  69;   32.2991;   32.5517;    0.1560;3979942.8571;
  70;   32.5100;   32.3123;    0.0001;3151922.8571;
  71;   32.3303;   32.5626;    0.1517;3492111.4286;
  72;   32.1483;   32.5994;    0.4070;4474794.2857;
  73;   32.1440;   32.4520;    0.3302;5253951.4286;
  74;   32.3437;   32.5109;    0.2094;5103982.8571;
  75;   32.3671;   32.5006;    0.0489;4514405.7143;
  76;   32.8500;   32.6689;   -0.1274;4385742.8571;
  77;   33.1877;   33.0089;   -0.1273;4057965.7143;
  78;   33.2434;   33.3543;    0.0559;3228165.7143;
  79;   33.1763;   33.2331;   -0.0126;5520305.7143;
  80;   34.0183;   33.6877;   -0.2191;6695182.8571;
  81;   34.7186;   34.4874;   -0.2946;5400148.5714;
  82;   35.0757;   34.9511;   -0.0230;2054817.1429;
  83;   34.7769;   35.0269;    0.0836;2300660.0000;
  84;   35.0171;   34.9857;    0.0923;2973062.8571;
  85;   35.0917;   35.1400;   -0.0110;3593265.7143;
  86;   34.7926;   34.8549;    0.1028;2998548.5714;
  87;   34.4869;   34.7617;    0.2887;2979551.4286;
  88;   34.2186;   34.6963;    0.4242;3907382.8571;
  89;   34.3297;   34.6311;    0.2950;5414811.4286;
  90;   34.3494;   34.3509;    0.0296;4575322.8571;
  91;   34.3549;   34.2629;   -0.0695;3128417.1429;
  92;   34.3169;   34.3400;    0.0198;2211057.1429;
  93;   34.3634;   34.4494;    0.0250;2881500.0000;
  94;   34.5006;   34.3757;   -0.0659;3726002.8571;
  95;   34.8751;   34.7557;   -0.1400;5162831.4286;
  96;   35.3114;   35.2154;   -0.0771;5067997.1429;
  97;   35.6694;   35.6569;   -0.0754;6159974.2857;
  98;   35.8500;   35.8026;    0.0732;6681168.5714;
  99;   35.9000;   36.2546;    0.2832;6301402.8571;
 100;   35.7186;   36.0603;    0.2512;4745837.1429;
 101;   35.8777;   35.7729;   -0.0140;4698622.8571;
 102;   35.5040;   35.5563;    0.2184;5002934.2857;
 103;   34.5526;   35.3426;    0.4856;5436991.4286;
 104;   33.9754;   34.1223;    0.2562;5879557.1429;
 105;   34.1926;   33.9054;   -0.3009;6534160.0000;
 106;   34.2331;   34.0354;    0.0416;5783962.8571;
 107;   33.3289;   34.2183;    0.5446;6247048.5714;
 108;   32.4689;   33.1249;    0.8703;5485802.8571;
 109;   31.7346;   32.5411;    0.6998;6437560.0000;
 110;   31.0597;   31.6051;    0.5934;5573131.4286;
 111;   30.4443;   30.7669;    0.2927;5048862.8571;
 112;   30.1474;   30.1763;    0.0064;3682842.8571;
 113;   30.1729;   30.0766;    0.0458;4118622.8571;
 114;   29.7114;   30.1597;    0.3124;5228057.1429;
 115;   29.2163;   29.7226;    0.5797;4593062.8571;
 116;   28.7417;   29.2483;    0.4301;3581737.1429;
 117;   28.8009;   28.8223;    0.0249;2844145.7143;
 118;   29.2754;   28.7911;   -0.4678;3835142.8571;
 119;   30.0011;   29.4146;   -0.5016;4602451.4286;
 120;   30.1297;   30.0754;   -0.0604;5074174.2857;
 121;   29.8131;   30.1651;    0.1805;4524762.8571;
 122;   29.6889;   29.6323;    0.0607;3679008.5714;
 123;   29.5760;   29.6083;    0.1050;3995071.4286;
 124;   29.0903;   29.6529;    0.4875;4632562.8571;
 125;   28.4111;   29.0409;    0.5338;4032140.0000;
 126;   28.2023;   28.4074;    0.3874;3541068.5714;
 127;   27.8391;   28.2189;    0.2131;4188480.0000;
 128;   27.8849;   28.0029;    0.2581;5927911.4286;
 129;   27.7917;   28.1197;    0.2380;6562934.2857;
 130;   27.6323;   27.9154;    0.3533;5336988.5714;
 131;   27.2797;   27.5866;    0.1486;4429311.4286;
 132;   27.3589;   27.2629;    0.1579;4301434.2857;
 133;   27.1434;   27.5697;    0.2586;5264360.0000;
 134;   27.1689;   27.4323;    0.2416;4532640.0000;
 135;   27.5146;   27.2757;   -0.2627;4354948.5714;
 136;   28.1414;   27.6609;   -0.2551;5923465.7143;
 137;   27.6297;   28.0466;    0.2533;7771831.4286;
 138;   26.9789;   27.6800;    0.7342;6626071.4286;
 139;   26.4529;   26.9806;    0.3714;4383517.1429;
 140;   26.8714;   26.5377;   -0.1628;3625368.5714;
 141;   27.0917;   26.8020;   -0.2451;3970840.0000;
 142;   26.9197;   27.1786;    0.2072;3580722.8571;
 143;   26.6720;   27.0623;    0.2677;4141868.5714;
 144;   27.0077;   26.7931;   -0.1472;4614508.5714;
 145;   27.4191;   26.9743;   -0.3409;4849608.5714;
 146;   27.3746;   27.3986;   -0.0303;4184625.7143;
 147;   27.2074;   27.5117;    0.2639;4289202.8571;
 148;   27.0023;   27.1437;    0.0951;4287760.0000;
 149;   26.9863;   26.7383;   -0.1621;3810691.4286;
 150;   26.6803;   26.5731;   -0.0783;3635365.7143;
 151;   26.1146;   26.4337;    0.2943;4719831.4286;
 152;   25.2380;   25.6880;    0.3335;5786282.8571;
 153;   25.3686;   25.3634;    0.1627;4923460.0000;
 154;   25.8766;   25.8986;   -0.1263;3925742.8571;
 155;   26.7454;   26.3871;   -0.2249;4345951.4286;
 156;   27.0511;   26.7454;   -0.4323;5088982.8571;
 157;   27.4677;   26.9311;   -0.4024;4223337.1429;
 158;   27.7906;   27.4997;   -0.4236;4569034.2857;
 159;   28.0866;   27.7126;   -0.2542;5087320.0000;
 160;   28.0706;   28.0274;   -0.1684;4438960.0000;
 161;   27.8949;   27.9414;    0.1997;3984505.7143;
 162;   27.0469;   27.7486;    0.6354;5243777.1429;
 163;   25.8566;   26.7989;    0.8884;6245357.1429;
 164;   25.2209;   25.7831;    0.5455;6497317.1429;
 165;   25.2443;   25.2283;    0.0664;6055762.8571;
 166;   25.3514;   25.1766;   -0.2120;4603071.4286;
 167;   25.4929;   25.2346;   -0.2362;3290120.0000;
 168;   25.6803;   25.5037;   -0.1534;4393542.8571;
