time;open;close;diff;volume;
   1;  106.0749;  106.5626;    0.5751;786428.5714;
   2;  105.8086;  105.9917;    0.0550;947305.7143;
   3;  105.8451;  105.7594;   -0.2256;1080811.4286;
   4;  106.4266;  105.8451;   -0.3602;1187591.4286;
   5;  106.3823;  106.4480;    0.0088;1148837.1429;
   6;  105.6520;  106.2966;    0.6341;1172520.0000;
   7;  104.9220;  105.5306;    0.3998;1622494.2857;
   8;  105.3034;  104.8363;   -0.2136;1852120.0000;
   9;  105.8963;  105.3249;   -0.7998;1477857.1429;
  10;  106.5474;  105.8963;   -0.1690;1109974.2857;
  11;  105.5360;  106.5474;    0.5186;1553260.0000;
  12;  104.9731;  105.4820;    0.5655;1811165.7143;
  13;  105.5057;  105.1891;   -0.2526;1396380.0000;
  14;  106.1160;  105.8331;   -0.0343;1004951.4286;
  15;  105.2003;  106.2463;    0.8296;749891.4286;
  16;  103.8189;  105.0249;    1.1025;734257.1429;
  17;  103.4646;  103.7220;    0.3006;439717.1429;
  18;  104.0406;  103.5091;   -0.5033;481468.5714;
  19;  104.6177;  104.2220;   -0.1624;1458074.2857;
  20;  103.5523;  104.6534;    0.9613;2319731.4286;
  21;  101.7683;  103.4423;    1.4261;2156177.1429;
  22;  100.9469;  101.6166;    0.8779;1455854.2857;
  23;  100.9411;  101.2683;    0.3409;3960414.2857;
  24;   99.3297;   99.7857;    0.4743;4496042.8571;
  25;   96.9983;   97.7040;    0.6628;3152582.8571;
  26;   95.2866;   95.7983;    0.4135;913400.0000;
  27;   95.7023;   95.5123;   -0.0696;1593260.0000;
  28;   95.9963;   95.6791;   -0.3194;1402125.7143;
  29;   96.0929;   95.9003;   -0.2112;1277497.1429;
  30;   96.1697;   96.0571;   -0.1318;1043000.0000;
  31;   96.3614;   96.2054;   -0.0793;1127368.5714;
  32;   96.6460;   96.4686;   -0.3398;968617.1429;
  33;   97.5189;   96.5929;   -0.8881;998091.4286;
  34;   98.9023;   97.6457;   -1.1100;622362.8571;
  35;   99.5480;   99.0820;   -0.4609;493585.7143;
  36;   99.2363;   99.6749;    0.2623;870042.8571;
  37;   98.8146;   99.2046;    0.4686;1227405.7143;
  38;   98.4691;   98.8463;    0.3576;1246182.8571;
  39;   97.9034;   98.3749;    0.5924;1198991.4286;
  40;   96.7277;   97.7006;    0.7849;1553645.7143;
  41;   95.2491;   96.0194;    0.9650;1432454.2857;
  42;   93.5034;   94.4483;    0.7171;1480560.0000;
  43;   92.4946;   92.8009;    0.5070;1661717.1429;
  44;   91.9731;   92.2951;    0.2298;1610685.7143;
