time;open;close;diff;volume;
   1;   37.1714;   37.6783;    0.4856;861211.4286;
   2;   36.3403;   36.9289;    0.6185;1112514.2857;
   3;   35.8306;   36.3037;    0.5109;1277488.5714;
   4;   35.4606;   35.7037;    0.1343;1357142.8571;
   5;   35.9520;   35.4923;   -0.3841;1423582.8571;
   6;   36.6763;   35.9520;   -0.6836;1147368.5714;
   7;   37.1977;   36.6763;   -0.5529;733425.7143;
   8;   37.4949;   37.1977;   -0.2953;519471.4286;
   9;   37.6249;   37.4949;   -0.1710;668451.4286;
  10;   37.7449;   37.6249;   -0.0386;833222.8571;
  11;   37.6334;   37.7449;    0.0122;763382.8571;
  12;   37.6406;   37.6334;    0.0507;660677.1429;
  13;   37.5306;   37.6406;    0.1419;561208.5714;
  14;   37.1566;   37.5306;    0.3538;755748.5714;
  15;   36.8109;   37.1351;    0.2327;896271.4286;
  16;   37.1394;   36.8751;   -0.2092;1043271.4286;
  17;   37.8954;   37.3466;   -0.4894;948697.1429;
  18;   38.4323;   38.1026;   -0.3686;721994.2857;
  19;   38.6077;   38.5069;   -0.1132;583022.8571;
  20;   38.4477;   38.5451;    0.1635;579780.0000;
  21;   38.0206;   38.3894;    0.2262;677474.2857;
  22;   37.9334;   37.9794;    0.1653;787154.2857;
  23;   37.8180;   37.9437;    0.0933;968540.0000;
  24;   37.6054;   37.8180;    0.2445;827288.5714;
  25;   37.3157;   37.6054;    0.2007;605014.2857;
  26;   37.3483;   37.3157;    0.0546;350917.1429;
  27;   37.4537;   37.3483;   -0.1851;490914.2857;
  28;   37.7509;   37.4537;   -0.1798;480860.0000;
  29;   37.7977;   37.7509;   -0.1415;618580.0000;
  30;   37.9489;   37.7866;   -0.1697;820662.8571;
  31;   38.3406;   37.9934;   -0.2996;969448.5714;
  32;   38.6223;   38.4037;   -0.1827;688148.5714;
  33;   38.6149;   38.6669;   -0.0313;532205.7143;
  34;   38.7291;   38.6037;   -0.1505;544271.4286;
  35;   39.0977;   38.7291;   -0.2213;533814.2857;
  36;   39.1103;   39.1080;   -0.1343;456022.8571;
  37;   39.1389;   39.0691;    0.0034;493837.1429;
  38;   39.1549;   39.0806;   -0.1612;446257.1429;
  39;   39.4863;   39.1137;   -0.2906;686220.0000;
  40;   39.8037;   39.4966;   -0.3384;790602.8571;
  41;   39.9811;   39.8037;   -0.1277;669902.8571;
  42;   39.8997;   39.9811;   -0.0049;798362.8571;
  43;   39.9451;   39.8997;    0.0078;936920.0000;
  44;   40.0109;   39.9451;   -0.0832;935591.4286;
  45;   40.1080;   39.9997;   -0.1085;538908.5714;
  46;   40.2509;   40.1526;   -0.1014;576968.5714;
  47;   40.2720;   40.3140;    0.1249;748571.4286;
  48;   39.8894;   40.3166;    0.3013;902091.4286;
  49;   39.6740;   39.8783;    0.2417;1094008.5714;
  50;   39.6854;   39.6740;    0.0035;1128174.2857;
  51;   39.7269;   39.6854;    0.0055;1017520.0000;
  52;   39.6086;   39.7269;    0.0007;567785.7143;
  53;   39.6840;   39.6086;    0.0474;536637.1429;
  54;   39.4783;   39.6840;    0.1646;705780.0000;
  55;   39.1209;   39.4783;    0.3522;649237.1429;
  56;   38.8663;   39.1209;    0.1817;560491.4286;
  57;   39.0334;   38.8663;   -0.0612;551745.7143;
  58;   39.1549;   39.0334;   -0.1603;615131.4286;
  59;   39.2020;   39.1437;   -0.0295;534245.7143;
  60;   39.2106;   39.2363;   -0.0759;459348.5714;
  61;   39.5163;   39.3149;   -0.0778;549140.0000;
  62;   39.5049;   39.6191;    0.0674;827991.4286;
  63;   39.1723;   39.5563;    0.4257;994320.0000;
  64;   38.5109;   39.0763;    0.4568;849734.2857;
  65;   38.2594;   38.3894;    0.1907;619648.5714;
  66;   38.3569;   38.1737;   -0.2025;481662.8571;
  67;   38.7209;   38.3783;   -0.2630;416545.7143;
  68;   38.8123;   38.7209;   -0.1717;549382.8571;
  69;   38.9137;   38.8123;   -0.1093;617180.0000;
  70;   39.0211;   38.9137;   -0.0368;649111.4286;
  71;   38.7737;   39.0211;    0.2643;560940.0000;
  72;   38.2783;   38.7737;    0.3628;528734.2857;
  73;   38.3066;   38.2783;    0.0119;536665.7143;
  74;   38.7480;   38.3066;   -0.3791;519991.4286;
  75;   39.0566;   38.7266;   -0.3349;618477.1429;
  76;   39.1497;   39.1423;   -0.0117;554877.1429;
  77;   39.0126;   39.2823;    0.2551;620014.2857;
  78;   38.7586;   39.0537;    0.2385;483700.0000;
  79;   38.6411;   38.6740;    0.0916;470802.8571;
  80;   38.5109;   38.6180;    0.1852;924308.5714;
  81;   37.9794;   38.4363;    0.3160;1101908.5714;
  82;   37.7477;   37.8580;    0.1173;830180.0000;
  83;   37.9234;   37.6620;   -0.1840;334634.2857;
  84;   38.0137;   37.9449;   -0.0228;552557.1429;
  85;   37.6394;   38.0137;    0.2647;563122.8571;
  86;   37.4220;   37.6394;    0.2109;561134.2857;
  87;   37.5334;   37.4220;   -0.0564;521140.0000;
  88;   37.6420;   37.5334;   -0.0920;587917.1429;
  89;   37.5549;   37.6420;    0.0605;575508.5714;
  90;   37.4109;   37.5549;    0.0908;493520.0000;
  91;   37.3697;   37.4109;    0.1548;618940.0000;
  92;   36.9911;   37.3697;    0.3244;705960.0000;
  93;   36.5609;   36.9911;    0.3938;676360.0000;
  94;   36.4580;   36.5609;    0.0802;530482.8571;
  95;   36.7191;   36.4477;   -0.1514;524582.8571;
  96;   36.8560;   36.7603;   -0.1842;444742.8571;
  97;   37.0874;   36.9143;   -0.1480;742000.0000;
  98;   37.4031;   37.1286;   -0.3229;1000460.0000;
  99;   37.8571;   37.3929;   -0.3568;1146271.4286;
 100;   38.1000;   37.8571;   -0.3779;789185.7143;
 101;   38.4643;   38.1000;   -0.2235;649705.7143;
 102;   38.4714;   38.4643;   -0.1057;536997.1429;
 103;   38.4643;   38.4714;    0.0524;605417.1429;
 104;   38.4571;   38.4643;   -0.0433;538688.5714;
 105;   38.6643;   38.4571;   -0.1655;700177.1429;
 106;   38.9000;   38.6531;   -0.2646;952540.0000;
 107;   39.1531;   38.9446;   -0.1819;861160.0000;
 108;   39.1977;   39.2163;    0.0153;556882.8571;
 109;   39.0077;   39.2423;    0.2339;350574.2857;
 110;   38.7291;   39.0069;    0.2005;370800.0000;
 111;   38.6937;   38.6880;    0.1287;437708.5714;
 112;   38.5151;   38.6466;    0.0277;607517.1429;
 113;   38.5609;   38.4294;   -0.1054;607360.0000;
 114;   38.9126;   38.5080;   -0.4382;582517.1429;
 115;   39.4697;   38.8680;   -0.5031;514722.8571;
 116;   39.7251;   39.4809;   -0.2936;474465.7143;
 117;   39.7294;   39.7251;   -0.0263;456185.7143;
 118;   39.7080;   39.7294;    0.0361;544322.8571;
 119;   39.7149;   39.7080;   -0.0084;556402.8571;
 120;   39.8149;   39.7149;   -0.1290;615068.5714;
 121;   40.0651;   39.8149;   -0.1994;818571.4286;
 122;   40.1763;   40.0651;   -0.1023;928145.7143;
 123;   40.1060;   40.1763;    0.0157;831008.5714;
 124;   40.1517;   40.0949;   -0.0703;805368.5714;
 125;   40.4031;   40.1963;   -0.1270;1153074.2857;
 126;   40.4031;   40.4663;    0.0414;1500722.8571;
 127;   40.1834;   40.4477;    0.2137;1433625.7143;
 128;   40.0109;   40.1723;    0.1817;1042802.8571;
 129;   39.9126;   40.0220;    0.1475;1038174.2857;
 130;   39.6411;   39.8680;    0.1535;1340002.8571;
 131;   39.3894;   39.5780;    0.3171;1603360.0000;
 132;   38.8191;   39.3449;    0.4235;1323948.5714;
 133;   38.5603;   38.8303;    0.2112;955748.5714;
 134;   38.9143;   38.5603;   -0.2956;650634.2857;
 135;   39.3500;   38.9143;   -0.3273;670497.1429;
 136;   39.0960;   39.3500;    0.2042;923962.8571;
 137;   38.4160;   39.0960;    0.5811;1123780.0000;
 138;   38.0274;   38.4160;    0.4210;1013971.4286;
 139;   37.9477;   38.0274;    0.1416;697222.8571;
 140;   37.8937;   37.9691;    0.0130;606537.1429;
 141;   37.8323;   37.8080;    0.0602;664411.4286;
 142;   37.6023;   37.7109;   -0.0181;743437.1429;
 143;   37.6997;   37.5166;   -0.0671;815331.4286;
 144;   37.7994;   37.7211;   -0.1910;701565.7143;
 145;   37.9091;   37.7994;    0.0950;1118011.4286;
 146;   37.4049;   37.9091;    0.2913;1366582.8571;
 147;   37.2477;   37.4049;    0.1722;1358457.1429;
 148;   37.5203;   37.2477;   -0.1893;900308.5714;
 149;   37.6017;   37.5203;   -0.0211;1187725.7143;
 150;   37.1389;   37.6017;    0.3563;1179217.1429;
 151;   36.7500;   37.1389;    0.3264;1011540.0000;
 152;   36.7817;   36.7500;    0.1332;894940.0000;
 153;   36.5803;   36.7817;    0.0656;1132142.8571;
 154;   36.4163;   36.5803;    0.2855;1292382.8571;
 155;   35.8994;   36.4163;    0.4043;1385122.8571;
 156;   35.3966;   35.8994;    0.6354;1187734.2857;
 157;   34.7180;   35.3966;    0.4817;809708.5714;
 158;   34.6637;   34.7180;    0.2337;613825.7143;
 159;   34.7266;   34.6637;   -0.2059;679808.5714;
 160;   35.1851;   34.7266;   -0.3377;713602.8571;
 161;   35.4354;   35.1851;   -0.2683;874922.8571;
 162;   35.4126;   35.4466;   -0.0165;957531.4286;
 163;   35.2911;   35.3680;    0.1335;910825.7143;
 164;   35.0783;   35.2280;    0.0272;880051.4286;
 165;   35.1709;   35.0337;    0.0570;895708.5714;
 166;   34.9266;   35.1820;    0.0711;1135868.5714;
 167;   34.8249;   34.9266;    0.2576;1198034.2857;
 168;   34.4980;   34.8249;    0.1884;1214374.2857;
 169;   34.4606;   34.4980;    0.1508;961260.0000;
 170;   34.5051;   34.4606;   -0.1763;905940.0000;
 171;   35.0249;   34.5051;   -0.4477;950765.7143;
 172;   35.4766;   35.0249;   -0.3348;1260822.8571;
 173;   35.2209;   35.4766;    0.0991;1376131.4286;
 174;   34.8854;   35.2209;    0.3990;1088954.2857;
 175;   34.5380;   34.8854;    0.2958;1251800.0000;
 176;   34.4283;   34.5380;    0.1764;1307557.1429;
 177;   34.3851;   34.4283;   -0.0447;1275937.1429;
 178;   34.5949;   34.3851;   -0.1048;994711.4286;
 179;   34.5763;   34.5949;   -0.0289;933588.5714;
 180;   34.4049;   34.5763;    0.1849;750722.8571;
 181;   34.1591;   34.4049;    0.2255;1007982.8571;
 182;   34.0780;   34.1591;    0.0512;1340657.1429;
 183;   34.3251;   34.0780;   -0.2132;1160657.1429;
 184;   34.6394;   34.3251;   -0.2809;806888.5714;
 185;   34.7311;   34.6394;   -0.1492;726868.5714;
 186;   34.6711;   34.7311;    0.1500;796457.1429;
 187;   34.2197;   34.6711;    0.3516;904525.7143;
 188;   33.8769;   34.2197;    0.3734;974905.7143;
 189;   33.7180;   33.8769;    0.1576;1251914.2857;
 190;   33.7509;   33.7180;   -0.0197;1177880.0000;
 191;   33.9009;   33.7509;   -0.1534;1533177.1429;
 192;   34.1649;   33.9009;   -0.2889;1545500.0000;
 193;   34.5720;   34.1649;   -0.3551;1790048.5714;
 194;   34.8937;   34.5720;   -0.3755;1393422.8571;
 195;   35.2509;   34.8937;   -0.3403;1177937.1429;
 196;   35.4863;   35.2509;   -0.1694;983817.1429;
 197;   35.3609;   35.4863;    0.0358;1170148.5714;
 198;   35.3240;   35.3609;    0.0743;1298140.0000;
 199;   35.4680;   35.3240;   -0.2527;1289048.5714;
 200;   35.9649;   35.4680;   -0.2615;1057845.7143;
 201;   35.7977;   35.9649;   -0.0236;815802.8571;
 202;   35.5063;   35.7977;    0.4280;791554.2857;
 203;   34.9620;   35.5063;    0.3762;1148622.8571;
 204;   34.9506;   34.9517;    0.0719;1941871.4286;
 205;   35.1966;   34.8949;   -0.2701;3033005.7143;
 206;   35.7954;   35.6423;   -0.0833;2784822.8571;
 207;   36.0966;   36.3854;    0.1633;1650665.7143;
 208;   36.4220;   36.4737;    0.0465;965537.1429;
 209;   36.6977;   36.3251;   -0.3233;1136474.2857;
 210;   37.1174;   36.6866;   -0.3923;1172208.5714;
 211;   37.3071;   37.1620;   -0.1642;1079314.2857;
 212;   37.3571;   37.3703;   -0.0355;1553245.7143;
 213;   37.6071;   37.4017;   -0.2290;1742174.2857;
 214;   38.0786;   37.5960;   -0.3929;1583060.0000;
 215;   38.3031;   38.0786;   -0.1783;973548.5714;
 216;   38.1334;   38.2500;   -0.0808;1239622.8571;
 217;   38.7863;   38.3357;   -0.3437;1634334.2857;
 218;   39.7434;   39.1286;   -0.5998;1715440.0000;
 219;   40.3263;   40.0143;   -0.2032;1584177.1429;
 220;   39.9777;   40.3246;    0.1038;1482651.4286;
 221;   39.9446;   39.9263;    0.1531;1287148.5714;
 222;   39.8377;   39.8863;   -0.0525;1045880.0000;
 223;   39.7923;   39.7966;    0.1791;1027502.8571;
 224;   39.3180;   39.8026;    0.2454;1372351.4286;
 225;   39.2323;   39.3180;    0.2314;1364931.4286;
 226;   39.0383;   39.2323;    0.1727;1178154.2857;
 227;   38.5426;   39.0383;    0.5331;1222462.8571;
 228;   37.6166;   38.5426;    0.8834;1686257.1429;
 229;   36.6323;   37.6166;    0.9310;1956654.2857;
 230;   35.9866;   36.6537;    0.7718;2190022.8571;
 231;   35.3191;   35.9120;    0.4759;2067500.0000;
 232;   34.9949;   35.1531;    0.2572;1793860.0000;
 233;   34.7209;   34.8460;    0.0784;1832788.5714;
 234;   34.5966;   34.6977;    0.1599;1920108.5714;
 235;   34.3680;   34.6077;    0.1552;1308228.5714;
 236;   34.3597;   34.3680;    0.0518;1210137.1429;
 237;   34.4997;   34.3597;   -0.1783;1369374.2857;
 238;   34.7594;   34.4997;   -0.1655;1475348.5714;
 239;   34.7180;   34.7594;   -0.0728;1149108.5714;
 240;   34.6620;   34.7180;    0.2143;1187694.2857;
 241;   34.2531;   34.6620;    0.2052;1181194.2857;
 242;   34.3746;   34.2531;   -0.0173;1473542.8571;
 243;   34.7549;   34.3746;   -0.4485;1363725.7143;
 244;   35.1823;   34.7549;   -0.1895;1291357.1429;
 245;   34.7309;   35.2037;    0.2338;1011911.4286;
 246;   34.3537;   34.6340;    0.2677;1210968.5714;
 247;   34.5334;   34.2769;   -0.1972;1661940.0000;
 248;   34.7531;   34.5109;   -0.0728;1945354.2857;
 249;   34.2929;   34.8191;    0.3061;1964774.2857;
 250;   34.0071;   34.2817;    0.3083;1993977.1429;
 251;   34.2103;   34.0071;   -0.1988;1990794.2857;
 252;   34.7160;   34.2103;   -0.4114;1472314.2857;
 253;   34.9989;   34.7160;   -0.3992;1031520.0000;
 254;   35.2834;   34.9989;   -0.1517;973114.2857;
 255;   35.1866;   35.2834;   -0.0277;1089337.1429;
 256;   35.2577;   35.1763;   -0.0719;1213142.8571;
 257;   35.5966;   35.2877;   -0.2486;1143751.4286;
 258;   35.8851;   35.6994;   -0.1753;1005642.8571;
 259;   36.0051;   35.9894;   -0.1051;979737.1429;
 260;   36.2637;   36.0394;   -0.1413;841345.7143;
 261;   36.4466;   36.2526;   -0.2789;735300.0000;
 262;   36.7220;   36.4466;   -0.1401;596877.1429;
 263;   36.5509;   36.7220;    0.0469;928288.5714;
 264;   36.3437;   36.5509;    0.3198;1025748.5714;
 265;   36.0006;   36.3437;    0.1254;1029671.4286;
 266;   36.2037;   35.9791;    0.0733;1021337.1429;
 267;   36.0597;   36.3006;    0.0422;1490940.0000;
 268;   36.1251;   36.1263;    0.0351;1573260.0000;
 269;   36.5537;   36.1889;   -0.4255;1337305.7143;
 270;   37.2209;   36.5460;   -0.4865;990051.4286;
 271;   37.3123;   37.2731;   -0.1542;778194.2857;
 272;   37.0677;   37.3020;    0.2334;621817.1429;
 273;   36.8877;   37.0677;    0.1220;530154.2857;
 274;   37.0446;   36.8877;   -0.0405;621357.1429;
 275;   37.0991;   37.0446;   -0.1602;697737.1429;
 276;   37.2477;   37.0991;   -0.0478;752625.7143;
 277;   37.0894;   37.2477;    0.0900;705611.4286;
 278;   36.8023;   37.0894;    0.3518;553617.1429;
 279;   36.3466;   36.8023;    0.3645;544382.8571;
 280;   36.2191;   36.3466;    0.1553;684431.4286;
 281;   36.3674;   36.1977;   -0.1781;753782.8571;
 282;   36.6857;   36.4531;   -0.1328;610048.5714;
 283;   36.5674;   36.8071;    0.1932;1358337.1429;
 284;   36.2691;   36.6531;    0.2469;1640305.7143;
 285;   36.3577;   36.2374;    0.0101;1332205.7143;
 286;   36.3934;   36.3989;    0.0627;937905.7143;
 287;   35.9334;   36.4517;    0.4479;1160828.5714;
 288;   35.4674;   35.9746;    0.3837;920457.1429;
 289;   35.5746;   35.4571;    0.0638;985077.1429;
 290;   35.6120;   35.6071;   -0.0473;1330657.1429;
 291;   35.4006;   35.4817;   -0.0088;1478054.2857;
 292;   35.3434;   35.2160;    0.0067;1292291.4286;
 293;   35.0620;   35.2131;    0.0679;1350354.2857;
 294;   34.9389;   35.0731;    0.1952;1707594.2857;
 295;   35.0143;   35.0246;   -0.1465;1952262.8571;
 296;   35.8786;   35.1357;   -0.6076;1894554.2857;
 297;   36.7603;   35.9429;   -0.8327;1441797.1429;
 298;   37.3089;   36.8246;   -0.4291;1263737.1429;
 299;   37.2663;   37.4303;    0.1135;877257.1429;
 300;   36.9606;   37.3520;    0.3235;840911.4286;
 301;   36.8877;   36.9391;    0.0930;869977.1429;
 302;   37.0977;   36.8877;   -0.1784;901531.4286;
 303;   37.3294;   37.0977;   -0.2727;672671.4286;
 304;   37.5506;   37.3294;   -0.1456;809617.1429;
