time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-17;189;-17;189;-10.4581;123.874;-30;362.667;189.657;1.6646;-10.4581;123.874;122.729;1.63456;-30;362.667;356.737;1.66667;
2;-17;187;-9;163;-9.56759;121.188;-27.3333;354.667;187.666;1.6656;-4.75505;109.98;108.607;1.59029;-22;342.667;336.117;1.64867;
3;-15;181;1;145;-7.695;116.81;-22;342.667;181.509;1.65776;-1.26742;96.3632;94.9787;1.55637;-14.6667;326.333;319.32;1.62975;
4;-9;163;13;114;-4.75505;109.98;-14.6667;326.333;163.116;1.6307;1.05077;78.6042;77.2979;1.52306;-5.66667;288;280.604;1.60578;
5;1;145;10;74;-1.26742;96.3632;-5.66667;288;144.824;1.56917;1.8326;59.6587;58.4357;1.49422;0.333333;238;230.464;1.58735;
6;13;114;1;37;1.05077;78.6042;0.333333;238;114.479;1.46371;-1.6258;39.1078;37.727;1.54397;3.33333;184.667;177.101;1.5754;
7;10;74;-6;21;1.8326;59.6587;3.33333;184.667;74.399;1.44634;-9.03104;20.718;20.3538;1.8903;-5.33333;125.333;118.147;1.65113;
8;1;37;-35;-15;-1.6258;39.1078;-5.33333;125.333;36.8243;1.56441;-19.8655;6.48094;17.9628;2.85449;-24.6667;71;69.6701;1.99719;
9;-6;21;-57;-18;-9.03104;20.718;-24.6667;71;21.8948;1.8849;-31.7041;-2.68939;29.3516;-3.00201;-54.6667;27.3333;62.0472;2.81739;
10;-35;-15;-77;-17;-19.8655;6.48094;-54.6667;27.3333;38.8515;-2.74028;-43.0387;-7.46733;41.3612;-2.92567;-87.6667;-2;92.312;-3.03776;
11;-57;-18;-89;-14;-31.7041;-2.68939;-87.6667;-2;60.557;-2.83674;-53.032;-9.80762;51.6241;-2.92286;-120;-18.3333;126.821;-2.93591;
12;-77;-17;-99;-11;-43.0387;-7.46733;-120;-18.3333;79.6391;-2.92421;-64.3217;-7.70927;62.3519;-2.99507;-151;-29;159.399;-2.91012;
13;-89;-14;-74;-25;-53.032;-9.80762;-151;-29;90.8773;-2.98496;-54.9522;-13.4866;54.3895;-2.86446;-171;-28;178.723;-2.94124;
14;-96;-12;-40;-49;-59.328;-9.28045;-171;-28;97.5278;-3.01641;-46.0211;-20.1681;48.4463;-2.68033;-183.333;-25.3333;190.347;-2.96787;
15;-99;-11;-21;-65;-62.8887;-8.40861;-183.333;-25.3333;100.389;-3.03003;-34.1154;-28.76;43.5903;-2.37766;-162;-39.6667;172.732;-2.86461;
16;-95;-12;3;-80;-64.3217;-7.70927;-189;-23;96.5357;-3.01512;-18.8589;-38.0071;42.6098;-1.96134;-137.667;-58;156.239;-2.70852;
17;-94;-10;35;-87;-64.5696;-7.3013;-190.667;-21.6667;95.3095;-3.03462;-1.57241;-46.5767;47.9829;-1.54859;-105.333;-81.3333;141.031;-2.45956;
18;-94;-10;61;-90;-63.8339;-7.60795;-188.667;-22.6667;95.3095;-3.03462;15.8679;-53.7308;58.1485;-1.24691;-62.3333;-107;132.46;-2.09659;
19;-94;-10;81;-93;-61.1979;-9.16944;-180.333;-27.3333;95.3095;-3.03462;33.3622;-57.743;69.2332;-1.02397;-12;-132;140.499;-1.68599;
20;-90;-15;113;-88;-54.9522;-13.4866;-162;-39.6667;92.0248;-2.97592;49.9389;-58.9938;80.069;-0.854436;39.6667;-154.667;166.077;-1.35526;
21;-74;-25;125;-80;-46.0211;-20.1681;-137.667;-58;78.8899;-2.81678;64.6341;-57.4126;89.352;-0.718358;90.6667;-167.667;195.429;-1.11218;
22;-40;-49;135;-69;-34.1154;-28.76;-105.333;-81.3333;63.8756;-2.26294;76.2723;-54.1521;96.5;-0.613351;139.333;-172.667;225.299;-0.927262;
23;-21;-65;141;-58;-18.8589;-38.0071;-62.3333;-107;68.7144;-1.89309;90.9881;-46.0131;104.944;-0.468714;183.333;-169;251.562;-0.778041;
24;3;-80;0;0;-1.57241;-46.5767;-12;-132;80.2076;-1.54292;0;0;0;0;218.333;-160.667;272.357;-0.665814;
25;35;-87;0;0;15.8679;-53.7308;39.6667;-154.667;93.6578;-1.19659;0;0;0;0;245;-150;287.815;-0.57933;
26;61;-90;0;0;33.3622;-57.743;90.6667;-167.667;108.444;-0.981891;0;0;0;0;265.667;-138.333;299.465;-0.508888;
27;81;-93;0;0;49.9389;-58.9938;139.333;-172.667;122.962;-0.859887;0;0;0;0;275.667;-128;303.481;-0.463084;
28;113;-88;0;0;64.6341;-57.4126;183.333;-169;142.73;-0.665923;0;0;0;0;0;0;0;0;
29;125;-80;0;0;76.2723;-54.1521;218.333;-160.667;147.86;-0.573106;0;0;0;0;0;0;0;0;
30;135;-69;0;0;84.8677;-50.086;245;-150;151.012;-0.475842;0;0;0;0;0;0;0;0;
31;140;-62;0;0;90.9881;-46.0131;265.667;-138.333;152.487;-0.419987;0;0;0;0;0;0;0;0;
32;141;-58;0;0;94.0344;-42.6776;275.667;-128;151.824;-0.393241;0;0;0;0;0;0;0;0;
33;143;-58;0;0;95.4457;-40.9484;280.667;-122;153.673;-0.388254;0;0;0;0;0;0;0;0;
34;143;-57;0;0;96.3135;-39.5248;283.667;-117;153.297;-0.382217;0;0;0;0;0;0;0;0;
