time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-42;150;-42;150;-23.5026;101.27;-66.6667;296.667;155.606;1.84567;-23.5026;101.27;100.421;1.73493;-66.6667;296.667;282.741;1.74197;
2;-39;155;-32;148;-20.8967;98.9349;-59;289.667;159.661;1.81908;-12.2028;89.003;86.9546;1.62958;-59;289.667;274.611;1.7188;
3;-32;148;-16;134;-16.9369;95.1682;-48.3333;279;151.24;1.78558;-4.88797;78.3218;76.1552;1.54182;-48.3333;279;262.642;1.68461;
4;-16;134;0;116;-12.2028;89.003;-38.3333;263.667;134.746;1.69158;1.54501;64.0458;62.4478;1.43201;-38.3333;263.667;246.408;1.65135;
5;0;116;14;88;-4.88797;78.3218;-18.3333;234.667;115.765;1.57283;4.02511;47.2042;46.3589;1.32858;-18.3333;234.667;216.609;1.57;
6;14;88;18;63;1.54501;64.0458;-8.88178e-016;194.333;88.8376;1.41523;-0.44774;30.4856;29.0574;1.34002;-8.88178e-016;194.333;177.245;1.4662;
7;18;63;16;34;4.02511;47.2042;8;146;65.2303;1.29497;-11.4525;15.627;14.118;1.88463;8;146;130.659;1.36652;
8;16;34;-8;3;-0.44774;30.4856;-3.33333;98;37.2637;1.13398;-26.9248;4.26522;19.938;3.03775;-3.33333;98;81.3696;1.38324;
9;-8;3;-50;-10;-11.4525;15.627;-32;54.3333;8.68698;2.8177;-43.2445;-3.2491;36.5585;-2.99202;-32;54.3333;38.7044;1.92693;
10;-50;-10;-86;-15;-26.9248;4.26522;-73;20;51.2674;-2.9406;-59.1658;-6.72712;52.8311;-2.97183;-73;20;54.5289;3.10596;
11;-86;-15;-109;-15;-43.2445;-3.2491;-117.333;-4.66667;87.5708;-2.96673;-71.3552;-7.14718;64.937;-2.99717;-117.333;-4.66667;101.407;-2.91558;
12;-109;-15;-126;-6;-59.1658;-6.72712;-164.667;-18;110.293;-3.00301;-82.5444;-5.22099;75.8142;-3.04357;-164.667;-18;150.543;-2.89973;
13;-115;-11;-106;-14;-71.3552;-7.14718;-203.667;-21;115.782;-3.0444;-70.0912;-10.5532;64.2746;-2.94187;-203.667;-21;189.235;-2.9337;
14;-126;-6;-82;-24;-78.7997;-6.38238;-228.667;-19.6667;126.389;-3.09224;-58.557;-16.225;54.6612;-2.79781;-228.667;-19.6667;213.52;-2.96398;
15;-125;-6;-64;-39;-82.5444;-5.22099;-241.667;-16.3333;125.39;-3.09185;-43.043;-22.736;43.7499;-2.53517;-241.667;-16.3333;225.795;-2.98869;
16;-125;-6;-29;-52;-83.8609;-4.13368;-246.333;-12.6667;125.39;-3.09185;-24.1744;-29.5102;36.0164;-2.06489;-228.667;-19.6667;213.52;-2.96398;
17;-125;-5;6;-58;-82.5799;-4.53644;-243.333;-13.6667;125.345;-3.09981;-2.72852;-35.5087;37.9591;-1.45553;-208.333;-30.6667;195.981;-2.89034;
18;-123;-4;40;-63;-77.5392;-6.60044;-228.667;-19.6667;123.308;-3.10724;17.8969;-40.1514;49.1739;-1.03768;-176.333;-46;170.332;-2.75604;
19;-106;-14;80;-68;-70.0912;-10.5532;-208.333;-30.6667;107.185;-3.00839;38.3597;-42.6003;63.82;-0.778141;-132.667;-63.6667;140.398;-2.5203;
20;-82;-24;94;-68;-58.557;-16.225;-176.333;-46;85.7321;-2.855;56.4194;-42.8713;77.8798;-0.617146;-78.3333;-83.3333;117.726;-2.10388;
21;-64;-39;118;-63;-43.043;-22.736;-132.667;-63.6667;75.2701;-2.59327;71.8772;-41.7291;90.3665;-0.507628;-16.3333;-101.333;119.411;-1.5526;
22;-29;-52;134;-56;-24.1744;-29.5102;-78.3333;-83.3333;59.8601;-2.08104;83.7151;-39.7306;100.022;-0.432564;42.3333;-116;147.217;-1.14476;
23;6;-58;148;-51;-2.72852;-35.5087;-16.3333;-101.333;58.5199;-1.47213;97.3182;-35.6963;111.076;-0.348151;103;-124;186.933;-0.863217;
24;40;-63;0;0;17.8969;-40.1514;42.3333;-116;74.699;-1.00944;0;0;0;0;157.333;-125.333;226.893;-0.684101;
25;80;-68;0;0;38.3597;-42.6003;103;-124;104.969;-0.707654;0;0;0;0;204.667;-123;264.014;-0.563657;
26;94;-68;0;0;56.4194;-42.8713;157.333;-125.333;115.965;-0.629095;0;0;0;0;241.333;-118.333;293.46;-0.483372;
27;118;-63;0;0;71.8772;-41.7291;204.667;-123;133.668;-0.492779;0;0;0;0;265;-112.333;312.053;-0.431075;
28;134;-56;0;0;83.7151;-39.7306;241.333;-118.333;145.105;-0.397972;0;0;0;0;283.667;-106.667;326.901;-0.391456;
29;148;-51;0;0;91.6324;-37.5076;265;-112.333;156.395;-0.333764;0;0;0;0;293.667;-102.667;334.703;-0.369008;
30;150;-49;0;0;97.3182;-35.6963;283.667;-106.667;157.65;-0.317621;0;0;0;0;0;0;0;0;
31;151;-50;0;0;100.145;-34.6065;293.667;-102.667;158.914;-0.321633;0;0;0;0;0;0;0;0;
32;150;-51;0;0;100.696;-33.9296;296.667;-100;158.286;-0.329624;0;0;0;0;0;0;0;0;
33;148;-51;0;0;100.795;-33.8361;297.667;-99.6667;156.395;-0.333764;0;0;0;0;0;0;0;0;
34;143;-48;0;0;100.375;-34.1082;296.667;-100.667;150.693;-0.325824;0;0;0;0;0;0;0;0;
