time;row_1;row_2;
     1;   -1.8770;    0.9824;
     2;   -1.6086;    0.7146;
     3;   -1.5498;    0.3381;
     4;   -1.4281;    0.3985;
     5;   -1.4318;    0.5539;
     6;   -1.6758;    0.8323;
     7;   -1.8675;    0.8613;
     8;   -1.5080;    0.5459;
     9;   -1.7680;    0.6382;
    10;   -1.5405;    0.9739;
    11;   -1.2988;    1.4243;
    12;   -1.2654;    1.2117;
    13;   -1.6214;    0.8977;
    14;   -1.7793;    0.7418;
    15;   -1.9848;    0.3151;
    16;   -2.2476;    0.2144;
    17;   -2.2607;    0.6197;
    18;   -1.7849;    0.2140;
    19;   -1.3601;    0.0918;
    20;   -1.8310;   -0.0654;
    21;   -1.7486;   -0.1093;
    22;   -1.5681;    0.3811;
    23;   -1.6481;    0.0171;
    24;   -1.6676;    0.2031;
    25;   -1.9362;    0.4370;
    26;   -1.5362;    0.8939;
    27;   -1.2299;    0.4906;
    28;   -0.9193;    0.5493;
    29;   -0.5800;    0.8131;
    30;   -0.4728;    0.9043;
    31;   -0.7013;    0.6791;
    32;   -1.1477;    0.7693;
    33;   -1.4696;    0.9770;
    34;   -1.4652;    1.3889;
    35;   -1.3384;    1.8394;
    36;   -1.4542;    1.7553;
    37;   -1.2522;    1.6881;
    38;   -0.9967;    1.6472;
    39;   -1.1233;    1.5463;
    40;   -0.7751;    1.8088;
    41;   -1.1901;    1.3611;
    42;   -1.6018;    1.6754;
    43;   -1.2257;    1.3693;
    44;   -0.9420;    1.5046;
    45;   -1.2985;    1.6800;
    46;   -1.1639;    1.2289;
    47;   -0.7524;    1.6737;
    48;   -0.6408;    1.2368;
    49;   -0.7874;    0.9142;
    50;   -0.3274;    1.1540;
    51;   -0.4209;    1.6325;
    52;   -0.2454;    1.9489;
    53;   -0.1542;    1.6694;
    54;   -0.4005;    1.6822;
    55;   -0.8266;    1.3401;
    56;   -0.4237;    0.8634;
    57;   -0.3792;    0.6135;
    58;   -0.8710;    0.6596;
    59;   -1.0947;    0.2222;
    60;   -1.2904;    0.6513;
    61;   -0.9030;    0.9928;
    62;   -1.0765;    1.1347;
    63;   -0.8948;    0.6746;
    64;   -1.3510;    0.5744;
    65;   -1.1617;    0.5294;
    66;   -1.2833;    0.2586;
    67;   -0.8750;    0.0449;
    68;   -1.3056;   -0.0446;
    69;   -1.5417;   -0.3977;
    70;   -1.6387;   -0.5055;
    71;   -1.1742;   -0.8987;
    72;   -1.1139;   -1.2298;
    73;   -1.2316;   -1.6930;
    74;   -0.8000;   -1.4370;
    75;   -1.0244;   -1.4272;
    76;   -1.2799;   -0.9431;
    77;   -1.2368;   -0.6123;
    78;   -0.8780;   -0.2463;
    79;   -0.8359;   -0.5112;
    80;   -0.9526;   -0.3372;
    81;   -1.1461;   -0.3577;
    82;   -0.8656;   -0.3709;
    83;   -0.6161;   -0.0283;
    84;   -0.5440;   -0.0829;
    85;   -0.2101;    0.4020;
    86;   -0.0141;    0.2281;
    87;    0.4352;    0.0583;
    88;    0.8114;   -0.3431;
    89;    0.3407;   -0.2050;
    90;   -0.1341;    0.1959;
    91;   -0.0262;    0.5501;
    92;    0.0865;    0.6050;
    93;   -0.0794;    0.9980;
    94;    0.2312;    1.0867;
    95;    0.1985;    0.6548;
    96;    0.6197;    1.0101;
    97;    1.0343;    1.1565;
    98;    1.0588;    0.6708;
    99;    1.4105;    0.7446;
   100;    1.3536;    0.5722;
   101;    1.6881;    0.5919;
   102;    1.6367;    0.2313;
   103;    1.9258;    0.6990;
   104;    2.0281;    0.9347;
   105;    1.5796;    0.8606;
   106;    1.7829;    0.6660;
   107;    1.7745;    0.8690;
   108;    1.5977;    0.9766;
   109;    1.3602;    1.3018;
   110;    1.3266;    0.9235;
   111;    1.3126;    0.5193;
   112;    1.6829;    0.9037;
   113;    1.3896;    1.0068;
   114;    1.7037;    0.6383;
   115;    1.7025;    1.0227;
   116;    1.5726;    1.1941;
   117;    1.4516;    1.6000;
   118;    1.3126;    1.1664;
   119;    1.1861;    0.9953;
   120;    1.2155;    1.1549;
   121;    0.9372;    1.2708;
   122;    0.5062;    0.9310;
   123;    0.7420;    0.9937;
   124;    0.8860;    0.6584;
   125;    0.8827;    0.8116;
   126;    0.6101;    0.6595;
   127;    0.1473;    0.2525;
   128;   -0.3287;    0.5558;
   129;    0.1060;    0.3590;
   130;    0.5154;    0.3283;
   131;    0.6427;    0.7410;
   132;    0.7131;    0.8974;
   133;    0.6974;    1.0209;
   134;    0.3130;    0.9922;
   135;   -0.1065;    0.6576;
   136;    0.0676;    0.9799;
   137;    0.1205;    1.0092;
   138;   -0.1492;    1.3550;
   139;    0.0039;    1.6704;
   140;    0.2050;    1.5630;
   141;   -0.0209;    1.8160;
   142;    0.1181;    1.5911;
   143;    0.0897;    1.8823;
   144;    0.3505;    1.3912;
   145;    0.8129;    1.6484;
   146;    1.1199;    1.7112;
   147;    1.6169;    1.9973;
   148;    1.8389;    1.6303;
   149;    1.8287;    1.6534;
   150;    1.8223;    1.7840;
   151;    1.9085;    1.8248;
   152;    1.8604;    1.7126;
   153;    1.8077;    1.3034;
   154;    1.4735;    1.3360;
   155;    1.3014;    1.5841;
   156;    1.6412;    1.2432;
   157;    1.4854;    1.3780;
   158;    1.0434;    1.6200;
   159;    1.0919;    1.6090;
   160;    0.6877;    1.9035;
   161;    0.9661;    1.6288;
   162;    0.9737;    1.8749;
   163;    1.0329;    1.7450;
   164;    1.2247;    1.7243;
   165;    1.5032;    1.7256;
   166;    1.3863;    1.7507;
   167;    1.2539;    1.8900;
   168;    1.6487;    1.5059;
   169;    1.8378;    1.8902;
   170;    1.8512;    1.7568;
   171;    1.9943;    1.2829;
   172;    1.8966;    1.3882;
   173;    1.8629;    1.3035;
   174;    1.4573;    0.9699;
   175;    1.6169;    0.5867;
   176;    1.3777;    0.4981;
   177;    0.9364;    0.8911;
   178;    1.4079;    1.3536;
   179;    1.8957;    1.3233;
   180;    1.6122;    1.1707;
   181;    1.3890;    1.2341;
   182;    1.2470;    1.3992;
   183;    1.1948;    1.4762;
   184;    0.9041;    1.1304;
   185;    0.5786;    1.1057;
   186;    0.7792;    1.5877;
   187;    0.3770;    1.8568;
   188;    0.7371;    1.3830;
   189;    0.9607;    1.5986;
   190;    0.8275;    1.4727;
   191;    0.6317;    1.3980;
   192;    1.0614;    1.8969;
   193;    1.2047;    1.5839;
   194;    1.0680;    1.3551;
   195;    1.1467;    1.3951;
   196;    0.7797;    1.5181;
   197;    0.8978;    1.1859;
   198;    0.7625;    1.4017;
   199;    0.7019;    1.5003;
   200;    1.0624;    1.5524;
   201;    0.8881;    1.3594;
   202;    0.7533;    1.7361;
   203;    0.9789;    1.8615;
   204;    1.0389;    1.5049;
   205;    0.9679;    1.4778;
   206;    1.1181;    1.0160;
   207;    1.5591;    1.0048;
   208;    1.8038;    1.0654;
   209;    1.8414;    1.1318;
   210;    1.9242;    0.6488;
   211;    1.8846;    1.0864;
   212;    1.7592;    1.2171;
   213;    1.5658;    0.9612;
   214;    1.2830;    0.8018;
   215;    0.8195;    1.0760;
   216;    0.9959;    1.2171;
   217;    0.7661;    0.7212;
   218;    0.2956;    0.8119;
   219;    0.7478;    1.2627;
   220;    0.5859;    1.3792;
   221;    1.0091;    1.2835;
   222;    1.4277;    1.0528;
   223;    1.4686;    1.1018;
   224;    1.9399;    0.9948;
   225;    1.8397;    1.4202;
   226;    1.6140;    1.2279;
   227;    1.7553;    1.1620;
   228;    1.7611;    1.3781;
   229;    1.5137;    1.4179;
   230;    1.0339;    1.2550;
   231;    1.2672;    1.3705;
   232;    0.8630;    1.2541;
   233;    0.7551;    1.2201;
   234;    0.8381;    1.5523;
   235;    1.2085;    1.5863;
   236;    1.1147;    1.3116;
   237;    1.3458;    0.9742;
   238;    1.7913;    1.3078;
   239;    1.3928;    1.0614;
   240;    1.0949;    0.6932;
   241;    1.2403;    0.9909;
   242;    1.4076;    0.6202;
   243;    1.4142;    0.1364;
   244;    1.3439;   -0.1649;
   245;    1.8301;   -0.3628;
   246;    1.3368;   -0.5484;
   247;    1.4544;   -0.2827;
   248;    1.2493;    0.1697;
   249;    1.2476;    0.1039;
   250;    1.3063;    0.3633;
   251;    1.5594;    0.1807;
   252;    1.7537;    0.5639;
   253;    1.9662;    0.9546;
   254;    1.9734;    0.8802;
   255;    2.0573;    1.1719;
   256;    1.9578;    1.4181;
   257;    1.9030;    1.1808;
   258;    1.7566;    1.5149;
   259;    1.5153;    1.5184;
   260;    1.1066;    1.0547;
   261;    1.1496;    0.7586;
   262;    1.5475;    0.6881;
   263;    1.5072;    0.7559;
   264;    1.2411;    0.4974;
   265;    0.9784;    0.0346;
   266;    0.5332;    0.0088;
   267;    0.7455;    0.5022;
   268;    1.1922;    0.6368;
   269;    0.8639;    0.9286;
   270;    1.1402;    1.3165;
   271;    1.4127;    1.7945;
   272;    1.0648;    1.9551;
   273;    1.0303;    1.5811;
   274;    0.6435;    1.4693;
   275;    0.9682;    1.0717;
   276;    0.9658;    0.6370;
   277;    0.8751;    0.2806;
   278;    1.3585;    0.1069;
   279;    1.4566;    0.2550;
   280;    1.0644;   -0.0634;
   281;    1.5054;    0.0940;
   282;    1.0600;    0.5811;
   283;    1.3959;    0.6670;
   284;    1.0910;    0.6983;
   285;    1.2410;    1.1351;
   286;    1.0921;    0.8476;
   287;    1.1792;    0.9327;
   288;    0.9124;    1.3256;
   289;    0.8393;    1.2612;
   290;    1.1236;    1.0234;
   291;    0.8637;    1.5179;
   292;    0.7338;    1.2185;
   293;    0.6150;    0.8078;
   294;    0.5107;    0.6294;
   295;    0.1241;    1.0510;
   296;    0.1604;    1.0548;
   297;    0.2711;    1.0378;
   298;   -0.1741;    0.8371;
   299;   -0.0664;    1.0796;
   300;   -0.1703;    1.5702;
   301;    0.0354;    1.6629;
   302;   -0.3690;    1.6328;
   303;    0.0646;    1.9987;
   304;    0.0803;    1.8068;
   305;    0.1283;    1.6651;
   306;    0.4175;    1.3116;
   307;    0.0100;    1.7078;
   308;    0.2951;    1.4545;
   309;   -0.1838;    1.9347;
   310;   -0.2351;    1.6023;
   311;    0.2092;    1.8102;
   312;    0.5063;    1.8175;
   313;    0.7074;    1.8624;
   314;    0.2488;    1.5401;
   315;    0.1535;    1.2625;
   316;    0.0809;    1.6467;
   317;   -0.4117;    1.3766;
   318;   -0.8653;    1.8161;
   319;   -0.4788;    1.4320;
   320;   -0.4958;    1.1906;
   321;   -0.6858;    1.2632;
   322;   -0.2999;    1.0083;
   323;   -0.1727;    0.7846;
   324;   -0.4902;    1.0357;
   325;   -0.3576;    1.3359;
   326;   -0.0392;    1.5596;
   327;   -0.3505;    1.1910;
   328;   -0.8432;    1.1179;
   329;   -1.2739;    1.2222;
   330;   -1.3751;    0.9195;
   331;   -1.3941;    0.6590;
   332;   -0.9620;    0.2925;
