time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 53; 153;53;153;-17;4;161.078;1.23661;
2; 36; 157;44.5;155;-18;-3;160.225;1.34524;
3; 18; 154;35.6667;154.667;-35;0;154.201;1.45489;
4; -17; 154;22.5;154.5;-43;3;154.126;1.68241;
5; -60; 157;6;155;-51;-12;167.356;1.93854;
6; -111; 145;-13.5;153.333;-30;-15;182.05;2.22766;
7; -141; 130;-31.7143;150;-33;-32;191.343;2.40056;
8; -174; 98;-49.5;143.5;-18;-28;199.438;2.63271;
9; -192; 70;-65.3333;135.333;-18;-29;204.235;2.7961;
10; -210; 41;-79.8;125.9;-12;-29;213.971;2.95275;
11; -222; 12;-92.7273;115.545;-6;-30;222.447;3.09137;
12; -228; -18;-104;104.417;-1;-18;228.943;-3.05924;
13; -229; -36;-113.615;93.6154;1;-19;232.108;-2.98223;
14; -228; -55;-121.786;83;7;-22;234.899;-2.9016;
15; -221; -77;-128.4;72.3333;17;-15;234.463;-2.80321;
16; -204; -92;-133.125;62.0625;40;-20;224.281;-2.71484;
17; -164; -112;-134.941;51.8235;30;-15;199.204;-2.53943;
18; -134; -127;-134.889;41.8889;31;-12;185.316;-2.38036;
19; -103; -139;-133.211;32.3684;37;-3;173.772;-2.20643;
20; -66; -142;-129.85;23.65;35;-7;157.415;-2.00461;
21; -31; -149;-125.143;15.4286;28;-3;153.04;-1.77588;
22; -3; -152;-119.591;7.81818;25;4;152.866;-1.59151;
23; 22; -148;-113.435;1.04348;17;6;150.426;-1.42514;
24; 39; -142;-107.083;-4.91667;23;3;148.018;-1.30533;
25; 62; -139;-100.32;-10.28;18;7;152.894;-1.15445;
26; 80; -132;-93.3846;-14.9615;38;12;154.978;-1.02964;
27; 118; -120;-85.5556;-18.8519;33;12;168.776;-0.797967;
28; 151; -108;-77.1071;-22.0357;26;24;185.998;-0.625041;
29; 177; -84;-68.3448;-24.1724;20;16;196.129;-0.447305;
30; 197; -68;-59.5;-25.6333;18;15;208.522;-0.336411;
31; 215; -53;-50.6452;-26.5161;6;8;221.475;-0.245526;
32; 221; -45;-42.1563;-27.0938;2;16;225.539;-0.204642;
33; 223; -29;-34.1212;-27.1515;4;16;224.822;-0.13309;
34; 227; -13;-26.4412;-26.7353;-5;44;227.255;-0.0609091;
35; 222; 31;-19.3429;-25.0857;-11;29;223.875;0.135159;
36; 211; 60;-12.9444;-22.7222;-28;35;218.978;0.273595;
37; 183; 95;-7.64865;-19.5405;-43;36;205.658;0.475608;
38; 140; 131;-3.76316;-15.5789;-54;18;191.041;0.749611;
39; 86; 149;-1.46154;-11.359;-38;5;171.233;1.04573;
40; 48; 154;-0.225;-7.225;-33;5;160.462;1.2681;
41; 15; 159;0.146341;-3.17073;-14;6;158.861;1.47729;
42; 1; 165;0.166667;0.833333;51;134;164.169;1.56572;
