time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 53; 126;53;126;-7;5;136.618;1.1724;
2; 46; 131;49.5;128.5;-10;2;138.765;1.23291;
3; 36; 133;45;130;-13;2;137.707;1.3063;
4; 23; 135;39.5;131.25;-25;1;136.865;1.40195;
5; -2; 136;31.2;132.2;-26;-2;135.933;1.58551;
6; -28; 134;21.3333;132.5;-28;-3;136.814;1.77691;
7; -56; 131;10.2857;132.286;-34;-10;142.392;1.97499;
8; -90; 121;-2.25;130.875;-23;-17;150.736;2.21064;
9; -113; 104;-14.5556;127.889;-12;-19;153.519;2.39804;
10; -125; 85;-25.6;123.6;-9;-17;151.116;2.54486;
11; -134; 68;-35.4545;118.545;-19;-19;150.23;2.67248;
12; -153; 49;-45.25;112.75;-8;-9;160.63;2.83214;
13; -161; 40;-54.1538;107.154;-5;-25;165.875;2.89855;
14; -166; 15;-62.1429;100.571;-7;-23;166.669;3.05196;
15; -173; -8;-69.5333;93.3333;0;-7;173.189;-3.09491;
16; -173; -15;-76;86.5625;-6;-19;173.656;-3.05464;
17; -179; -34;-82.0588;79.4706;0;-11;182.216;-2.95344;
18; -179; -45;-87.4444;72.5556;0;-16;184.59;-2.89487;
19; -179; -61;-92.2632;65.5263;3;-20;189.135;-2.81274;
20; -176; -81;-96.45;58.2;8;-25;193.779;-2.70988;
21; -168; -106;-99.8571;50.381;6;-17;198.689;-2.57838;
22; -162; -123;-102.682;42.5;24;-21;203.453;-2.49187;
23; -138; -144;-104.217;34.3913;12;-12;199.508;-2.33464;
24; -126; -156;-105.125;26.4583;23;-11;200.593;-2.24995;
25; -103; -167;-105.04;18.72;21;-13;196.279;-2.12323;
26; -82; -180;-104.154;11.0769;15;-1;197.872;-1.99809;
27; -67; -181;-102.778;3.96296;22;0;193.079;-1.92518;
28; -45; -181;-100.714;-2.64286;44;4;186.589;-1.81437;
29; -1; -177;-97.2759;-8.65517;35;9;177.084;-1.57644;
30; 34; -168;-92.9;-13.9667;43;15;171.486;-1.37121;
31; 77; -153;-87.4194;-18.4516;42;21;171.356;-1.10475;
32; 119; -132;-80.9688;-22;34;21;177.782;-0.837452;
33; 153; -111;-73.8788;-24.697;34;14;189.072;-0.627979;
34; 187; -97;-66.2059;-26.8235;21;25;210.698;-0.478852;
35; 208; -72;-58.3714;-28.1143;9;13;220.136;-0.333595;
36; 217; -59;-50.7222;-28.9722;10;16;224.899;-0.265822;
37; 227; -43;-43.2162;-29.3514;10;19;231.052;-0.187556;
38; 237; -24;-35.8421;-29.2105;6;18;238.22;-0.101263;
39; 243; -6;-28.6923;-28.6154;1;14;243.076;-0.0250221;
40; 244; 8;-21.875;-27.7;-11;29;244.128;0.0324409;
41; 233; 37;-15.6585;-26.122;-6;28;235.907;0.157142;
42; 227; 65;-9.88095;-23.9524;-20;22;236.1;0.278549;
43; 207; 87;-4.83721;-21.3721;-31;28;224.508;0.397539;
44; 176; 115;-0.727273;-18.2727;-67;31;210.196;0.578443;
45; 109; 146;1.71111;-14.6222;-71;17;182.135;0.929222;
46; 38; 163;2.5;-10.7609;-50;5;167.291;1.34165;
47; -12; 168;2.19149;-6.95745;-30;0;168.347;1.64214;
48; -42; 168;1.27083;-3.3125;-19;-5;173.091;1.81589;
49; -61; 163;0;0.0816327;0;0;173.964;1.92906;
