time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 63; 98;63;98;-7;1;115.799;0.999161;
2; 56; 99;59.5;98.5;-5;2;113.036;1.05606;
3; 51; 101;56.6667;99.3333;-22;5;112.442;1.10354;
4; 29; 106;49.75;101;-22;-2;109.213;1.30538;
5; 7; 104;41.2;101.6;-25;-2;103.602;1.50658;
6; -18; 102;31.3333;101.667;-25;-2;103.036;1.74986;
7; -43; 100;20.7143;101.429;-19;-3;108.432;1.9821;
8; -62; 97;10.375;100.875;-31;-7;114.798;2.14497;
9; -93; 90;-1.11111;99.6667;-32;-8;129.248;2.37788;
10; -125; 82;-13.5;97.9;-11;-14;149.456;2.56572;
11; -136; 68;-24.6364;95.1818;-13;-11;152.096;2.68257;
12; -149; 57;-35;92;-5;-12;159.642;2.78058;
13; -154; 45;-44.1538;88.3846;-7;-13;160.608;2.86157;
14; -161; 32;-52.5;84.3571;-6;-4;164.377;2.94946;
15; -167; 28;-60.1333;80.6;-4;-24;169.578;2.97937;
16; -171; 4;-67.0625;75.8125;0;-9;171.385;3.12182;
17; -171; -5;-73.1765;71.0588;3;-14;171.444;-3.10886;
18; -168; -19;-78.4444;66.0556;3;-9;169.49;-3.02563;
19; -165; -28;-83;61.1053;6;-8;167.809;-2.97026;
20; -159; -36;-86.8;56.25;3;-5;163.503;-2.91576;
21; -156; -41;-90.0952;51.619;13;-22;161.794;-2.88148;
22; -143; -63;-92.5;46.4091;10;-5;156.832;-2.72396;
23; -133; -68;-94.2609;41.4348;4;-8;149.967;-2.6664;
24; -129; -76;-95.7083;36.5417;11;-11;150.337;-2.60688;
25; -118; -87;-96.6;31.6;16;-13;147.251;-2.50435;
26; -102; -100;-96.8077;26.5385;24;-11;143.522;-2.36477;
27; -78; -111;-96.1111;21.4444;28;-17;136.367;-2.18287;
28; -50; -128;-94.4643;16.1071;17;-4;138.116;-1.94396;
29; -33; -132;-92.3448;11;16;-3;136.741;-1.81719;
30; -17; -135;-89.8333;6.13333;19;0;136.717;-1.69806;
31; 2; -135;-86.871;1.58065;14;0;135.621;-1.55864;
32; 16; -135;-83.6563;-2.6875;12;0;136.511;-1.45591;
33; 28; -135;-80.2727;-6.69697;21;0;138.401;-1.36967;
34; 49; -135;-76.4706;-10.4706;17;2;144.073;-1.22636;
35; 66; -133;-72.4;-13.9714;23;8;148.868;-1.1141;
36; 89; -125;-67.9167;-17.0556;27;14;153.742;-0.956232;
37; 116; -111;-62.9459;-19.5946;29;26;160.722;-0.767636;
38; 145; -85;-57.4737;-21.3158;19;24;168.084;-0.534411;
39; 164; -61;-51.7949;-22.3333;19;15;174.862;-0.360072;
40; 183; -46;-45.925;-22.925;6;15;188.502;-0.249863;
41; 189; -31;-40.1951;-23.122;11;21;191.278;-0.166024;
42; 200; -10;-34.4762;-22.8095;3;18;199.93;-0.0530991;
43; 203; 8;-28.9535;-22.093;1;13;202.783;0.0364455;
44; 204; 21;-23.6591;-21.1136;-3;10;204.666;0.0997857;
45; 201; 31;-18.6667;-19.9556;-9;20;202.936;0.150311;
46; 192; 51;-14.087;-18.413;-12;20;198.162;0.257105;
47; 180; 71;-9.95745;-16.5106;-23;23;192.946;0.373431;
48; 157; 94;-6.47917;-14.2083;-29;8;182.374;0.537598;
49; 128; 102;-3.73469;-11.8367;-27;9;163.015;0.671246;
50; 101; 111;-1.64;-9.38;-48;16;149.385;0.831522;
51; 53; 127;-0.568627;-6.70588;-22;1;136.916;1.1761;
52; 31; 128;0.0384615;-4.11538;-14;-3;131.024;1.3347;
53; 17; 125;0.358491;-1.67925;-17;-3;125.498;1.43775;
54; 0; 122;0.351852;0.611111;0;0;121.389;1.57369;
