time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -12; 123;-12;123;-9;5;123.344;1.67126;
2; -21; 128;-16.5;125.5;-12;4;129.498;1.73658;
3; -33; 132;-22;127.667;-8;0;135.883;1.81892;
4; -41; 132;-26.75;128.75;-17;0;138.066;1.87511;
5; -58; 132;-33;129.4;-34;-8;144.076;1.98792;
6; -92; 124;-42.8333;128.5;-30;-6;154.4;2.21211;
7; -122; 118;-54.1429;127;-22;-8;169.803;2.37555;
8; -144; 110;-65.375;124.875;-17;-12;181.333;2.49172;
9; -161; 98;-76;121.889;-8;-12;188.653;2.59708;
10; -169; 86;-85.3;118.3;-25;-26;189.828;2.67306;
11; -194; 60;-95.1818;113;-27;-39;203.339;2.84349;
12; -221; 21;-105.667;105.333;-5;-14;222.338;3.04826;
13; -226; 7;-114.923;97.7692;-3;-18;226.47;3.11191;
14; -229; -11;-123.071;90;-2;-27;229.647;-3.09246;
15; -231; -38;-130.267;81.4667;2;-20;234.515;-2.97764;
16; -229; -58;-136.438;72.75;2;-16;236.658;-2.89278;
17; -227; -74;-141.765;64.1176;9;-22;239.195;-2.82584;
18; -218; -96;-146;55.2222;12;-8;238.653;-2.72634;
19; -206; -104;-149.158;46.8421;30;-26;231.22;-2.67372;
20; -176; -130;-150.5;38;22;-13;219.269;-2.50539;
21; -154; -143;-150.667;29.381;27;-15;210.615;-2.39344;
22; -127; -158;-149.591;20.8636;28;-12;203.163;-2.24841;
23; -99; -170;-147.391;12.5652;27;-5;197.152;-2.09905;
24; -72; -175;-144.25;4.75;40;-3;189.631;-1.96236;
25; -32; -178;-139.76;-2.56;55;-2;181.193;-1.75041;
26; 23; -180;-133.5;-9.38462;27;1;181.693;-1.44592;
27; 50; -179;-126.704;-15.6667;24;5;186.02;-1.30073;
28; 74; -174;-119.536;-21.3214;11;8;189.193;-1.17106;
29; 85; -166;-112.483;-26.3103;27;15;186.576;-1.1;
30; 112; -151;-105;-30.4667;30;18;188.006;-0.935077;
31; 142; -133;-97.0323;-33.7742;31;24;194.479;-0.755027;
32; 173; -109;-88.5938;-36.125;28;16;204.31;-0.564345;
33; 201; -93;-79.8182;-37.8485;18;14;221.253;-0.435196;
34; 219; -79;-71.0294;-39.0588;15;20;232.559;-0.347866;
35; 234; -59;-62.3143;-39.6286;6;12;241.032;-0.248482;
36; 240; -47;-53.9167;-39.8333;6;21;244.249;-0.194793;
37; 246; -26;-45.8108;-39.4595;3;13;247.031;-0.106576;
38; 249; -13;-38.0526;-38.7632;-3;12;248.984;-0.0533532;
39; 246; -1;-30.7692;-37.7949;-11;16;245.633;-0.005202;
40; 235; 15;-24.125;-36.475;-11;21;235.091;0.0626645;
41; 224; 36;-18.0732;-34.7073;-12;26;226.465;0.1584;
42; 212; 62;-12.5952;-32.4048;-20;23;220.447;0.283781;
43; 192; 85;-7.83721;-29.6744;-29;30;209.523;0.416277;
44; 163; 115;-3.95455;-26.3864;-20;18;199.022;0.614354;
45; 143; 133;-0.688889;-22.8444;-22;8;194.829;0.749433;
46; 121; 141;1.95652;-19.2826;-15;4;185.349;0.862127;
47; 106; 145;4.17021;-15.7872;-26;-2;179.171;0.940298;
48; 80; 143;5.75;-12.4792;-52;-18;163.434;1.06188;
49; 28; 125;6.20408;-9.67347;-29;-8;127.746;1.35279;
50; -1; 117;6.06;-7.14;-42;-10;116.73;1.58254;
51; -43; 107;5.09804;-4.90196;-32;-11;115.198;1.9568;
52; -75; 96;3.55769;-2.96154;-6;-6;121.834;2.2378;
53; -81; 90;1.96226;-1.20755;-3;-11;121.125;2.30742;
54; -84; 79;0.37037;0.277778;3.11491e-306;153.29;115.393;2.39081;
