time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 64; 119;64;119;-4;3;134.665;1.08328;
2; 60; 122;62;120.5;-9;2;135.532;1.11973;
3; 51; 124;58.3333;121.667;-8;0;133.71;1.18688;
4; 43; 124;54.5;122.25;-21;4;130.924;1.24357;
5; 22; 128;48;123.4;-12;2;129.701;1.40753;
6; 10; 130;41.6667;124.5;-6;0;130.294;1.50104;
7; 4; 130;36.2857;125.286;-11;-4;130.013;1.54709;
8; -7; 126;30.875;125.375;-12;-8;126.225;1.63357;
9; -19; 118;25.3333;124.556;-14;-10;119.646;1.73805;
10; -33; 108;19.5;122.9;-25;-10;113.179;1.87516;
11; -58; 98;12.4545;120.636;-16;-11;114.328;2.11221;
12; -74; 87;5.25;117.833;-18;-13;114.794;2.28185;
13; -92; 74;-2.23077;114.462;-7;-6;118.77;2.46921;
14; -99; 68;-9.14286;111.143;-20;-20;120.849;2.5442;
15; -119; 48;-16.4667;106.933;-13;-10;129.16;2.76102;
16; -132; 38;-23.6875;102.625;-14;-12;138.237;2.86329;
17; -146; 26;-30.8824;98.1176;-10;-9;149.197;2.96659;
18; -156; 17;-37.8333;93.6111;-9;-12;157.834;3.03382;
19; -165; 5;-44.5263;88.9474;-9;-24;165.993;3.11161;
20; -174; -19;-51;83.55;-5;-14;175.95;-3.03326;
21; -179; -33;-57.0952;78;-2;-15;182.924;-2.96007;
22; -181; -48;-62.7273;72.2727;-3;-13;188.151;-2.8835;
23; -184; -61;-68;66.4783;-1;-14;194.727;-2.82284;
24; -185; -75;-72.875;60.5833;-1;-7;200.485;-2.75805;
25; -186; -82;-77.4;54.88;11;-16;204.123;-2.72808;
26; -175; -98;-81.1538;49;1;-10;201.385;-2.63323;
27; -174; -108;-84.5926;43.1852;6;-9;205.586;-2.58836;
28; -168; -117;-87.5714;37.4643;9;-10;205.494;-2.53573;
29; -159; -127;-90.0345;31.7931;6;-4;204.227;-2.47034;
30; -153; -131;-92.1333;26.3667;12;-9;202.134;-2.43637;
31; -141; -140;-93.7097;21;24;-16;199.368;-2.36292;
32; -117; -156;-94.4375;15.4688;14;-3;195.571;-2.21798;
33; -103; -159;-94.697;10.1818;11;-4;189.967;-2.14961;
34; -92; -163;-94.6176;5.08824;9;-3;187.644;-2.08884;
35; -83; -166;-94.2857;0.2;7;-3;186.027;-2.0388;
36; -76; -169;-93.7778;-4.5;19;-1;185.702;-1.99786;
37; -57; -170;-92.7838;-8.97297;4;-3;179.618;-1.89912;
38; -53; -173;-91.7368;-13.2895;11;1;181.23;-1.87289;
39; -42; -172;-90.4615;-17.359;17;0;177.296;-1.8153;
40; -25; -172;-88.825;-21.225;15;2;173.965;-1.72034;
41; -10; -170;-86.9024;-24.8537;14;2;170.373;-1.63493;
42; 4; -168;-84.7381;-28.2619;27;1;168.052;-1.55246;
43; 31; -167;-82.0465;-31.4884;8;6;169.711;-1.3926;
44; 39; -161;-79.2955;-34.4318;9;10;165.465;-1.33857;
45; 48; -151;-76.4667;-37.0222;13;9;158.192;-1.2686;
46; 61; -142;-73.4783;-39.3043;14;11;154.209;-1.17059;
47; 75; -131;-70.3191;-41.2553;22;10;150.516;-1.0562;
48; 97; -121;-66.8333;-42.9167;11;20;154.526;-0.899781;
49; 108; -101;-63.2653;-44.102;12;11;147.215;-0.756295;
50; 120; -90;-59.6;-45.02;12;19;149.28;-0.647318;
51; 132; -71;-55.8431;-45.5294;6;10;149.086;-0.496546;
52; 138; -61;-52.1154;-45.8269;9;12;150.05;-0.418822;
53; 147; -49;-48.3585;-45.8868;1;6;154.088;-0.323779;
54; 148; -43;-44.7222;-45.8333;-1;23;153.245;-0.284574;
55; 147; -20;-41.2364;-45.3636;4;11;147.447;-0.13622;
56; 151; -9;-37.8036;-44.7143;3;7;150.352;-0.0600501;
57; 154; -2;-34.4386;-43.9649;2;12;153.095;-0.0132161;
58; 156; 10;-31.1552;-43.0345;0;5;155.402;0.0642438;
