time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 97; 116;97;116;-5;8;150.62;0.871253;
2; 92; 124;94.5;120;-3;3;153.784;0.929657;
3; 89; 127;92.6667;122.333;-6;5;154.451;0.956845;
4; 83; 132;90.25;124.75;-21;15;155.277;1.007;
5; 62; 147;84.6;129.2;-5;-6;158.837;1.16994;
6; 57; 141;80;131.167;-43;6;151.378;1.18488;
7; 14; 147;70.5714;133.429;-54;-13;146.912;1.4755;
8; -40; 134;56.75;133.5;-28;-9;139.125;1.86258;
9; -68; 125;42.8889;132.556;-23;-10;141.646;2.0717;
10; -91; 115;29.5;130.8;-23;-16;146.071;2.24353;
11; -114; 99;16.4545;127.909;-14;-9;150.508;2.43038;
12; -128; 90;4.41667;124.75;-12;-13;156.057;2.53281;
13; -140; 77;-6.69231;121.077;-17;-14;159.433;2.64296;
14; -157; 63;-17.4286;116.929;-15;-13;168.908;2.76418;
15; -172; 50;-27.7333;112.467;-10;-13;178.93;2.86278;
16; -182; 37;-37.375;107.75;-7;-17;185.594;2.94504;
17; -189; 20;-46.2941;102.588;-2;-11;189.998;3.04013;
18; -191; 9;-54.3333;97.3889;-2;-9;191.198;3.09846;
19; -193; 0;-61.6316;92.2632;1;-13;193.022;-3.13768;
20; -192; -13;-68.15;87;2;-12;192.512;-3.07008;
21; -190; -25;-73.9524;81.6667;5;-20;191.758;-3.00687;
22; -185; -45;-79;75.9091;9;-17;190.594;-2.89916;
23; -176; -62;-83.2174;69.913;16;-16;186.873;-2.79912;
24; -160; -78;-86.4167;63.75;19;-13;178.35;-2.68424;
25; -141; -91;-88.6;57.56;17;-14;168.243;-2.56476;
26; -124; -105;-89.9615;51.3077;14;-13;162.988;-2.43552;
27; -110; -118;-90.7037;45.037;33;-27;161.887;-2.31803;
28; -77; -145;-90.2143;38.25;26;-5;164.854;-2.05692;
29; -51; -150;-88.8621;31.7586;24;-7;159.155;-1.89713;
30; -27; -157;-86.8;25.4667;47;-5;160.052;-1.74043;
31; 20; -162;-83.3548;19.4194;27;-2;163.977;-1.44865;
32; 47; -164;-79.2813;13.6875;21;0;171.322;-1.29302;
33; 68; -164;-74.8182;8.30303;37;11;178.229;-1.17947;
34; 105; -153;-69.5294;3.55882;21;11;186.176;-0.971727;
35; 126; -142;-63.9429;-0.6;16;11;190.394;-0.847741;
36; 142; -131;-58.2222;-4.22222;19;19;193.695;-0.748064;
37; 161; -112;-52.2973;-7.13514;22;21;196.54;-0.611015;
38; 183; -91;-46.1053;-9.34211;16;20;204.696;-0.464807;
39; 199; -71;-39.8205;-10.9231;11;38;211.522;-0.3461;
40; 210; -33;-33.575;-11.475;4;22;212.675;-0.159391;
41; 214; -11;-27.5366;-11.4634;0;9;214.302;-0.0548805;
42; 214; -2;-21.7857;-11.2381;-1;22;213.997;-0.0128748;
43; 213; 20;-16.3256;-10.5116;-7;13;213.847;0.0901156;
44; 206; 33;-11.2727;-9.52273;-13;17;208.488;0.155284;
45; 193; 50;-6.73333;-8.2;-48;36;199.164;0.24985;
46; 145; 86;-3.43478;-6.15217;-47;19;168.184;0.531533;
47; 98; 105;-1.2766;-3.78723;-26;-1;143.063;0.81637;
48; 72; 104;0.25;-1.54167;-83;7;125.859;0.96197;
49; -11; 111;0.0204082;0.755102;3.65723e-086;5.6038e-067;110.794;1.67043;
