time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 43; 97;43;97;-13;2;105.633;1.15647;
2; 30; 99;36.5;98;-35;5;103.017;1.28011;
3; -5; 104;22.6667;100;-26;-3;103.839;1.62354;
4; -31; 101;9.25;100.25;-25;-6;105.499;1.87375;
5; -56; 95;-3.8;99.2;-29;-7;110.257;2.10855;
6; -85; 88;-17.3333;97.3333;-17;-6;122.459;2.34337;
7; -102; 82;-29.4286;95.1429;-29;-5;131.054;2.46855;
8; -131; 77;-42.125;92.875;-15;-11;152.209;2.61351;
9; -146; 66;-53.6667;89.8889;-20;-13;160.532;2.71998;
10; -166; 53;-64.9;86.2;-17;-18;174.615;2.83504;
11; -183; 35;-75.6364;81.5455;-16;-11;186.726;2.9547;
12; -199; 24;-85.9167;76.75;-6;-7;200.877;3.02336;
13; -205; 17;-95.0769;72.1538;-12;-14;206.152;3.06052;
14; -217; 3;-103.786;67.2143;-1;-8;217.491;3.1292;
15; -218; -5;-111.4;62.4;1;-7;218.539;-3.11732;
16; -217; -12;-118;57.75;0;-9;217.822;-3.08507;
17; -217; -21;-123.824;53.1176;4;-12;218.516;-3.04394;
18; -213; -33;-128.778;48.3333;6;-2;216.057;-2.98683;
19; -207; -35;-132.895;43.9474;5;-12;210.457;-2.97304;
20; -202; -47;-136.35;39.4;8;-10;207.927;-2.91207;
21; -194; -57;-139.095;34.8095;11;-6;202.742;-2.85504;
22; -183; -63;-141.091;30.3636;13;-5;194.089;-2.80935;
23; -170; -68;-142.348;26.087;10;-3;183.65;-2.7605;
24; -160; -71;-143.083;22.0417;15;-14;175.603;-2.72346;
25; -145; -85;-143.16;17.76;13;-4;168.641;-2.61124;
26; -132; -89;-142.731;13.6538;11;-4;159.765;-2.54844;
27; -121; -93;-141.926;9.7037;23;-1;153.173;-2.48661;
28; -98; -94;-140.357;6;25;-2;136.348;-2.37782;
29; -73; -96;-138.034;2.48276;19;2;121.133;-2.22252;
30; -54; -94;-135.233;-0.733333;41;-3;108.908;-2.09461;
31; -13; -97;-131.29;-3.83871;35;-1;98.2336;-1.7084;
32; 22; -98;-126.5;-6.78125;33;1;100.634;-1.35523;
33; 55; -97;-121;-9.51515;23;2;111.541;-1.06004;
34; 78; -95;-115.147;-12.0294;31;4;122.855;-0.887911;
35; 109; -91;-108.743;-14.2857;25;-2;141.825;-0.699436;
36; 134; -93;-102;-16.4722;21;6;162.895;-0.609908;
37; 155; -87;-95.0541;-18.3784;23;14;177.483;-0.514278;
38; 178; -73;-87.8684;-19.8158;13;11;192.065;-0.391601;
39; 191; -62;-80.7179;-20.8974;4;8;200.454;-0.316055;
40; 195; -54;-73.825;-21.725;1;6;201.963;-0.272236;
41; 196; -48;-67.2439;-22.3659;1;8;201.404;-0.242203;
42; 197; -40;-60.9524;-22.7857;6;18;200.616;-0.202283;
43; 203; -22;-54.814;-22.7674;5;13;203.75;-0.109693;
44; 208; -9;-48.8409;-22.4545;0;14;207.734;-0.0448083;
45; 208; 5;-43.1333;-21.8444;2;12;207.579;0.0226195;
46; 210; 17;-37.6304;-21;-1;8;210.189;0.0795117;
47; 209; 25;-32.383;-20.0213;-1;7;209.983;0.117877;
48; 208; 32;-27.375;-18.9375;-3;7;209.932;0.151557;
49; 205; 39;-22.6327;-17.7551;-4;10;208.154;0.186984;
50; 201; 49;-18.16;-16.42;-7;11;206.353;0.238225;
51; 194; 60;-14;-14.9216;-15;10;202.523;0.2992;
52; 179; 70;-10.2885;-13.2885;-17;8;191.647;0.372196;
53; 162; 78;-7.03774;-11.566;-36;13;179.24;0.448338;
54; 126; 91;-4.57407;-9.66667;-11;8;154.862;0.625682;
55; 115; 99;-2.4;-7.69091;-39;14;151.185;0.711289;
56; 76; 113;-1;-5.53571;-32;0;135.662;0.980368;
57; 44; 113;-0.210526;-3.45614;-14;-2;120.808;1.20222;
58; 30; 111;0.310345;-1.48276;-20;-7;114.565;1.31014;
59; 10; 104;0.474576;0.305085;0;0;104.131;1.47919;
