time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 66; 118;66;118;-2;2;134.721;1.0619;
2; 64; 120;65;119;-2;1;135.521;1.08198;
3; 62; 121;64;119.667;-6;1;135.483;1.09848;
4; 56; 122;62;120.25;-6;1;133.769;1.14184;
5; 50; 123;59.6;120.8;-18;-5;132.314;1.18624;
6; 32; 118;55;120.333;-19;-2;121.83;1.3081;
7; 13; 116;49;119.714;-26;2;116.338;1.46195;
8; -13; 118;41.25;119.5;-18;-7;118.406;1.68389;
9; -31; 111;33.2222;118.556;-25;-9;115.009;1.84699;
10; -56; 102;24.3;116.9;-24;-12;116.23;2.07707;
11; -80; 90;14.8182;114.455;-14;-9;120.396;2.30162;
12; -94; 81;5.75;111.667;-15;-13;124.132;2.43439;
13; -109; 68;-3.07692;108.308;-18;-4;128.595;2.58762;
14; -127; 64;-11.9286;105.143;-7;-7;142.382;2.67814;
15; -134; 57;-20.0667;101.933;-6;-7;145.817;2.74259;
16; -140; 50;-27.5625;98.6875;-7;-10;148.885;2.8016;
17; -147; 40;-34.5882;95.2353;-11;-12;152.604;2.87875;
18; -158; 28;-41.4444;91.5;-5;-10;160.758;2.96874;
19; -163; 18;-47.8421;87.6316;-15;-17;164.313;3.03397;
20; -178; 1;-54.35;83.3;-6;-19;178.364;3.13795;
21; -184; -18;-60.5238;78.4762;-4;-14;185.273;-3.04239;
22; -188; -32;-66.3182;73.4545;1;-12;191.12;-2.97151;
23; -187; -44;-71.5652;68.3478;0;-10;192.54;-2.90916;
24; -187; -54;-76.375;63.25;1;-4;195.086;-2.85926;
25; -186; -58;-80.76;58.4;2;1;195.284;-2.83816;
26; -184; -57;-84.7308;53.9615;5;-10;193.077;-2.84001;
27; -179; -67;-88.2222;49.4815;6;-19;191.591;-2.78239;
28; -173; -86;-91.25;44.6429;7;-11;193.677;-2.67947;
29; -166; -97;-93.8276;39.7586;11;-10;192.752;-2.61215;
30; -155; -107;-95.8667;34.8667;10;-5;188.843;-2.53696;
31; -145; -112;-97.4516;30.129;17;-6;183.719;-2.4836;
32; -128; -118;-98.4063;25.5;9;-7;174.596;-2.39676;
33; -119; -125;-99.0303;20.9394;7;-7;173.09;-2.33173;
34; -112; -132;-99.4118;16.4412;7;-7;173.614;-2.2747;
35; -105; -139;-99.5714;12;14;-5;174.699;-2.21819;
36; -91; -144;-99.3333;7.66667;24;4;170.833;-2.13507;
37; -67; -140;-98.4595;3.67568;13;-8;155.679;-2.01828;
38; -54; -148;-97.2895;-0.315789;10;0;157.997;-1.92205;
39; -44; -148;-95.9231;-4.10256;15;4;154.841;-1.86137;
40; -29; -144;-94.25;-7.6;19;5;147.306;-1.77147;
41; -10; -139;-92.1951;-10.8049;35;4;139.735;-1.64502;
42; 25; -135;-89.4048;-13.7619;29;6;137.574;-1.39074;
43; 54; -129;-86.0698;-16.4419;21;6;140.03;-1.17771;
44; 75; -123;-82.4091;-18.8636;17;5;144.173;-1.02664;
45; 92; -118;-78.5333;-21.0667;3;1;149.68;-0.911929;
46; 95; -117;-74.7609;-23.1522;2;3;150.756;-0.892132;
47; 97; -114;-71.1064;-25.0851;4;2;149.715;-0.869152;
48; 101; -112;-67.5208;-26.8958;4;4;150.832;-0.840334;
49; 105; -108;-64;-28.551;9;19;150.628;-0.802827;
50; 114; -89;-60.44;-29.76;15;22;144.558;-0.666314;
51; 129; -67;-56.7255;-30.4902;9;14;145.202;-0.482321;
52; 138; -53;-52.9808;-30.9231;8;10;147.615;-0.369782;
53; 146; -43;-49.2264;-31.1509;5;-2;151.952;-0.289306;
54; 151; -45;-45.5185;-31.4074;1;6;157.316;-0.292423;
55; 152; -39;-41.9273;-31.5455;4;17;156.66;-0.2539;
56; 156; -22;-38.3929;-31.375;7;12;157.234;-0.142628;
57; 163; -10;-34.8596;-31;0;9;162.966;-0.0635528;
58; 163; -1;-31.4483;-30.4828;1;15;162.643;-0.00830048;
59; 164; 14;-28.1356;-29.7288;-1;6;164.206;0.0832234;
60; 163; 20;-24.95;-28.9;-4;10;163.82;0.120238;
61; 159; 30;-21.9344;-27.9344;-4;8;161.385;0.184772;
62; 155; 38;-19.0806;-26.871;-3;6;159.155;0.238826;
63; 152; 44;-16.3651;-25.746;-3;8;157.795;0.28028;
64; 149; 52;-13.7813;-24.5313;-4;9;157.356;0.334437;
65; 145; 61;-11.3385;-23.2154;-11;7;156.839;0.397053;
66; 134; 68;-9.13636;-21.8333;-12;10;149.785;0.468611;
67; 122; 78;-7.1791;-20.3433;-10;6;144.309;0.568158;
68; 112; 84;-5.42647;-18.8088;-3;5;139.5;0.643053;
69; 109; 89;-3.76812;-17.2464;-6;7;140.217;0.684431;
70; 103; 96;-2.24286;-15.6286;-10;6;140.297;0.750174;
71; 93; 102;-0.901408;-13.9718;-9;4;137.53;0.831752;
72; 84; 106;0.277778;-12.3056;-10;3;134.748;0.90117;
73; 74; 109;1.28767;-10.6438;-19;2;131.253;0.97516;
74; 55; 111;2.01351;-9;-30;8;123.405;1.11213;
75; 25; 119;2.32;-7.29333;-28;2;121.181;1.36606;
76; -3; 121;2.25;-5.60526;-13;0;120.697;1.59866;
77; -16; 121;2.01299;-3.96104;-10;-2;121.754;1.70559;
78; -26; 119;1.65385;-2.38462;-9;-5;121.543;1.78943;
79; -35; 114;1.18987;-0.911392;-30;-14;119.024;1.87245;
80; -65; 100;0.3625;0.35;0;0;119.174;2.15132;
