time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; 16; 146;16;146;-9;2;145.913;1.46735;
2; 7; 148;11.5;147;-21;0;147.258;1.52959;
3; -14; 148;3;147.333;-18;0;147.889;1.67195;
4; -32; 148;-5.75;147.5;-24;-5;150.774;1.791;
5; -56; 143;-15.8;146.6;-28;-6;153.112;1.95179;
6; -84; 137;-27.1667;145;-24;-18;160.455;2.1286;
7; -108; 119;-38.7143;141.286;-23;-10;160.692;2.3157;
8; -131; 109;-50.25;137.25;-12;-12;170.585;2.45501;
9; -143; 97;-60.5556;132.778;-17;-15;173.085;2.55274;
10; -160; 82;-70.5;127.7;-10;-18;180.228;2.67464;
11; -170; 64;-79.5455;121.909;-11;-19;182.22;2.78779;
12; -181; 45;-88;115.5;-9;-47;187.21;2.90361;
13; -190; -2;-95.8462;106.462;-2;-22;190.955;-3.12658;
14; -192; -24;-102.714;97.1429;0;-19;194.529;-3.01341;
15; -192; -43;-108.667;87.8;2;-17;197.857;-2.91803;
16; -190; -60;-113.75;78.5625;6;-23;200.4;-2.83299;
17; -184; -83;-117.882;69.0588;11;-42;203.061;-2.71583;
18; -173; -125;-120.944;58.2778;16;-19;214.698;-2.51517;
19; -157; -144;-122.842;47.6316;19;-17;214.311;-2.39932;
20; -138; -161;-123.6;37.2;10;-9;213.315;-2.2801;
21; -128; -170;-123.81;27.3333;23;-12;214.054;-2.21723;
22; -105; -182;-122.955;17.8182;29;-9;211.334;-2.09585;
23; -76; -191;-120.913;8.73913;35;-6;206.716;-1.95214;
24; -41; -197;-117.583;0.166667;28;-6;202.261;-1.77963;
25; -13; -203;-113.4;-7.96;34;4;204.342;-1.63904;
26; 21; -199;-108.231;-15.3077;45;7;200.871;-1.47073;
27; 66; -192;-101.778;-21.8519;18;11;203.547;-1.24542;
28; 84; -181;-95.1429;-27.5357;21;20;199.939;-1.14235;
29; 105; -161;-88.2414;-32.1379;27;23;192.434;-0.999417;
30; 132; -138;-80.9;-35.6667;16;32;190.951;-0.814286;
31; 148; -106;-73.5161;-37.9355;39;58;181.794;-0.628392;
32; 187; -48;-65.375;-38.25;19;22;192.377;-0.25683;
33; 206; -26;-57.1515;-37.8788;7;22;206.819;-0.130272;
34; 213; -4;-49.2059;-36.8824;6;24;212.123;-0.0229447;
35; 219; 20;-41.5429;-35.2571;3;15;218.904;0.0875166;
36; 222; 35;-34.2222;-33.3056;-1;17;223.686;0.153193;
37; 221; 52;-27.3243;-31;-3;33;225.929;0.228303;
38; 218; 85;-20.8684;-27.9474;-13;27;232.801;0.369764;
39; 205; 112;-15.0769;-24.359;-22;26;232.366;0.498683;
40; 183; 138;-10.125;-20.3;-27;21;227.934;0.645548;
41; 156; 159;-6.07317;-15.9268;-29;13;221.476;0.795189;
42; 127; 172;-2.90476;-11.4524;-47;3;212.555;0.935889;
43; 80; 175;-0.976744;-7.11628;-19;2;191.243;1.14457;
44; 61; 177;0.431818;-2.93182;-38;-9;186.094;1.24214;
45; 23; 168;0.933333;0.866667;3.55287e-062;2.21196e-259;168.584;1.43953;
