time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -24; 164;-24;164;-6;3;165.084;1.71681;
2; -30; 167;-27;165.5;-1;-1;169.014;1.74936;
3; -31; 166;-28.3333;165.667;-3;0;168.212;1.75626;
4; -34; 166;-29.75;165.75;-4;-2;168.791;1.77373;
5; -38; 164;-31.4;165.4;-11;-4;167.694;1.7995;
6; -49; 160;-34.3333;164.5;-14;-3;166.697;1.86927;
7; -63; 157;-38.4286;163.429;-28;-7;168.551;1.95399;
8; -91; 150;-45;161.75;-18;-10;174.88;2.11819;
9; -109; 140;-52.1111;159.333;-24;-15;176.91;2.23476;
10; -133; 125;-60.2;155.9;-16;-11;182.075;2.38996;
11; -149; 114;-68.2727;152.091;-7;-12;187.216;2.49141;
12; -156; 102;-75.5833;147.917;-8;-13;186.035;2.5656;
13; -164; 89;-82.3846;143.385;-15;-14;186.29;2.64761;
14; -179; 75;-89.2857;138.5;-9;-16;193.836;2.74806;
15; -188; 59;-95.8667;133.2;-10;-21;196.858;2.84079;
16; -198; 38;-102.25;127.25;-14;-35;201.507;2.95528;
17; -212; 3;-108.706;119.941;-5;-33;212.032;3.13062;
18; -217; -30;-114.722;111.611;4;-29;219.176;-3.00118;
19; -213; -59;-119.895;102.632;7;-26;221.22;-2.86846;
20; -206; -85;-124.2;93.25;10;-31;223.123;-2.7475;
21; -196; -116;-127.619;83.2857;20;-27;228.114;-2.6047;
22; -176; -143;-129.818;73;31;-47;227.211;-2.45703;
23; -145; -190;-130.478;61.5652;16;-23;239.555;-2.22102;
24; -129; -213;-130.417;50.125;10;-12;249.604;-2.11402;
25; -119; -225;-129.96;39.12;41;-15;255.135;-2.05612;
26; -78; -240;-127.962;28.3846;24;-6;253.003;-1.88428;
27; -54; -246;-125.222;18.2222;29;0;252.519;-1.78638;
28; -25; -246;-121.643;8.78571;23;2;247.939;-1.67188;
29; -2; -244;-117.517;0.0689655;34;4;244.681;-1.57905;
30; 32; -240;-112.533;-7.93333;23;4;242.789;-1.43869;
31; 55; -236;-107.129;-15.2903;34;17;242.975;-1.34254;
32; 89; -219;-101;-21.6563;27;27;237.01;-1.18594;
33; 116; -192;-94.4242;-26.8182;30;37;224.888;-1.02894;
34; 146; -155;-87.3529;-30.5882;37;37;213.412;-0.817518;
35; 183; -118;-79.6286;-33.0857;26;30;218.095;-0.575359;
36; 209; -88;-71.6111;-34.6111;7;16;227.015;-0.401288;
37; 216; -72;-63.8378;-35.6216;21;37;227.88;-0.324579;
38; 237; -35;-55.9211;-35.6053;12;32;239.651;-0.14941;
39; 249; -3;-48.1026;-34.7692;7;25;249.008;-0.0147514;
40; 256; 22;-40.5;-33.35;7;17;256.868;0.0831226;
41; 263; 39;-33.0976;-31.5854;3;22;265.759;0.144722;
42; 266; 61;-25.9762;-29.381;0;14;272.736;0.223036;
43; 266; 75;-19.186;-26.9535;-15;19;276.171;0.272494;
44; 251; 94;-13.0455;-24.2045;-10;9;267.771;0.356005;
45; 241; 103;-7.4;-21.3778;-37;19;261.806;0.401555;
46; 204; 122;-2.80435;-18.2609;-41;14;237.336;0.536584;
47; 163; 136;0.723404;-14.9787;-94;14;211.84;0.69296;
48; 69; 150;2.14583;-11.5417;-62;3;164.49;1.13805;
49; 7; 153;2.2449;-8.18367;-31;-3;152.487;1.525;
50; -24; 150;1.72;-5.02;-15;-4;151.246;1.73028;
51; -39; 146;0.921569;-2.05882;-7;-6;150.474;1.8331;
52; -46; 140;0.0192308;0.673077;0;0;146.73;1.88981;
