time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-74;153;-74;153;-2.35347;101.95;7.33333;300;170.269;2.02542;-2.35347;101.95;96.7701;1.745;7.33333;300;270.74;1.66154;
2;-20;153;-20;153;9.22252;101.389;39.3333;298.667;154.378;1.70574;9.22252;101.389;94.8867;1.62559;39.3333;298.667;268.397;1.54298;
3;30;146;30;146;19.2935;101.048;60.6667;298;148.872;1.37316;19.2935;101.048;94.5296;1.51921;60.6667;298;269.171;1.4636;
4;76;149;76;149;28.3615;100.26;69;296.333;166.892;1.10316;46.3565;99.6534;98.3394;1.24003;125;294.667;280.222;1.232;
5;94;144;94;144;46.3565;99.6534;125;294.667;171.524;0.996145;43.1025;85.7069;84.1047;1.22277;157;289;287.307;1.12017;
6;101;144;76;136;55.6855;98.0047;157;289;175.428;0.962645;26.1083;73.7015;68.0682;1.39821;157.333;277.333;277.003;1.10074;
7;94;148;31;111;54.2061;94.0745;157.333;277.333;174.895;1.00858;4.8682;58.7242;52.9482;1.75217;128.667;253;242.76;1.16065;
8;76;136;-10;76;43.1025;85.7069;128.667;253;155.399;1.06544;-17.4079;42.9569;48.2862;2.29046;83.3333;220.333;196.808;1.30622;
9;31;111;-42;46;26.1083;73.7015;83.3333;220.333;115.018;1.30484;-37.5694;29.2684;56.6979;2.73114;24.3333;180;149.816;1.62111;
10;-10;76;-76;23;4.8682;58.7242;24.3333;180;76.7338;1.71161;-52.4927;19.2745;68.0934;2.95503;-39.6667;135.667;127.295;2.16756;
11;-42;46;-98;15;-17.4079;42.9569;-39.6667;135.667;62.7921;2.32009;-62.5255;13.4986;77.2493;3.05275;-100.333;95;147.153;2.68691;
12;-76;23;-56;27;-37.5694;29.2684;-100.333;95;80.1332;2.85081;-40.7333;16.6272;56.0486;2.96253;-146;63;180.836;2.96018;
13;-98;15;-22;32;-52.4927;19.2745;-146;63;99.8979;2.99113;-22.0926;18.7951;38.4805;2.82034;-178;43;210.248;3.0815;
14;-106;14;19;36;-62.5255;13.4986;-178;43;107.68;3.01145;-2.19403;19.8271;21.208;2.47083;-197.667;33.6667;229.559;3.12725;
15;-106;15;45;32;-68.0844;11.1376;-197.667;33.6667;107.814;3.00225;18.0263;19.0048;12.8759;1.28685;-165.667;40.6667;197.803;3.08953;
16;-106;16;61;25;-65.29;11.8546;-191;35;107.958;2.99308;35.8559;15.419;23.163;0.388514;-124;48;156.862;3.02899;
17;-101;18;83;14;-55.9892;13.9367;-165.667;40.6667;103.344;2.96678;52.0184;8.63631;37.6519;0.0529245;-73.6667;53.6667;108.075;2.92436;
18;-56;27;107;-1;-40.7333;16.6272;-124;48;62.8519;2.69802;65.4654;-2.64328;51.8843;-0.17998;-18;56.6667;56.3756;2.65639;
19;-22;32;127;-24;-22.0926;18.7951;-73.6667;53.6667;39.253;2.1896;76.1609;-15.4698;65.5827;-0.343939;43.3333;55.3333;27.4667;1.14021;
20;19;36;138;-61;-2.19403;19.8271;-18;56.6667;40.3301;1.10175;83.6178;-29.2327;77.9463;-0.478312;97.6667;46;67.6281;0.233169;
21;45;32;138;-75;18.0263;19.0048;43.3333;55.3333;54.5777;0.625929;85.0791;-42.9112;86.3052;-0.611617;147.333;27.3333;115.505;-0.0263259;
22;61;25;130;-91;35.8559;15.419;97.6667;46;65.2033;0.393067;76.2496;-56.4858;88.3653;-0.7958;187;-5;159.113;-0.224191;
23;83;14;102;-105;52.0184;8.63631;147.333;27.3333;83.4097;0.168333;58.035;-67.9901;86.4446;-1.04193;218;-40.6667;199.228;-0.364604;
24;107;-1;36;-125;65.4654;-2.64328;187;-5;106.236;-0.00965454;33.4546;-76.3179;85.1183;-1.34525;241;-79.3333;236.16;-0.483121;
