time;row;
     1;   -3.5300
     2;   -1.5770
     3;    1.3530
     4;    3.3060
     5;    4.2830
     6;    3.3060
     7;    2.3300
     8;    1.3530
     9;    0.3760
    10;    0.3760
    11;    0.8650
    12;    1.8410
    13;    2.8180
    14;    3.7940
    15;    2.8180
    16;   -0.1120
    17;   -3.5300
    18;   -6.9480
    19;   -8.9010
    20;   -8.9010
    21;   -5.4830
    22;   -0.6000
    23;    4.2830
    24;    6.7240
    25;    6.7240
    26;    3.3060
    27;   -1.0880
    28;   -5.4830
    29;   -6.9480
    30;   -5.9710
    31;   -3.0420
    32;   -0.1120
    33;    0.8650
    34;    0.3760
    35;   -1.5770
    36;   -3.0420
    37;   -3.0420
    38;   -1.5770
    39;   -0.1120
    40;    0.8650
    41;    0.3760
    42;   -0.6000
    43;   -2.0650
    44;   -2.0650
    45;   -1.0880
    46;    0.3760
    47;    0.8650
    48;    1.3530
    49;    1.3530
    50;    0.3760
    51;   -0.1120
    52;   -0.6000
    53;    0.3760
    54;    0.8650
    55;    1.3530
    56;    0.8650
    57;    0.3760
    58;    0.3760
    59;    1.3530
    60;    2.8180
    61;    3.3060
    62;    1.8410
    63;   -0.6000
    64;   -3.5300
    65;   -4.5060
    66;   -3.5300
    67;   -0.1120
    68;    3.3060
    69;    4.7710
    70;    3.3060
    71;    0.8650
    72;   -2.0650
    73;   -3.5300
    74;   -3.5300
    75;   -2.5530
    76;   -0.6000
    77;    0.3760
    78;    0.3760
    79;   -0.6000
    80;   -1.5770
    81;   -1.5770
    82;    0.3760
    83;    3.7940
    84;    6.7240
    85;    8.1890
    86;    7.7010
    87;    5.7470
    88;    4.7710
    89;    5.2590
    90;    6.7240
    91;    8.6770
    92;    9.6540
    93;    9.6540
    94;    8.1890
    95;    6.7240
    96;    5.2590
    97;    4.2830
    98;    4.7710
    99;    5.2590
   100;    6.2360
   101;    8.1890
   102;    9.1650
   103;   10.1420
   104;   10.1420
   105;    8.6770
   106;    6.2360
   107;    3.7940
   108;    2.3300
   109;    2.8180
   110;    3.7940
   111;    4.2830
   112;    4.7710
   113;    4.7710
   114;    5.2590
   115;    4.7710
   116;    3.3060
   117;   -0.1120
   118;   -3.0420
   119;   -4.5060
   120;   -2.0650
   121;    2.3300
   122;    5.7470
   123;    5.7470
   124;    2.8180
   125;   -0.6000
   126;   -1.0880
   127;    1.3530
   128;    3.7940
   129;    4.7710
   130;    2.8180
   131;   -0.6000
   132;   -1.5770
   133;   -0.1120
   134;    1.8410
   135;    2.8180
   136;    1.8410
   137;   -1.0880
   138;   -2.5530
   139;   -2.5530
   140;   -2.0650
   141;   -2.5530
   142;   -4.0180
   143;   -6.4600
   144;   -7.4360
   145;   -6.4600
   146;   -4.5060
   147;   -3.5300
   148;   -3.0420
   149;   -2.5530
   150;   -2.0650
   151;   -1.0880
   152;   -0.6000
   153;   -2.0650
   154;   -4.9950
   155;   -7.9240
   156;   -9.8780
   157;   -9.3890
   158;   -6.9480
   159;   -3.5300
   160;   -1.5770
   161;   -0.6000
   162;   -1.5770
   163;   -2.5530
   164;   -3.0420
   165;   -1.5770
   166;    1.3530
   167;    3.7940
   168;    4.7710
   169;    3.3060
   170;    0.3760
   171;   -1.5770
   172;   -0.6000
   173;    2.8180
   174;    7.2120
   175;    9.1650
   176;    9.6540
   177;    8.6770
   178;    7.7010
   179;    6.7240
   180;    5.2590
   181;    3.3060
   182;    2.3300
   183;    4.2830
   184;    8.1890
   185;   12.0950
   186;   16.4900
   187;   18.4430
   188;   19.9080
   189;   23.3260
   190;   28.6970
   191;   36.5090
   192;   44.3220
   193;   50.6690
   194;   56.0400
   195;   60.4350
   196;   64.8300
   197;   70.2010
   198;   76.0600
   199;   82.8960
   200;   90.7080
   201;   99.0090
   202;  106.3330
   203;  109.7510
   204;  109.2630
   205;  106.8220
   206;  103.8920
   207;  102.9150
   208;  103.8920
   209;  104.3800
   210;  102.4270
   211;   98.0330
   212;   93.1500
   213;   90.2200
   214;   90.2200
   215;   91.1970
   216;   88.7550
   217;   82.8960
   218;   75.0830
   219;   69.2240
   220;   68.2470
   221;   71.6650
   222;   73.6190
   223;   72.1540
   224;   66.2940
   225;   58.9700
   226;   54.0870
   227;   52.6220
   228;   52.6220
   229;   52.1340
   230;   49.6930
   231;   47.2510
   232;   46.2750
   233;   47.2510
   234;   49.2050
   235;   50.6690
   236;   49.6930
   237;   46.2750
   238;   42.3690
   239;   38.9510
   240;   37.4860
   241;   37.9740
   242;   38.9510
   243;   39.4390
   244;   38.4620
   245;   36.5090
   246;   36.0210
   247;   36.0210
   248;   36.5090
   249;   34.5560
   250;   31.6260
   251;   27.7200
   252;   26.7440
   253;   28.6970
   254;   32.1150
   255;   34.0680
   256;   33.0910
