time;row;
     1;    6.7850
     2;    6.7850
     3;    7.2730
     4;    7.2730
     5;    6.7850
     6;    4.8320
     7;    1.9020
     8;    0.9260
     9;    2.3910
    10;    5.8090
    11;    8.2500
    12;    8.7380
    13;    6.7850
    14;    2.8790
    15;   -0.0510
    16;   -1.0270
    17;   -0.5390
    18;    1.4140
    19;    3.8550
    20;    5.3200
    21;    5.3200
    22;    4.8320
    23;    3.8550
    24;    4.3440
    25;    5.8090
    26;    8.2500
    27;    9.7150
    28;    9.7150
    29;    7.7620
    30;    4.3440
    31;    1.4140
    32;    0.9260
    33;    1.9020
    34;    3.3670
    35;    3.3670
    36;    2.8790
    37;    2.8790
    38;    2.8790
    39;    3.3670
    40;    3.8550
    41;    3.3670
    42;    2.8790
    43;    3.3670
    44;    4.8320
    45;    6.7850
    46;    6.7850
    47;    4.8320
    48;    0.9260
    49;   -3.4690
    50;   -6.3990
    51;   -7.3750
    52;   -5.9100
    53;   -3.4690
    54;   -0.0510
    55;    2.3910
    56;    2.3910
    57;   -1.0270
    58;   -7.3750
    59;  -13.2340
    60;  -15.1880
    61;  -12.7460
    62;   -6.8870
    63;   -1.5160
    64;    1.9020
    65;    2.3910
    66;    0.9260
    67;   -0.0510
    68;   -1.0270
    69;   -2.4920
    70;   -3.9570
    71;   -5.4220
    72;   -5.9100
    73;   -4.9340
    74;   -3.9570
    75;   -2.4920
    76;   -1.5160
    77;   -1.5160
    78;   -1.5160
    79;   -1.5160
    80;   -2.4920
    81;   -3.9570
    82;   -5.4220
    83;   -5.4220
    84;   -3.9570
    85;   -0.5390
    86;    2.8790
    87;    4.3440
    88;    2.3910
    89;   -2.9810
    90;   -9.3280
    91;  -13.7230
    92;  -14.2110
    93;  -11.2810
    94;   -6.8870
    95;   -2.0040
    96;    0.9260
    97;    1.9020
    98;    1.9020
    99;    1.9020
   100;    1.9020
   101;    2.8790
   102;    4.3440
   103;    5.8090
   104;    7.2730
   105;    8.2500
   106;    9.2260
   107;   10.2030
   108;   10.2030
   109;    9.2260
   110;    7.2730
   111;    3.8550
   112;    1.9020
   113;    0.9260
   114;    2.3910
   115;    4.3440
   116;    6.2970
   117;    7.2730
   118;    7.2730
   119;    5.8090
   120;    3.8550
   121;    1.9020
   122;    0.9260
   123;    0.4370
   124;    0.9260
   125;    0.9260
   126;    0.4370
   127;   -1.0270
   128;   -2.0040
   129;   -2.0040
   130;   -1.5160
   131;   -2.0040
   132;   -3.4690
   133;   -5.4220
   134;   -6.8870
   135;   -5.9100
   136;   -3.4690
   137;   -2.0040
   138;   -1.0270
   139;   -2.0040
   140;   -2.9810
   141;   -3.4690
   142;   -3.9570
   143;   -5.4220
   144;   -7.8630
   145;   -9.8160
   146;  -10.7930
   147;  -11.2810
   148;  -10.3050
   149;   -8.8400
   150;   -6.3990
   151;   -4.4450
   152;   -2.9810
   153;   -2.9810
   154;   -4.4450
   155;   -6.8870
   156;   -8.3520
   157;   -8.8400
   158;   -8.3520
   159;   -6.8870
   160;   -4.9340
   161;   -2.4920
   162;   -0.5390
   163;    1.4140
   164;    0.4370
   165;   -2.9810
   166;   -7.3750
   167;  -11.7700
   168;  -12.2580
   169;   -8.3520
   170;   -2.0040
   171;    3.8550
   172;    6.7850
   173;    5.8090
   174;    2.8790
   175;   -0.5390
   176;   -1.5160
   177;   -0.5390
   178;   -0.0510
   179;   -0.0510
   180;   -2.0040
   181;   -2.4920
   182;   -2.0040
   183;    0.4370
   184;    3.8550
   185;    5.3200
   186;    5.3200
   187;    2.8790
   188;   -0.0510
   189;   -1.5160
   190;   -1.0270
   191;    0.4370
   192;    2.8790
   193;    4.8320
   194;    5.3200
   195;    4.3440
   196;    2.3910
   197;    0.9260
   198;   -0.5390
   199;    0.4370
   200;    1.9020
   201;    3.8550
   202;    5.3200
   203;    4.8320
   204;    3.8550
   205;    2.8790
   206;    3.8550
   207;    6.7850
   208;   10.6910
   209;   14.1090
   210;   15.5740
   211;   15.0860
   212;   11.6680
   213;    6.7850
   214;    2.8790
   215;    0.9260
   216;    1.9020
   217;    6.2970
   218;   13.1330
   219;   18.9920
   220;   22.4100
   221;   23.3870
   222;   24.3630
   223;   27.2930
   224;   31.6870
   225;   36.5700
   226;   39.0120
   227;   40.4760
   228;   40.9650
   229;   44.8710
   230;   50.2420
   231;   56.5900
   232;   59.5190
   233;   58.5430
   234;   54.6370
   235;   51.2190
   236;   48.7770
   237;   49.2660
   238;   49.7540
   239;   48.7770
   240;   46.3360
   241;   42.9180
   242;   40.9650
   243;   39.5000
   244;   38.0350
   245;   35.5940
   246;   33.1520
   247;   31.6870
   248;   33.1520
   249;   35.5940
   250;   37.5470
   251;   37.0590
   252;   33.1520
   253;   29.2460
   254;   26.3160
   255;   26.3160
   256;   28.2690
