time;open;close;diff;volume;
   1;   38.6620;   38.2051;   -0.4314;3339345.7143;
   2;   38.4440;   38.4994;    0.0127;3289617.1429;
   3;   38.5460;   38.6609;    0.0902;3247674.2857;
   4;   38.9360;   38.6614;   -0.3328;3054408.5714;
   5;   39.5940;   38.7731;   -0.6392;2863871.4286;
   6;   40.1137;   39.5606;   -0.6738;3473828.5714;
   7;   40.6557;   40.0363;   -0.6692;3780985.7143;
   8;   41.2120;   40.4517;   -0.6321;5126025.7143;
   9;   40.9734;   40.8380;   -0.0931;5120245.7143;
  10;   39.6234;   40.2237;    0.4389;4610111.4286;
  11;   38.5860;   38.8837;    0.2831;3589220.0000;
  12;   38.5863;   38.2766;   -0.2049;3160025.7143;
  13;   38.9851;   38.6669;   -0.3140;2656728.5714;
  14;   39.0251;   38.9783;   -0.0573;2208131.4286;
  15;   38.6794;   38.8151;    0.0666;2213960.0000;
  16;   38.5400;   38.5229;    0.0554;1309757.1429;
  17;   38.5040;   38.5580;   -0.0192;3072937.1429;
  18;   38.4309;   38.4934;    0.1714;4740925.7143;
  19;   37.5723;   38.1477;    0.5539;5787728.5714;
  20;   36.6886;   37.5786;    0.8082;4092520.0000;
  21;   36.6171;   37.1720;    0.5270;3521671.4286;
  22;   37.1871;   37.2597;    0.2189;2646580.0000;
  23;   37.0129;   37.2834;    0.2092;2486202.8571;
  24;   36.8400;   37.1089;    0.2196;3058717.1429;
  25;   36.9854;   36.8883;   -0.0938;3303074.2857;
  26;   37.3226;   36.9054;   -0.3775;3466648.5714;
  27;   37.4057;   37.0860;   -0.3019;3525900.0000;
  28;   37.1343;   37.2383;    0.1112;5010537.1429;
  29;   36.3677;   36.9231;    0.5405;5578445.7143;
  30;   35.4366;   36.0889;    0.5574;4855262.8571;
  31;   35.1137;   35.3003;    0.2655;3360600.0000;
  32;   35.0177;   35.0754;    0.1197;3151037.1429;
  33;   34.8943;   35.1386;    0.1696;3398551.4286;
  34;   34.7780;   34.7797;   -0.0405;3679842.8571;
  35;   35.2780;   34.7349;   -0.5498;3591702.8571;
  36;   35.9674;   35.1966;   -0.5734;3708168.5714;
  37;   35.9014;   35.9166;   -0.1373;2693437.1429;
  38;   35.2606;   35.4680;    0.1843;1814737.1429;
  39;   34.9983;   34.9751;   -0.0259;1920454.2857;
  40;   35.0997;   34.8637;   -0.1415;3220651.4286;
  41;   35.0846;   35.1257;   -0.0156;3957174.2857;
  42;   34.6706;   34.8486;    0.1929;3592505.7143;
  43;   34.2234;   34.4294;    0.1467;3431608.5714;
  44;   34.0100;   33.9929;    0.1305;2984260.0000;
  45;   33.5094;   33.5671;   -0.1750;3531542.8571;
  46;   33.8066;   33.0634;   -0.5658;8315354.2857;
  47;   34.4526;   33.5743;   -1.0010;9317400.0000;
  48;   35.3069;   34.4320;   -0.6152;6292065.7143;
  49;   35.0654;   35.2371;   -0.1374;2029122.8571;
  50;   35.1597;   35.2963;    0.3159;3526177.1429;
  51;   34.6426;   35.1443;    0.4560;4198980.0000;
  52;   33.5851;   34.2420;    0.6666;4594654.2857;
  53;   32.7151;   33.2397;    0.5259;4506605.7143;
  54;   32.7869;   32.7011;   -0.3209;4410862.8571;
  55;   34.0974;   32.7171;   -1.0900;6285022.8571;
  56;   35.5860;   34.7649;   -0.7361;9850402.8571;
  57;   35.6731;   36.4157;    0.6800;10026371.4286;
  58;   34.8286;   36.2977;    1.1574;6586625.7143;
  59;   34.1940;   34.4406;    0.4170;3691997.1429;
  60;   34.2103;   33.8103;   -0.1944;3642622.8571;
  61;   33.6389;   33.7051;   -0.1122;3306874.2857;
  62;   33.4903;   33.2743;   -0.2983;3925688.5714;
  63;   34.1103;   33.0846;   -0.9290;4584142.8571;
  64;   34.9674;   33.7857;   -1.1120;4386994.2857;
  65;   35.4431;   34.8114;   -0.6680;3638057.1429;
  66;   35.6274;   35.4911;   -0.2017;4209834.2857;
  67;   35.8917;   35.8589;    0.0598;5128440.0000;
  68;   35.9291;   36.0334;   -0.0453;5252217.1429;
  69;   36.2806;   35.9006;   -0.2694;4337660.0000;
  70;   36.4886;   36.0926;   -0.3684;4185954.2857;
  71;   36.5223;   36.3783;   -0.2597;4107720.0000;
  72;   36.5643;   36.4186;   -0.0528;4887848.5714;
  73;   36.1460;   36.5729;    0.5522;6393245.7143;
  74;   34.7860;   36.1031;    1.1438;7876768.5714;
  75;   33.4937;   34.2997;    0.5903;7618211.4286;
  76;   33.6843;   32.8809;   -0.4504;6604931.4286;
  77;   33.9909;   33.2994;   -0.7644;7605145.7143;
  78;   34.3877;   34.2311;   -0.1986;7418940.0000;
  79;   34.1189;   34.4726;    0.3009;8255820.0000;
  80;   33.3843;   34.2669;    0.9160;9533200.0000;
