time;open;close;diff;volume;
   1;   43.0803;   42.6131;   -0.5431;4015202.8571;
   2;   43.5829;   43.3014;   -0.1757;3967548.5714;
   3;   43.7997;   43.6769;    0.0158;4053737.1429;
   4;   43.4777;   43.7997;    0.0933;3844802.8571;
   5;   43.6466;   43.3954;   -0.1270;4357994.2857;
   6;   44.2960;   43.8180;   -0.4685;4659154.2857;
   7;   45.0154;   44.5731;   -0.4457;4024842.8571;
   8;   45.5403;   45.2023;   -0.3849;3983245.7143;
   9;   45.8371;   45.5180;   -0.2665;3520734.2857;
  10;   45.8383;   45.8457;    0.0680;3390974.2857;
  11;   45.4151;   45.8357;    0.2413;3138462.8571;
  12;   45.3674;   45.3594;    0.1735;3836014.2857;
  13;   45.4774;   45.3626;   -0.3151;4442942.8571;
  14;   46.3360;   45.4814;   -0.7049;4471734.2857;
  15;   47.2360;   46.3900;   -0.8979;3431997.1429;
  16;   47.7397;   47.2854;   -0.2793;2625902.8571;
  17;   47.1171;   47.6780;    0.3665;2894531.4286;
  18;   46.5540;   46.9520;    0.3157;4999265.7143;
  19;   47.0963;   46.6191;   -0.3478;5148402.8571;
  20;   47.9703;   47.3314;   -0.5791;3159082.8571;
  21;   48.2920;   48.1211;   -0.1978;1849171.4286;
  22;   48.1089;   48.2543;    0.0561;2839268.5714;
  23;   48.2660;   48.1089;   -0.1404;3063254.2857;
  24;   48.7483;   48.2446;   -0.4587;3088920.0000;
  25;   49.3483;   48.8340;   -0.5354;2880891.4286;
  26;   49.8037;   49.4697;   -0.2665;2634491.4286;
  27;   49.7509;   49.8894;    0.1006;1857017.1429;
  28;   49.5120;   49.7294;    0.0857;2364065.7143;
  29;   49.8520;   49.5120;   -0.1763;2655402.8571;
  30;   50.0911;   49.8520;   -0.2794;2397817.1429;
  31;   50.1869;   50.0911;   -0.0821;2092585.7143;
  32;   50.2269;   50.1706;   -0.1458;2144577.1429;
  33;   50.7183;   50.2920;   -0.3665;2074994.2857;
  34;   51.2774;   50.8106;   -0.4191;1788505.7143;
  35;   51.5760;   51.4394;   -0.2072;2227062.8571;
  36;   51.1231;   51.1723;    0.1617;2947405.7143;
  37;   50.1800;   50.5794;    0.2024;2925682.8571;
  38;   49.8614;   49.7720;    0.0741;2454697.1429;
  39;   50.0143;   49.8914;   -0.1903;3599711.4286;
  40;   50.4326;   50.1180;   -0.3026;4533662.8571;
  41;   51.1960;   50.7046;   -0.5260;5449128.5714;
  42;   52.3294;   51.7100;   -0.5225;4595045.7143;
  43;   52.9443;   52.6829;   -0.3397;3967405.7143;
  44;   53.2949;   53.1843;   -0.1087;2527171.4286;
  45;   53.3251;   53.3786;    0.1296;2895728.5714;
  46;   53.0249;   53.4534;    0.3685;3059320.0000;
  47;   52.7289;   53.0531;    0.2914;3369125.7143;
  48;   52.9671;   52.7177;   -0.2936;2977640.0000;
  49;   53.8400;   52.9406;   -0.7527;3836748.5714;
  50;   54.6640;   53.9463;   -0.7829;4089920.0000;
  51;   55.3229;   54.8146;   -0.5190;4359582.8571;
  52;   55.7440;   55.4291;   -0.2928;3821540.0000;
  53;   55.8003;   55.7440;   -0.1473;4502931.4286;
  54;   55.6031;   55.6940;    0.3070;5264054.2857;
  55;   54.4403;   55.4526;    0.7549;6647585.7143;
  56;   53.2617;   54.3340;    1.3643;6041582.8571;
  57;   51.6551;   53.2934;    1.3105;4772908.5714;
  58;   50.9474;   51.6183;    0.8630;3227328.5714;
  59;   51.0291;   50.9834;   -0.2312;2959560.0000;
  60;   52.0477;   51.0794;   -0.7180;2698868.5714;
  61;   52.5931;   52.2037;   -0.3661;3636851.4286;
  62;   52.2197;   52.6983;    0.2118;3884288.5714;
  63;   52.0731;   52.2249;    0.3036;4023254.2857;
  64;   52.1589;   52.4169;    0.3219;4931317.1429;
  65;   51.7900;   52.4440;    0.5769;5181102.8571;
  66;   51.4191;   51.8694;    0.3402;4388548.5714;
  67;   51.5311;   51.1886;   -0.2297;3031797.1429;
  68;   51.9180;   51.4883;   -0.2857;2951334.2857;
  69;   51.6343;   51.8017;   -0.1002;2531557.1429;
  70;   51.7803;   51.5280;   -0.0838;2603554.2857;
  71;   52.0400;   51.7726;   -0.3701;2545428.5714;
  72;   52.4417;   52.0194;   -0.3060;2284562.8571;
  73;   52.5103;   52.4469;   -0.1035;2028928.5714;
  74;   52.4100;   52.5154;    0.0039;1935777.1429;
  75;   52.4986;   52.3466;   -0.0150;2436754.2857;
  76;   52.5280;   52.6409;    0.1098;3311020.0000;
  77;   52.5000;   52.7503;    0.0833;3778048.5714;
  78;   53.0303;   52.6766;   -0.1984;3733797.1429;
  79;   53.5411;   53.1763;   -0.2969;4362168.5714;
  80;   54.2477;   53.9874;   -0.3201;5367482.8571;
