time;row_1;row_2;row_3;row_4;
1;10.1441;182.666;178.001;1.53465;
2;5.01294;175.381;170.605;1.56317;
3;-1.08395;165.475;160.765;1.60063;
4;-8.62453;149.801;145.544;1.65565;
5;-22.2823;122.213;120.274;1.78863;
6;-35.3998;92.0071;95.5933;1.99231;
7;-46.3909;62.3826;76.3424;2.28667;
8;-54.3723;31.1968;63.8081;2.71476;
9;-58.8233;2.66085;62.5703;-3.1077;
10;-59.1137;-22.1297;68.3458;-2.73689;
11;-55.098;-43.3785;76.0121;-2.45543;
12;-47.4876;-62.1036;84.2309;-2.22413;
13;-36.546;-77.141;91.2789;-2.02755;
14;-20.7803;-85.5175;93.5609;-1.83565;
15;-3.61257;-88.5264;93.5943;-1.64913;
16;14.1791;-86.5034;91.8825;-1.45662;
17;31.0154;-80.2542;89.3113;-1.2601;
18;46.1258;-70.5924;86.4879;-1.05823;
19;58.3504;-59.4827;84.352;-0.866165;
20;66.4695;-47.5041;81.6843;-0.69461;
21;71.141;-36.1965;78.9047;-0.546066;
22;71.0367;-25.7806;73.9374;-0.426123;
23;65.4024;-16.8102;65.3605;-0.336663;
24;54.09;-10.4025;52.6172;-0.292727;
25;38.1146;-7.28904;36.4594;-0.337419;
26;17.4293;-9.65033;19.911;-0.810726;
27;9.92077;-9.2473;15.3412;-1.15407;
28;-4.90584;-11.4066;18.3382;-2.05996;
