time;row_1;row_2;row_3;row_4;
1;17.9721;182.279;179.202;1.47978;
2;10.5968;177.937;174.346;1.51965;
3;-0.495073;169.848;166.044;1.58392;
4;-13.1434;156.927;153.824;1.66734;
5;-33.9416;134.377;135.331;1.83718;
6;-52.0859;106.964;116.319;2.05134;
7;-66.1734;74.8717;98.2503;2.33319;
8;-75.3284;39.6986;84.9603;2.7056;
9;-77.9843;7.31124;79.7448;3.09778;
10;-77.139;-21.1647;82.6876;-2.83465;
11;-73.0503;-44.566;89.0297;-2.56703;
12;-63.8646;-62.1467;92.9949;-2.35302;
13;-49.8792;-73.5474;92.9747;-2.15867;
14;-33.0465;-79.8687;90.608;-1.96417;
15;-15.2108;-83.0963;88.5419;-1.76278;
16;3.38036;-83.4557;87.291;-1.55136;
17;20.9143;-81.0771;87.0467;-1.34804;
18;36.4422;-74.9216;86.0708;-1.15509;
19;48.8496;-67.1296;85.1956;-0.984095;
20;58.7702;-57.7851;83.9875;-0.823442;
21;66.4241;-47.9704;82.9061;-0.674714;
22;71.1947;-37.9022;81.0703;-0.540574;
23;73.7345;-28.1808;78.837;-0.417959;
24;72.6103;-18.5115;74.3585;-0.305014;
25;68.6304;-9.65821;68.2895;-0.198655;
26;61.2261;-3.55187;59.9967;-0.123163;
27;49.593;-0.281925;48.0843;-0.0853862;
28;34.0088;-1.04616;32.6889;-0.149381;
29;17.3573;-4.63686;17.8088;-0.494739;
30;0.014717;-12.0537;15.96;-1.67557;
31;-7.26663;-14.7781;20.6387;-2.01936;
32;-19.2254;-20.6796;32.2082;-2.27732;
