time;row;
     1;   -0.7930
     2;    0.6710
     3;    2.1360
     4;    3.1130
     5;    2.1360
     6;   -0.3050
     7;   -3.2350
     8;   -6.1650
     9;   -9.0940
    10;  -10.5590
    11;  -10.0710
    12;   -7.1410
    13;   -3.2350
    14;   -0.7930
    15;   -1.2820
    16;   -3.7230
    17;   -6.6530
    18;   -8.1180
    19;   -8.6060
    20;   -8.6060
    21;   -9.5830
    22;  -10.0710
    23;   -9.5830
    24;   -7.6290
    25;   -4.2110
    26;   -0.7930
    27;    0.6710
    28;    1.1600
    29;    0.6710
    30;   -0.7930
    31;   -3.2350
    32;   -6.6530
    33;  -10.0710
    34;  -12.0240
    35;  -12.0240
    36;  -10.5590
    37;   -8.1180
    38;   -6.1650
    39;   -4.7000
    40;   -3.7230
    41;   -3.2350
    42;   -3.2350
    43;   -3.2350
    44;   -2.7470
    45;   -1.7700
    46;   -0.3050
    47;    1.6480
    48;    2.6250
    49;    3.1130
    50;    3.1130
    51;    4.0890
    52;    5.5540
    53;    5.5540
    54;    3.1130
    55;   -0.7930
    56;   -4.7000
    57;   -5.1880
    58;   -2.7470
    59;   -0.3050
    60;    0.6710
    61;   -1.7700
    62;   -4.7000
    63;   -6.6530
    64;   -6.6530
    65;   -5.1880
    66;   -3.2350
    67;   -2.7470
    68;   -1.7700
    69;    1.1600
    70;    3.1130
    71;    6.0420
    72;    7.9960
    73;    7.9960
    74;    6.5310
    75;    4.0890
    76;    1.1600
    77;   -1.7700
    78;   -3.7230
    79;   -3.7230
    80;   -2.2580
    81;   -0.3050
    82;    0.1830
    83;   -1.2820
    84;   -3.7230
    85;   -5.1880
    86;   -4.2110
    87;   -2.2580
    88;    0.1830
    89;    2.1360
    90;    4.0890
    91;    5.0660
    92;    6.0420
    93;    4.5780
    94;    2.1360
    95;   -0.3050
    96;   -0.3050
    97;    5.0660
    98;   12.8780
    99;   18.7380
   100;   19.7140
   101;   14.8320
   102;    7.5070
   103;    3.1130
   104;    3.1130
   105;    6.5310
   106;    9.4600
   107;    9.4600
   108;    6.0420
   109;    2.1360
   110;   -0.7930
   111;   -1.2820
   112;   -1.2820
   113;   -1.7700
   114;   -2.7470
   115;   -4.7000
   116;   -5.6760
   117;   -6.6530
   118;   -7.6290
   119;   -8.6060
   120;   -8.6060
   121;   -6.6530
   122;   -2.7470
   123;    0.6710
   124;    2.1360
   125;    1.1600
   126;   -0.3050
   127;   -0.3050
   128;    1.6480
   129;    5.0660
   130;    6.5310
   131;    5.0660
   132;    1.1600
   133;   -3.2350
   134;   -6.1650
   135;   -7.6290
   136;   -7.6290
   137;   -5.6760
   138;   -2.2580
   139;    2.6250
   140;    7.5070
   141;   10.4370
   142;   10.9250
   143;    8.4840
   144;    5.5540
   145;    3.1130
   146;    2.6250
   147;    2.1360
   148;    2.6250
   149;    2.6250
   150;    2.1360
   151;    1.6480
   152;    1.1600
   153;    2.1360
   154;    4.0890
   155;    7.0190
   156;    9.4600
   157;    9.9490
   158;    7.9960
   159;    3.6010
   160;    0.6710
   161;    0.1830
   162;    3.1130
   163;    7.9960
   164;   12.8780
   165;   15.8080
   166;   16.7850
   167;   16.2960
   168;   14.3430
   169;   12.3900
   170;   10.4370
   171;    9.9490
   172;    9.9490
   173;    9.4600
   174;    8.9720
   175;    8.4840
   176;    8.9720
   177;   10.4370
   178;   11.9020
   179;   12.3900
   180;   10.9250
   181;    8.9720
   182;    8.4840
   183;   10.4370
   184;   13.8550
   185;   16.2960
   186;   17.2730
   187;   16.7850
   188;   16.2960
   189;   17.2730
   190;   19.7140
   191;   22.1560
   192;   23.6210
   193;   22.6440
   194;   19.7140
   195;   14.8320
   196;    9.9490
   197;    5.5540
   198;    2.1360
   199;    1.6480
   200;    4.0890
   201;    7.5070
   202;    9.9490
   203;    9.4600
   204;    6.5310
   205;    3.6010
   206;    3.1130
   207;    5.5540
   208;    9.4600
   209;   11.4140
   210;   10.9250
   211;    8.9720
   212;    8.4840
   213;   10.9250
   214;   15.3200
   215;   18.7380
   216;   18.7380
   217;   16.2960
   218;   11.4140
   219;    7.0190
   220;    4.0890
   221;    1.6480
   222;    1.1600
   223;    2.1360
   224;    4.5780
   225;    8.4840
   226;   11.9020
   227;   14.3430
   228;   14.3430
   229;   13.3670
   230;   13.3670
   231;   15.3200
   232;   18.2500
   233;   21.1790
   234;   23.1320
   235;   22.1560
   236;   20.6910
   237;   18.2500
   238;   15.8080
   239;   13.3670
   240;   10.4370
   241;    7.9960
   242;    7.5070
   243;    8.4840
   244;   10.9250
   245;   13.3670
   246;   13.8550
   247;   13.8550
   248;   14.3430
   249;   15.3200
   250;   17.7610
   251;   20.2030
   252;   21.6670
   253;   22.1560
   254;   22.6440
   255;   24.1090
   256;   26.0620
