time;row_1;row_2;row_3;row_4;
1;-206.2;208.2;232.998;2.47754;
2;-214.2;179.6;223.365;2.60076;
3;-221.2;154.6;217.937;2.71589;
4;-224.2;135.4;213.563;2.80368;
5;-220.2;126;206.81;2.84016;
6;-203.6;123.8;190.327;2.8253;
7;-190.8;87.8;169.679;3.00443;
8;-170.6;59.4;147.977;-3.10644;
9;-144.4;38;124.559;-2.92638;
10;-91.4;60;68.8396;-3.07472;
11;-38.8;83;24.4399;2.28919;
12;12;93.2;44.9782;0.689126;
13;59.6;91.2;86.5055;0.312559;
14;104.2;82.8;128.213;0.142433;
15;138.2;52.6;161.361;-0.074436;
16;160.8;17.6;189.437;-0.250722;
17;175;-22.4;216.009;-0.414531;
18;204;15;232.077;-0.215384;
19;219.8;16;247.336;-0.197781;
20;200.6;-67.6;259.511;-0.53451;
21;174.4;-177.6;312.274;-0.887668;
