time;row_1;row_2;row_3;row_4;
1;-195.8;133.2;195.827;2.64422;
2;-206.8;113.2;197.277;2.76018;
3;-208.4;93.4;192.329;2.85898;
4;-195.6;81;176.776;2.90617;
5;-173.4;76;154.023;2.90412;
6;-147.6;74;128.542;2.87202;
7;-133.4;43.6;109.767;3.10666;
8;-90;51;67.2449;2.97375;
9;-47;54;27.3034;2.59322;
10;-1.2;55.4;27.398;0.607238;
11;39.8;49.4;64.2266;0.150558;
12;74.2;27.2;98.7032;-0.127664;
13;100.8;-0.4;130.819;-0.312081;
14;120.8;-31;160.898;-0.455402;
15;129.4;-29.8;168.164;-0.426496;
16;180.4;21.6;204.907;-0.0887747;
17;182.6;2;209.728;-0.181062;
18;144.6;-98;217.496;-0.685967;
