time;row_1;row_2;row_3;row_4;
1;-141.8;58.6;155.872;2.65676;
2;-110.2;41.6;119.991;2.65937;
3;-68.4;43;86.1133;2.4175;
4;-30;59;77.5716;1.91406;
5;-2.6;89.4;103.454;1.5583;
6;9;134.2;148.806;1.48405;
7;40.8;147.2;167.325;1.30042;
8;74;180.8;209.839;1.19049;
9;100;226;261.564;1.16234;
10;106;222.4;260.736;1.13573;
11;91.6;214.6;247.786;1.17517;
12;53.2;191.6;213.424;1.29999;
13;3.8;155.6;169.82;1.52548;
14;-46.2;104.2;125.587;1.9144;
15;-88.4;36;98.2149;2.60692;
16;-112.2;-46.2;112.98;-2.85301;
17;-120.6;-128;163.114;-2.36813;
18;-113.4;-204;219.259;-2.09375;
19;-95.6;-270.4;272.264;-1.91435;
20;-64.6;-272.8;265.78;-1.80124;
21;-27.8;-264.6;251.692;-1.66593;
22;16;-239.4;226.23;-1.48275;
23;29;-248.8;237.047;-1.43159;
24;81.8;-241.8;243.341;-1.21093;
25;141.2;-207;241.419;-0.926046;
26;174.2;-146.4;221.888;-0.639119;
