time;row_1;row_2;row_3;row_4;
1;-145.8;303.6;294.796;2.25368;
2;-111.8;303.8;274.777;2.15708;
3;-78.6;304;258.074;2.04928;
4;-50;303.8;246.031;1.94628;
5;-36.8;297.6;235.635;1.9038;
6;-43;288;228.766;1.94314;
7;-20;273.8;207.809;1.86483;
8;-7;255.6;186.76;1.82644;
9;-5.2;233.6;165.064;1.8496;
10;-14;208.6;144.269;1.95613;
11;-31.8;181.4;128.561;2.16548;
12;-60.6;156.4;129.64;2.46185;
13;-87.6;132.6;140.241;2.71764;
14;-107;110.4;151.443;2.90505;
15;-111.2;94;152.624;3.01618;
16;-101.4;80.8;141.748;3.10003;
17;-77.2;71;117.491;-3.10831;
18;-38.6;63.6;79.633;-2.99909;
19;10.6;56.6;34.8272;-2.58802;
20;66;46;38.7309;-0.842674;
21;123.2;31.4;93.69;-0.482958;
22;177;8.6;152.001;-0.451423;
23;221;-23;205.586;-0.496381;
24;248.4;-60.6;248.394;-0.577038;
25;255.4;-100.8;277.802;-0.684777;
26;241.8;-143.2;296.992;-0.824778;
27;215.4;-185.6;313.929;-0.978815;
28;223.4;-195.4;326.527;-0.975231;
29;226.8;-219.6;348.634;-1.0061;
30;212;-258.2;374.791;-1.09469;
31;153.6;-296.6;388.424;-1.2746;
