time;row_1;row_2;row_3;
   1;   -0.2032;    0.1844;    0.9661;
   2;   -0.2778;    0.2453;    1.2389;
   3;   -0.3452;    0.2934;    1.4195;
   4;   -0.4033;    0.3242;    1.4971;
   5;   -0.4552;    0.3383;    1.4922;
   6;   -0.5042;    0.3374;    1.4347;
   7;   -0.5514;    0.3224;    1.3519;
   8;   -0.5960;    0.2935;    1.2616;
   9;   -0.6370;    0.2511;    1.1668;
  10;   -0.6748;    0.1954;    1.0575;
  11;   -0.7103;    0.1266;    0.9249;
  12;   -0.7444;    0.0442;    0.7735;
  13;   -0.7775;   -0.0521;    0.6195;
  14;   -0.8090;   -0.1616;    0.4810;
  15;   -0.8380;   -0.2827;    0.3712;
  16;   -0.8646;   -0.4132;    0.2947;
  17;   -0.8891;   -0.5514;    0.2456;
  18;   -0.9106;   -0.6959;    0.2107;
  19;   -0.9262;   -0.8449;    0.1776;
  20;   -0.9310;   -0.9955;    0.1434;
  21;   -0.9196;   -1.1426;    0.1130;
  22;   -0.8874;   -1.2792;    0.0889;
  23;   -0.8301;   -1.3968;    0.0667;
  24;   -0.7439;   -1.4857;    0.0422;
  25;   -0.6267;   -1.5363;    0.0171;
  26;   -0.4799;   -1.5404;   -0.0066;
  27;   -0.3090;   -1.4930;   -0.0301;
  28;   -0.1226;   -1.3941;   -0.0510;
  29;    0.0698;   -1.2477;   -0.0605;
  30;    0.2597;   -1.0606;   -0.0530;
  31;    0.4393;   -0.8407;   -0.0340;
  32;    0.6027;   -0.5958;   -0.0129;
  33;    0.7463;   -0.3328;    0.0071;
  34;    0.8703;   -0.0567;    0.0269;
  35;    0.9777;    0.2290;    0.0448;
  36;    1.0734;    0.5217;    0.0595;
  37;    1.1614;    0.8179;    0.0719;
  38;    1.2451;    1.1128;    0.0800;
  39;    1.3268;    1.4014;    0.0757;
  40;    1.4089;    1.6801;    0.0561;
  41;    1.4944;    1.9479;    0.0349;
  42;    1.5858;    2.2061;    0.0331;
  43;    1.6838;    2.4559;    0.0572;
  44;    1.7857;    2.6965;    0.0953;
  45;    1.8854;    2.9238;    0.1331;
  46;    1.9743;    3.1283;    0.1654;
  47;    2.0415;    3.2941;    0.1919;
  48;    2.0742;    3.4002;    0.2116;
  49;    2.0593;    3.4251;    0.2235;
  50;    1.9861;    3.3528;    0.2284;
  51;    1.8495;    3.1776;    0.2299;
  52;    1.6522;    2.9055;    0.2359;
  53;    1.4048;    2.5536;    0.2530;
  54;    1.1233;    2.1463;    0.2745;
  55;    0.8245;    1.7108;    0.2796;
  56;    0.5230;    1.2709;    0.2502;
  57;    0.2299;    0.8427;    0.1886;
  58;   -0.0471;    0.4337;    0.1171;
  59;   -0.3032;    0.0452;    0.0590;
  60;   -0.5366;   -0.3245;    0.0240;
  61;   -0.7487;   -0.6789;    0.0078;
  62;   -0.9425;   -1.0221;    0.0020;
  63;   -1.1196;   -1.3576;    0.0004;
  64;   -1.2793;   -1.6845;    0.0001;
  65;   -1.4189;   -1.9963;    0.0000;
  66;   -1.5358;   -2.2824;    0.0000;
  67;   -1.6291;   -2.5328;    0.0000;
  68;   -1.6991;   -2.7414;    0.0000;
  69;   -1.7463;   -2.9054;    0.0000;
  70;   -1.7701;   -3.0235;    0.0000;
  71;   -1.7690;   -3.0951;    0.0000;
  72;   -1.7413;   -3.1199;    0.0000;
  73;   -1.6847;   -3.0982;   -0.0000;
  74;   -1.5962;   -3.0308;   -0.0000;
  75;   -1.4720;   -2.9176;   -0.0000;
  76;   -1.3087;   -2.7587;   -0.0000;
  77;   -1.1059;   -2.5558;   -0.0000;
  78;   -0.8683;   -2.3135;   -0.0000;
  79;   -0.6052;   -2.0390;   -0.0000;
  80;   -0.3286;   -1.7405;   -0.0001;
  81;   -0.0502;   -1.4262;   -0.0005;
  82;    0.2207;   -1.1039;   -0.0025;
  83;    0.4769;   -0.7819;   -0.0113;
  84;    0.7128;   -0.4681;   -0.0411;
  85;    0.9228;   -0.1691;   -0.1225;
  86;    1.1027;    0.1102;   -0.3018;
  87;    1.2500;    0.3666;   -0.6230;
  88;    1.3640;    0.5966;   -1.0964;
  89;    1.4440;    0.7953;   -1.6762;
  90;    1.4891;    0.9546;   -2.2703;
  91;    1.4992;    1.0644;   -2.7694;
  92;    1.4780;    1.1176;   -3.0838;
  93;    1.4351;    1.1179;   -3.1801;
  94;    1.3850;    1.0824;   -3.1016;
  95;    1.3413;    1.0360;   -2.9447;
  96;    1.3117;    0.9978;   -2.7995;
  97;    1.2957;    0.9748;   -2.7071;
  98;    1.2889;    0.9643;   -2.6633;
  99;    1.2866;    0.9606;   -2.6474;
 100;    1.2860;    0.9596;   -2.6429;
 101;    1.2858;    0.9593;   -2.6420;
 102;    1.2858;    0.9593;   -2.6418;
 103;    1.2858;    0.9593;   -2.6418;
 104;    1.2858;    0.9593;   -2.6418;
 105;    1.2858;    0.9593;   -2.6417;
 106;    1.2857;    0.9592;   -2.6415;
 107;    1.2849;    0.9586;   -2.6399;
 108;    1.2813;    0.9559;   -2.6326;
 109;    1.2682;    0.9461;   -2.6056;
 110;    1.2303;    0.9178;   -2.5276;
 111;    1.1438;    0.8534;   -2.3500;
 112;    0.9883;    0.7373;   -2.0305;
 113;    0.7672;    0.5724;   -1.5763;
