time;row_1;row_2;row_3;
   1;    0.0397;    0.0399;    0.9464;
   2;    0.0408;    0.0528;    1.2511;
   3;    0.0324;    0.0634;    1.4774;
   4;    0.0150;    0.0699;    1.6020;
   5;   -0.0103;    0.0715;    1.6336;
   6;   -0.0417;    0.0689;    1.5921;
   7;   -0.0778;    0.0643;    1.4981;
   8;   -0.1175;    0.0595;    1.3722;
   9;   -0.1600;    0.0547;    1.2339;
  10;   -0.2055;    0.0492;    1.0958;
  11;   -0.2538;    0.0418;    0.9625;
  12;   -0.3038;    0.0326;    0.8374;
  13;   -0.3533;    0.0224;    0.7286;
  14;   -0.4001;    0.0129;    0.6429;
  15;   -0.4429;    0.0051;    0.5788;
  16;   -0.4816;   -0.0020;    0.5290;
  17;   -0.5169;   -0.0112;    0.4880;
  18;   -0.5501;   -0.0259;    0.4523;
  19;   -0.5829;   -0.0479;    0.4174;
  20;   -0.6173;   -0.0774;    0.3844;
  21;   -0.6554;   -0.1136;    0.3612;
  22;   -0.6994;   -0.1567;    0.3480;
  23;   -0.7503;   -0.2081;    0.3267;
  24;   -0.8077;   -0.2689;    0.2772;
  25;   -0.8693;   -0.3388;    0.2007;
  26;   -0.9318;   -0.4158;    0.1202;
  27;   -0.9910;   -0.4972;    0.0587;
  28;   -1.0426;   -0.5796;    0.0231;
  29;   -1.0831;   -0.6594;    0.0073;
  30;   -1.1099;   -0.7330;    0.0019;
  31;   -1.1209;   -0.7973;    0.0004;
  32;   -1.1135;   -0.8501;    0.0001;
  33;   -1.0854;   -0.8901;    0.0000;
  34;   -1.0352;   -0.9169;    0.0000;
  35;   -0.9638;   -0.9308;    0.0000;
  36;   -0.8736;   -0.9325;    0.0000;
  37;   -0.7674;   -0.9231;    0.0000;
  38;   -0.6486;   -0.9037;    0.0000;
  39;   -0.5208;   -0.8751;    0.0000;
  40;   -0.3885;   -0.8384;    0.0000;
  41;   -0.2561;   -0.7943;    0.0000;
  42;   -0.1264;   -0.7432;    0.0000;
  43;   -0.0003;   -0.6854;    0.0000;
  44;    0.1227;   -0.6209;    0.0000;
  45;    0.2434;   -0.5504;    0.0000;
  46;    0.3628;   -0.4750;    0.0000;
  47;    0.4820;   -0.3952;    0.0000;
  48;    0.6017;   -0.3109;    0.0000;
  49;    0.7209;   -0.2215;    0.0000;
  50;    0.8364;   -0.1264;    0.0000;
  51;    0.9437;   -0.0249;    0.0000;
  52;    1.0381;    0.0833;    0.0000;
  53;    1.1157;    0.1971;    0.0000;
  54;    1.1736;    0.3132;    0.0000;
  55;    1.2101;    0.4268;    0.0000;
  56;    1.2242;    0.5333;    0.0000;
  57;    1.2155;    0.6286;    0.0000;
  58;    1.1843;    0.7102;    0.0000;
  59;    1.1325;    0.7767;    0.0000;
  60;    1.0634;    0.8288;    0.0000;
  61;    0.9819;    0.8689;    0.0000;
  62;    0.8937;    0.8999;    0.0000;
  63;    0.8046;    0.9249;    0.0000;
  64;    0.7204;    0.9464;    0.0000;
  65;    0.6463;    0.9657;    0.0000;
  66;    0.5856;    0.9825;    0.0000;
  67;    0.5396;    0.9937;    0.0000;
  68;    0.5069;    0.9943;    0.0000;
  69;    0.4832;    0.9788;    0.0000;
  70;    0.4625;    0.9428;    0.0000;
  71;    0.4380;    0.8836;    0.0000;
  72;    0.4046;    0.8010;    0.0000;
  73;    0.3599;    0.6974;    0.0000;
  74;    0.3036;    0.5775;    0.0000;
  75;    0.2368;    0.4468;    0.0000;
  76;    0.1610;    0.3106;    0.0000;
  77;    0.0777;    0.1729;    0.0000;
  78;   -0.0107;    0.0355;    0.0000;
  79;   -0.1014;   -0.1012;    0.0000;
  80;   -0.1915;   -0.2374;    0.0000;
  81;   -0.2784;   -0.3729;    0.0000;
