time;row_1;row_2;row_3;
   1;    0.0108;    0.0537;    0.9133;
   2;   -0.0093;    0.0718;    1.1620;
   3;   -0.0394;    0.0869;    1.3152;
   4;   -0.0714;    0.0987;    1.3665;
   5;   -0.0989;    0.1082;    1.3457;
   6;   -0.1218;    0.1170;    1.2907;
   7;   -0.1451;    0.1253;    1.2248;
   8;   -0.1738;    0.1323;    1.1522;
   9;   -0.2101;    0.1365;    1.0687;
  10;   -0.2534;    0.1364;    0.9761;
  11;   -0.3016;    0.1311;    0.8856;
  12;   -0.3524;    0.1197;    0.8077;
  13;   -0.4037;    0.1014;    0.7423;
  14;   -0.4540;    0.0760;    0.6818;
  15;   -0.5027;    0.0431;    0.6187;
  16;   -0.5500;    0.0027;    0.5522;
  17;   -0.5969;   -0.0454;    0.4864;
  18;   -0.6455;   -0.1015;    0.4243;
  19;   -0.6978;   -0.1654;    0.3636;
  20;   -0.7555;   -0.2368;    0.3047;
  21;   -0.8182;   -0.3149;    0.2569;
  22;   -0.8846;   -0.3989;    0.2301;
  23;   -0.9529;   -0.4873;    0.2210;
  24;   -1.0212;   -0.5787;    0.2162;
  25;   -1.0864;   -0.6709;    0.2061;
  26;   -1.1436;   -0.7609;    0.1903;
  27;   -1.1861;   -0.8448;    0.1694;
  28;   -1.2075;   -0.9190;    0.1402;
  29;   -1.2026;   -0.9804;    0.1042;
  30;   -1.1681;   -1.0274;    0.0741;
  31;   -1.1018;   -1.0595;    0.0633;
  32;   -1.0027;   -1.0764;    0.0685;
  33;   -0.8724;   -1.0785;    0.0724;
  34;   -0.7166;   -1.0669;    0.0627;
  35;   -0.5431;   -1.0430;    0.0428;
  36;   -0.3604;   -1.0080;    0.0236;
  37;   -0.1757;   -0.9627;    0.0123;
  38;    0.0044;   -0.9075;    0.0082;
  39;    0.1729;   -0.8422;    0.0082;
  40;    0.3243;   -0.7661;    0.0121;
  41;    0.4569;   -0.6782;    0.0227;
  42;    0.5731;   -0.5784;    0.0416;
  43;    0.6776;   -0.4675;    0.0666;
  44;    0.7736;   -0.3472;    0.0925;
  45;    0.8615;   -0.2191;    0.1141;
  46;    0.9397;   -0.0843;    0.1295;
  47;    1.0065;    0.0554;    0.1376;
  48;    1.0604;    0.1968;    0.1356;
  49;    1.0997;    0.3357;    0.1210;
  50;    1.1214;    0.4673;    0.0957;
  51;    1.1227;    0.5880;    0.0672;
  52;    1.1025;    0.6948;    0.0432;
  53;    1.0622;    0.7856;    0.0267;
  54;    1.0059;    0.8596;    0.0161;
  55;    0.9391;    0.9173;    0.0092;
  56;    0.8674;    0.9602;    0.0046;
  57;    0.7960;    0.9907;    0.0019;
  58;    0.7289;    1.0118;    0.0006;
  59;    0.6685;    1.0264;    0.0002;
  60;    0.6150;    1.0360;    0.0000;
  61;    0.5677;    1.0393;    0.0000;
  62;    0.5254;    1.0335;    0.0000;
  63;    0.4863;    1.0144;    0.0000;
  64;    0.4472;    0.9781;    0.0000;
  65;    0.4047;    0.9216;    0.0000;
  66;    0.3565;    0.8437;    0.0000;
  67;    0.3023;    0.7463;    0.0000;
  68;    0.2442;    0.6336;    0.0000;
  69;    0.1855;    0.5116;    0.0000;
  70;    0.1291;    0.3864;    0.0000;
  71;    0.0752;    0.2627;    0.0000;
  72;    0.0209;    0.1430;    0.0000;
  73;   -0.0364;    0.0285;    0.0000;
  74;   -0.0955;   -0.0811;    0.0000;
  75;   -0.1520;   -0.1858;    0.0000;
  76;   -0.2020;   -0.2855;    0.0000;
  77;   -0.2446;   -0.3797;    0.0000;
  78;   -0.2805;   -0.4673;    0.0000;
  79;   -0.3099;   -0.5469;    0.0000;
  80;   -0.3324;   -0.6162;    0.0000;
  81;   -0.3478;   -0.6734;    0.0000;
  82;   -0.3568;   -0.7183;    0.0000;
  83;   -0.3605;   -0.7524;    0.0000;
  84;   -0.3593;   -0.7790;    0.0000;
  85;   -0.3534;   -0.8012;    0.0000;
  86;   -0.3424;   -0.8212;    0.0000;
  87;   -0.3259;   -0.8393;    0.0000;
  88;   -0.3037;   -0.8547;    0.0000;
  89;   -0.2751;   -0.8655;    0.0000;
  90;   -0.2389;   -0.8695;    0.0000;
  91;   -0.1946;   -0.8644;    0.0000;
  92;   -0.1425;   -0.8476;    0.0000;
  93;   -0.0836;   -0.8167;    0.0000;
  94;   -0.0187;   -0.7703;    0.0000;
  95;    0.0528;   -0.7084;   -0.0000;
  96;    0.1326;   -0.6318;   -0.0000;
  97;    0.2228;   -0.5415;   -0.0000;
  98;    0.3251;   -0.4383;   -0.0000;
  99;    0.4409;   -0.3229;   -0.0000;
 100;    0.5708;   -0.1965;   -0.0000;
 101;    0.7128;   -0.0605;   -0.0000;
 102;    0.8614;    0.0821;   -0.0000;
 103;    1.0063;    0.2263;   -0.0002;
 104;    1.1332;    0.3649;   -0.0012;
 105;    1.2256;    0.4891;   -0.0062;
 106;    1.2685;    0.5904;   -0.0260;
 107;    1.2520;    0.6617;   -0.0885;
 108;    1.1737;    0.6988;   -0.2469;
 109;    1.0397;    0.7017;   -0.5696;
 110;    0.8656;    0.6748;   -1.0982;
 111;    0.6757;    0.6272;   -1.7887;
 112;    0.5014;    0.5715;   -2.4898;
 113;    0.3723;    0.5209;   -3.0036;
 114;    0.3036;    0.4850;   -3.2028;
 115;    0.2886;    0.4662;   -3.1107;
 116;    0.3040;    0.4604;   -2.8705;
 117;    0.3263;    0.4610;   -2.6345;
 118;    0.3424;    0.4629;   -2.4795;
 119;    0.3506;    0.4642;   -2.4044;
 120;    0.3536;    0.4648;   -2.3767;
 121;    0.3545;    0.4650;   -2.3688;
 122;    0.3547;    0.4650;   -2.3670;
 123;    0.3547;    0.4650;   -2.3667;
 124;    0.3547;    0.4650;   -2.3667;
 125;    0.3547;    0.4650;   -2.3667;
 126;    0.3547;    0.4650;   -2.3667;
 127;    0.3547;    0.4650;   -2.3664;
 128;    0.3545;    0.4647;   -2.3650;
 129;    0.3535;    0.4634;   -2.3584;
 130;    0.3498;    0.4587;   -2.3343;
 131;    0.3394;    0.4450;   -2.2644;
 132;    0.3155;    0.4137;   -2.1053;
 133;    0.2726;    0.3574;   -1.8191;
 134;    0.2116;    0.2775;   -1.4121;
