time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-24;164;-24;164;-20.0835;112.565;-60;332;165.084;1.71681;-20.0835;112.565;128.263;1.75661;-60;332;362.728;1.75291;
2;-30;167;-34;166;-20.5718;112.461;-61.3333;331.667;169.014;1.74936;-35.032;108.694;128.15;1.87712;-81.6667;326.667;362.093;1.81447;
3;-31;166;-49;160;-21.5175;112.28;-63.6667;331;168.212;1.75626;-56.1827;100.883;129.061;2.05252;-102;321;362.114;1.87277;
4;-34;166;-63;157;-23.5491;111.635;-68.6667;329;168.791;1.77373;-69.1994;94.9727;130.636;2.16201;-128;312.333;362.609;1.94841;
5;-38;164;-91;150;-27.9233;110.681;-81.6667;326.667;167.694;1.7995;-81.524;88.0711;132.525;2.26845;-161;298.667;363.83;2.04673;
6;-49;160;-109;140;-35.032;108.694;-102;321;166.697;1.86927;-92.5783;80.1982;134.276;2.36937;-198;282;368.204;2.15701;
7;-63;157;-133;125;-44.3843;105.634;-128;312.333;168.551;1.95399;-102.133;71.6888;135.785;2.4635;-233.667;262.667;374.019;2.26526;
8;-91;150;-149;114;-56.1827;100.883;-161;298.667;174.88;2.11819;-110.562;62.6045;137.209;2.55372;-267.333;240;380.297;2.37163;
9;-109;140;-156;102;-69.1994;94.9727;-198;282;176.91;2.23476;-117.796;52.6936;138.276;2.6425;-296.667;215;385.866;2.47122;
10;-133;125;-164;89;-81.524;88.0711;-233.667;262.667;182.075;2.38996;-125.045;40.084;139.366;2.74702;-323;188;391.527;2.56719;
11;-149;114;-179;75;-92.5783;80.1982;-267.333;240;187.216;2.49141;-132.043;24.8227;140.962;2.86634;-344.667;159;395.613;2.65862;
12;-156;102;-188;59;-102.133;71.6888;-296.667;215;186.035;2.5656;-137.534;7.45457;142.692;2.99428;-365.667;122;399.298;2.76531;
13;-164;89;-198;38;-110.562;62.6045;-323;188;186.29;2.64761;-140.502;-11.2798;144.131;3.12626;-386;78;404.942;2.8851;
14;-179;75;-212;3;-117.796;52.6936;-344.667;159;193.836;2.74806;-140.951;-31.2798;145.654;-3.01915;-402.333;28.6667;411.507;3.01147;
15;-188;59;-217;-30;-125.045;40.084;-365.667;122;196.858;2.84079;-137.791;-51.4969;146.422;-2.87901;-411.333;-24.6667;417.028;3.14144;
16;-198;38;-213;-59;-132.043;24.8227;-386;78;201.507;2.95528;-129.741;-73.0408;146.046;-2.7216;-414;-83;423.72;-3.00363;
17;-212;3;-206;-85;-137.534;7.45457;-402.333;28.6667;212.032;3.13062;-119.152;-93.9999;146.809;-2.56115;-406.667;-143.333;429.079;-2.86153;
18;-217;-30;-196;-116;-140.502;-11.2798;-411.333;-24.6667;219.176;-3.00118;-107.807;-113.216;149.531;-2.41152;-384.333;-207.667;430.799;-2.70302;
19;-213;-59;-176;-143;-140.951;-31.2798;-414;-83;221.22;-2.86846;-93.2196;-130.669;152.011;-2.26141;-355;-268.667;435.438;-2.54695;
20;-206;-85;-145;-190;-137.791;-51.4969;-406.667;-143.333;223.123;-2.7475;-77.2498;-144.866;154.267;-2.12254;-323.667;-324;445.019;-2.40402;
21;-196;-116;-129;-213;-129.741;-73.0408;-384.333;-207.667;228.114;-2.6047;-60.2285;-155.365;155.577;-1.99363;-281;-375.667;453.157;-2.25578;
22;-176;-143;-119;-225;-119.152;-93.9999;-355;-268.667;227.211;-2.45703;-43.4269;-160.97;154.8;-1.87955;-233.667;-419;461.241;-2.11642;
23;-145;-190;-78;-240;-107.807;-113.216;-323.667;-324;239.555;-2.22102;-24.8654;-163.612;152.799;-1.75827;-183.333;-453.333;468.437;-1.98617;
24;-129;-213;-54;-246;-93.2196;-130.669;-281;-375.667;249.604;-2.11402;-5.57016;-164.266;151.055;-1.63162;-135.667;-471.333;468.442;-1.87734;
25;-119;-225;-25;-246;-77.2498;-144.866;-233.667;-419;255.135;-2.05612;13.3819;-161.653;148.484;-1.50496;-82;-480.333;463.967;-1.76095;
