time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;12;212;12;212;-4.1377;146.483;-16.3333;431.667;212.261;1.51816;-4.1377;146.483;151.459;1.61164;-16.3333;431.667;440.586;1.60146;
2;-1;218;-1;218;-7.67665;145.781;-26.3333;429.333;217.974;1.57921;-24.5345;139.269;146.549;1.75319;-26.3333;429.333;438.676;1.62441;
3;-14;218;-14;218;-13.7116;143.845;-42.3333;423.333;218.471;1.63874;-40.7571;132.503;143.867;1.8729;-42.3333;423.333;433.848;1.66199;
4;-31;211;-31;211;-24.5345;139.269;-68.6667;410.333;213.355;1.72056;-57.0439;122.992;140.837;2.00377;-68.6667;410.333;424.186;1.72665;
5;-62;200;-62;200;-40.7571;132.503;-114;392.667;209.606;1.87525;-72.955;111.591;138.506;2.14303;-114;392.667;416.491;1.84101;
6;-110;172;-110;172;-57.0439;122.992;-159.333;366.667;204.589;2.1433;-87.1339;99.2539;137.08;2.27915;-159.333;366.667;406.699;1.96582;
7;-124;159;-124;159;-72.955;111.591;-205.667;334.333;202.123;2.2365;-98.369;85.8746;135.33;2.40686;-205.667;334.333;398.528;2.10479;
8;-137;140;-137;140;-87.1339;99.2539;-249.667;298.333;196.44;2.34852;-106.616;69.3565;131.583;2.54244;-249.667;298.333;393.964;2.24793;
9;-153;121;-153;121;-98.369;85.8746;-286;258;195.698;2.47523;-113.964;52.0806;129.227;2.68539;-286;258;389.003;2.38612;
10;-163;103;-163;103;-106.616;69.3565;-310.667;209.333;193.503;2.58049;-119.916;35.1867;128.366;2.82441;-310.667;209.333;377.24;2.52532;
11;-171;79;-171;79;-113.964;52.0806;-332.667;160;189.11;2.71082;-124.027;18.8397;128.28;2.95586;-332.667;160;370.485;2.66879;
12;-184;26;-184;26;-119.916;35.1867;-350.667;112.333;186.648;3.00202;-126.392;3.43722;128.707;3.07716;-350.667;112.333;368.301;2.80671;
13;-190;11;-190;11;-124.027;18.8397;-363;65;191.148;3.08419;-127.356;-10.1124;129.511;-3.10094;-363;65;367.641;2.93972;
14;-191;-3;-191;-3;-126.392;3.43722;-370.667;18;191.857;-3.12578;-126.292;-23.0196;129.619;-3.00095;-370.667;18;368.81;3.0691;
15;-190;-21;-190;-21;-127.356;-10.1124;-375;-25.3333;191.989;-3.03182;-123.978;-36.2037;129.867;-2.89775;-375;-25.3333;372.546;-3.09696;
16;-186;-38;-186;-38;-126.292;-23.0196;-372.667;-63.6667;190.665;-2.94077;-121.001;-49.6192;130.94;-2.79264;-372.667;-63.6667;373.902;-2.99408;
17;-184;-51;-184;-51;-123.978;-36.2037;-366.333;-101.667;191.749;-2.8722;-116.774;-62.3071;131.985;-2.69118;-366.333;-101.667;375.205;-2.89124;
18;-177;-89;-177;-89;-121.001;-49.6192;-358;-140.333;198.876;-2.67742;-111.535;-75.0364;133.518;-2.58809;-358;-140.333;378.779;-2.7867;
19;-171;-103;-171;-103;-116.774;-62.3071;-345.667;-177;200.356;-2.60146;-105.292;-87.1201;135.242;-2.48765;-345.667;-177;381.918;-2.68528;
20;-166;-119;-166;-119;-111.535;-75.0364;-330.667;-215;204.945;-2.52187;-99.0224;-96.723;136.586;-2.40382;-330.667;-215;387.344;-2.57996;
21;-153;-131;-153;-131;-105.292;-87.1201;-312.667;-252.667;202.075;-2.43606;-92.7624;-105.3;138.127;-2.32731;-312.667;-252.667;394.355;-2.47461;
22;-141;-152;-141;-152;-99.0224;-96.723;-295;-280.667;207.92;-2.3215;-78.5835;-118.58;139.413;-2.18751;-295;-280.667;399.156;-2.39202;
23;-130;-164;-130;-164;-92.7624;-105.3;-277;-306;209.82;-2.24407;-60.047;-125.758;135.921;-2.04524;-277;-306;404.416;-2.31577;
24;-124;-173;-124;-173;-86.4155;-112.604;-257.667;-328;213.363;-2.19577;-40.1822;-128.884;131.026;-1.89895;-257.667;-328;408.521;-2.24441;
25;-117;-179;-108;-185;-78.5835;-118.58;-233.667;-347;214.331;-2.15289;-29.297;-128.361;127.427;-1.81933;-233.667;-347;409.545;-2.1696;
26;-108;-185;-81;-188;-69.5604;-122.755;-207.333;-360;214.667;-2.10248;-19.2346;-126.885;123.878;-1.74345;-207.333;-360;406.481;-2.098;
27;-81;-188;-62;-191;-60.047;-125.758;-181;-369.333;205.069;-1.98128;-8.79224;-124.588;120.229;-1.66108;-181;-369.333;402.237;-2.0297;
28;-62;-191;-51;-192;-50.2589;-127.783;-153.667;-375.667;201.101;-1.88856;1.42858;-121.889;117.041;-1.57608;-153.667;-375.667;396.748;-1.9608;
29;-51;-192;-28;-190;-40.1822;-128.884;-124;-379.333;198.906;-1.83443;11.5981;-118.398;113.95;-1.48688;-124;-379.333;389.928;-1.88679;
30;-42;-192;-6;-181;-29.297;-128.361;-90;-378;196.752;-1.79026;21.637;-113.934;110.83;-1.39311;-90;-378;379.438;-1.80262;
31;-28;-190;9;-177;-19.2346;-126.885;-60;-374.333;192.208;-1.72138;32.0404;-107.546;106.987;-1.28665;-60;-374.333;370.065;-1.72592;
32;-6;-181;28;-173;-8.79224;-124.588;-30;-368.333;181.162;-1.60852;42.2524;-99.9861;103.283;-1.17096;-30;-368.333;360.647;-1.64622;
33;9;-177;48;-161;1.42858;-121.889;-1;-361;177.222;-1.5247;52.4671;-91.2102;100.002;-1.04235;-1;-361;352.293;-1.56562;
34;28;-173;64;-149;11.5981;-118.398;29;-350.667;175.153;-1.41507;62.6981;-81.4727;97.7223;-0.901233;29;-350.667;343.433;-1.478;
35;36;-170;88;-125;21.637;-113.934;59.6667;-337;173.632;-1.36685;73.1238;-71.1325;97.1869;-0.750516;59.6667;-337;334.183;-1.38269;
