time;row_1;row_2;
     1;    1.4006;   -0.8812;
     2;    1.3910;   -0.8841;
     3;    1.3897;   -0.8988;
     4;    1.4048;   -0.8950;
     5;    1.4202;   -0.8968;
     6;    1.4024;   -0.8957;
     7;    1.3863;   -0.8921;
     8;    1.3894;   -0.9029;
     9;    1.4029;   -0.9171;
    10;    1.3973;   -0.9028;
    11;    1.4137;   -0.9135;
    12;    1.4024;   -0.9208;
    13;    1.4117;   -0.9134;
    14;    1.4184;   -0.9061;
    15;    1.4154;   -0.9049;
    16;    1.4275;   -0.8967;
    17;    1.4449;   -0.8787;
    18;    1.4487;   -0.8812;
    19;    1.4453;   -0.8893;
    20;    1.4430;   -0.9068;
    21;    1.4361;   -0.8889;
    22;    1.4474;   -0.8748;
    23;    1.4450;   -0.8650;
    24;    1.4356;   -0.8626;
    25;    1.4299;   -0.8704;
    26;    1.4459;   -0.8559;
    27;    1.4429;   -0.8441;
    28;    1.4370;   -0.8590;
    29;    1.4465;   -0.8557;
    30;    1.4573;   -0.8632;
    31;    1.4751;   -0.8523;
    32;    1.4916;   -0.8435;
    33;    1.4958;   -0.8552;
    34;    1.4982;   -0.8425;
    35;    1.4831;   -0.8388;
    36;    1.4714;   -0.8250;
    37;    1.4671;   -0.8271;
    38;    1.4578;   -0.8283;
    39;    1.4474;   -0.8087;
    40;    1.4449;   -0.8080;
    41;    1.4270;   -0.8256;
    42;    1.4443;   -0.8298;
    43;    1.4407;   -0.8246;
    44;    1.4471;   -0.8121;
    45;    1.4328;   -0.8081;
    46;    1.4499;   -0.8220;
    47;    1.4546;   -0.8313;
    48;    1.4374;   -0.8350;
    49;    1.4286;   -0.8441;
    50;    1.4322;   -0.8472;
    51;    1.4463;   -0.8523;
    52;    1.4358;   -0.8414;
    53;    1.4342;   -0.8270;
    54;    1.4260;   -0.8105;
    55;    1.4101;   -0.8249;
    56;    1.4081;   -0.8279;
    57;    1.4142;   -0.8359;
    58;    1.4075;   -0.8483;
    59;    1.4230;   -0.8661;
    60;    1.4255;   -0.8596;
    61;    1.4094;   -0.8519;
    62;   -2.4400;   -1.0160;
    63;   -1.2515;   -0.9729;
    64;   -0.5490;   -0.8879;
    65;   -0.0435;   -0.7647;
    66;    0.3267;   -0.6094;
    67;    0.5840;   -0.4279;
    68;    0.7389;   -0.2289;
    69;    0.8010;   -0.0214;
    70;    0.7816;    0.1860;
    71;    0.6952;    0.3853;
    72;    0.5574;    0.5664;
    73;    0.3868;    0.7219;
    74;    0.2036;    0.8448;
    75;    0.0281;    0.9297;
    76;   -0.1222;    0.9733;
    77;    1.3689;   -0.8383;
    78;    1.3584;   -0.8407;
    79;    1.3464;   -0.8570;
    80;    1.3444;   -0.8627;
    81;    1.3480;   -0.8473;
    82;    1.3398;   -0.8470;
    83;    1.3231;   -0.8598;
    84;    1.3297;   -0.8507;
    85;    1.3469;   -0.8473;
    86;    1.3353;   -0.8564;
    87;    1.3360;   -0.8368;
    88;    1.3387;   -0.8506;
    89;    1.3382;   -0.8370;
    90;    1.3325;   -0.8309;
    91;    1.3384;   -0.8438;
    92;    1.3466;   -0.8598;
    93;    1.3453;   -0.8587;
    94;    1.3305;   -0.8395;
    95;    1.3288;   -0.8407;
    96;    1.3123;   -0.8353;
    97;    1.3319;   -0.8356;
    98;    1.3186;   -0.8282;
    99;    1.3137;   -0.8368;
   100;    1.3028;   -0.8196;
   101;    1.2878;   -0.8252;
   102;    1.2840;   -0.8094;
   103;    1.2810;   -0.8103;
   104;    1.2964;   -0.7941;
   105;    1.2925;   -0.7766;
   106;    1.2857;   -0.7905;
   107;    1.3041;   -0.7830;
   108;    1.3053;   -0.7975;
   109;    1.3103;   -0.7944;
   110;    1.3086;   -0.7983;
   111;    1.3144;   -0.7852;
   112;    1.3042;   -0.7704;
   113;    1.3157;   -0.7878;
   114;    1.3347;   -0.7777;
   115;    1.3502;   -0.7592;
   116;    1.3427;   -0.7619;
   117;    1.3625;   -0.7581;
   118;    1.3523;   -0.7551;
   119;    1.3614;   -0.7356;
   120;    1.3750;   -0.7186;
   121;    1.3862;   -0.7315;
   122;    1.3742;   -0.7164;
   123;    1.3864;   -0.7346;
   124;    1.3968;   -0.7456;
   125;    1.3784;   -0.7536;
   126;    1.3680;   -0.7464;
   127;    1.3779;   -0.7641;
   128;    1.3911;   -0.7444;
   129;    1.3723;   -0.7309;
   130;    1.3783;   -0.7479;
   131;    1.3694;   -0.7633;
   132;    1.3717;   -0.7821;
   133;    1.3659;   -0.7721;
   134;    1.3477;   -0.7713;
   135;    1.3410;   -0.7809;
   136;    1.3430;   -0.7848;
   137;    1.3615;   -0.7917;
   138;    1.3776;   -0.8021;
   139;    1.3963;   -0.7882;
   140;    1.3895;   -0.7939;
   141;    1.4061;   -0.7969;
   142;    1.3888;   -0.8003;
   143;    1.3909;   -0.7929;
   144;    1.3938;   -0.7943;
   145;    1.4073;   -0.7791;
   146;    1.4195;   -0.7880;
   147;    1.4204;   -0.7801;
   148;    1.4349;   -0.7719;
   149;    1.4285;   -0.7619;
   150;    1.4141;   -0.7664;
