time;row_1;row_2;
     1;    1.2757;   -0.7438;
     2;    1.2834;   -0.7405;
     3;    1.2761;   -0.7292;
     4;    1.2809;   -0.7368;
     5;    1.2675;   -0.7555;
     6;    1.2501;   -0.7470;
     7;    1.2366;   -0.7513;
     8;    1.2450;   -0.7423;
     9;    1.2294;   -0.7575;
    10;    1.2159;   -0.7481;
    11;    1.2095;   -0.7453;
    12;    1.2234;   -0.7352;
    13;    1.2255;   -0.7468;
    14;    1.2433;   -0.7479;
    15;    1.2538;   -0.7538;
    16;    1.2514;   -0.7378;
    17;    1.2589;   -0.7449;
    18;    1.2506;   -0.7464;
    19;    1.2423;   -0.7634;
    20;    1.2246;   -0.7502;
    21;    1.2212;   -0.7610;
    22;    1.2341;   -0.7662;
    23;    1.2344;   -0.7513;
    24;    1.2508;   -0.7509;
    25;    1.2530;   -0.7358;
    26;    1.2459;   -0.7555;
    27;    1.2634;   -0.7721;
    28;    1.2817;   -0.7626;
    29;    1.2963;   -0.7435;
    30;    1.2824;   -0.7416;
    31;    1.2935;   -0.7549;
    32;    1.2993;   -0.7587;
    33;    1.2898;   -0.7688;
    34;    1.2821;   -0.7713;
    35;    1.2824;   -0.7779;
    36;    1.2671;   -0.7901;
    37;    1.2763;   -0.7896;
    38;    1.2714;   -0.7747;
    39;    1.2539;   -0.7806;
    40;    1.2644;   -0.7939;
    41;    1.2630;   -0.8003;
    42;    1.2578;   -0.8099;
    43;    1.2514;   -0.7958;
    44;    1.2650;   -0.7968;
    45;    1.2541;   -0.7881;
    46;    1.2687;   -0.7871;
    47;    1.2812;   -0.7737;
    48;    1.2691;   -0.7830;
    49;    1.2847;   -0.7937;
    50;    1.2907;   -0.7806;
    51;    1.3059;   -0.7684;
    52;    1.2965;   -0.7786;
    53;    1.3030;   -0.7957;
    54;    1.3178;   -0.8136;
    55;    1.3088;   -0.8012;
    56;    1.3157;   -0.8155;
    57;    1.3267;   -0.8158;
    58;   -2.5001;   -1.0161;
    59;   -1.3364;   -0.9779;
    60;   -0.6459;   -0.9029;
    61;   -0.1440;   -0.7938;
    62;    0.2323;   -0.6553;
    63;    0.5050;   -0.4925;
    64;    0.6858;   -0.3117;
    65;    0.7812;   -0.1194;
    66;    0.7999;    0.0765;
    67;    0.7524;    0.2684;
    68;    0.6512;    0.4498;
    69;    0.5105;    0.6126;
    70;    0.3456;    0.7511;
    71;    0.1733;    0.8600;
    72;    0.0104;    0.9354;
    73;   -0.1281;    0.9740;
    74;    1.3102;   -0.8626;
    75;    1.3049;   -0.8609;
    76;    1.2881;   -0.8764;
    77;    1.2796;   -0.8773;
    78;    1.2652;   -0.8969;
    79;    1.2566;   -0.8883;
    80;    1.2554;   -0.8849;
    81;    1.2455;   -0.9034;
    82;    1.2423;   -0.9141;
    83;    1.2357;   -0.9185;
    84;    1.2276;   -0.9065;
    85;    1.2439;   -0.8970;
    86;    1.2474;   -0.8798;
    87;    1.2328;   -0.8961;
    88;    1.2176;   -0.9043;
    89;    1.2142;   -0.9166;
    90;    1.2334;   -0.8973;
    91;    1.2155;   -0.8849;
    92;    1.2146;   -0.8872;
    93;    1.2337;   -0.9046;
    94;    1.2430;   -0.9106;
    95;    1.2408;   -0.9163;
    96;    1.2598;   -0.8996;
    97;    1.2701;   -0.8823;
    98;    1.2888;   -0.8704;
    99;    1.3025;   -0.8612;
   100;    1.3130;   -0.8804;
   101;    1.3076;   -0.8752;
   102;    1.3247;   -0.8791;
   103;    1.3051;   -0.8682;
   104;    1.3063;   -0.8663;
   105;    1.2985;   -0.8806;
   106;    1.3117;   -0.8883;
   107;    1.3162;   -0.8872;
   108;    1.3235;   -0.8684;
   109;    1.3338;   -0.8679;
   110;    1.3422;   -0.8646;
   111;    1.3550;   -0.8573;
   112;    1.3485;   -0.8567;
   113;    1.3621;   -0.8569;
   114;    1.3554;   -0.8672;
   115;    1.3518;   -0.8710;
   116;    1.3456;   -0.8877;
   117;    1.3466;   -0.9004;
   118;    1.3331;   -0.9010;
   119;    1.3449;   -0.9131;
   120;    1.3630;   -0.9162;
   121;    1.3478;   -0.9056;
   122;    1.3427;   -0.9054;
   123;    1.3311;   -0.9018;
   124;    1.3175;   -0.9172;
   125;    1.3039;   -0.9194;
   126;    1.3074;   -0.9167;
   127;    1.2959;   -0.8997;
   128;    1.2815;   -0.9180;
   129;    1.2764;   -0.9001;
   130;    1.2658;   -0.8923;
   131;    1.2842;   -0.9026;
   132;    1.2956;   -0.9084;
   133;    1.2863;   -0.9020;
   134;    1.2703;   -0.9025;
   135;    1.2799;   -0.8868;
   136;    1.2654;   -0.8823;
   137;    1.2740;   -0.8633;
   138;    1.2796;   -0.8520;
   139;    1.2641;   -0.8607;
   140;    1.2784;   -0.8775;
   141;    1.2911;   -0.8826;
   142;    1.2927;   -0.9001;
   143;    1.2770;   -0.8963;
   144;    1.2800;   -0.8886;
   145;    1.2662;   -0.8802;
   146;    1.2486;   -0.8722;
   147;    1.2663;   -0.8796;
   148;    1.2632;   -0.8915;
   149;    1.2515;   -0.9084;
   150;    1.2561;   -0.8972;
