time;row_1;row_2;
     1;    1.8364;   -1.2290;
     2;    1.8275;   -1.2318;
     3;    1.8269;   -1.2456;
     4;    1.8129;   -1.2303;
     5;    1.8008;   -1.2370;
     6;    1.7980;   -1.2513;
     7;    1.7890;   -1.2451;
     8;    1.7869;   -1.2601;
     9;    1.7760;   -1.2773;
    10;    1.7761;   -1.2964;
    11;    1.7956;   -1.2989;
    12;    1.7878;   -1.2849;
    13;    1.8025;   -1.2800;
    14;    1.7851;   -1.2606;
    15;    1.8033;   -1.2774;
    16;    1.7989;   -1.2932;
    17;    1.8099;   -1.3093;
    18;    1.8095;   -1.3033;
    19;    1.8186;   -1.3129;
    20;    1.8032;   -1.2946;
    21;    1.8087;   -1.2761;
    22;    1.8202;   -1.2759;
    23;    1.8121;   -1.2759;
    24;    1.8244;   -1.2864;
    25;    1.8193;   -1.2691;
    26;    1.8073;   -1.2651;
    27;    1.8257;   -1.2557;
    28;    1.8387;   -1.2665;
    29;    1.8559;   -1.2822;
    30;    1.8366;   -1.2726;
    31;    1.8490;   -1.2880;
    32;    1.8605;   -1.3028;
    33;    1.8673;   -1.3062;
    34;    1.8596;   -1.3081;
    35;    1.8745;   -1.2943;
    36;    1.8931;   -1.3137;
    37;    1.8763;   -1.3296;
    38;    1.8913;   -1.3363;
    39;    1.9050;   -1.3321;
    40;    1.8920;   -1.3121;
    41;    1.8885;   -1.3268;
    42;    1.8744;   -1.3297;
    43;    1.8725;   -1.3116;
    44;    1.8770;   -1.3222;
    45;    1.8754;   -1.3173;
    46;    1.8842;   -1.3278;
    47;    1.8818;   -1.3094;
    48;    1.8734;   -1.3287;
    49;    1.8758;   -1.3216;
    50;    1.8905;   -1.3244;
    51;    1.8745;   -1.3045;
    52;    1.8716;   -1.2869;
    53;    1.8571;   -1.2881;
    54;    1.8736;   -1.2877;
    55;    1.8587;   -1.3067;
    56;    1.8571;   -1.2972;
    57;    1.8571;   -1.3121;
    58;    1.8569;   -1.3071;
    59;    1.8560;   -1.3251;
    60;    1.8491;   -1.3100;
    61;    1.8454;   -1.2904;
    62;    1.8638;   -1.2828;
    63;    1.8510;   -1.2826;
    64;    1.8501;   -1.2820;
    65;    1.8373;   -1.2698;
    66;    1.8345;   -1.2691;
    67;    1.8241;   -1.2755;
    68;    1.8185;   -1.2634;
    69;    1.8206;   -1.2806;
    70;    1.8404;   -1.2920;
    71;    1.8429;   -1.2797;
    72;    1.8519;   -1.2982;
    73;    1.8657;   -1.3141;
    74;    1.8595;   -1.3326;
    75;    1.8654;   -1.3503;
    76;   -2.4288;   -1.0284;
    77;   -1.2407;   -0.9847;
    78;   -0.5380;   -0.8995;
    79;   -0.0324;   -0.7769;
    80;    0.3383;   -0.6215;
    81;    0.5960;   -0.4401;
    82;    0.7517;   -0.2409;
    83;    0.8146;   -0.0327;
    84;    0.7958;    0.1751;
    85;    0.7095;    0.3737;
    86;    0.5713;    0.5552;
    87;    0.4013;    0.7103;
    88;    0.2177;    0.8332;
    89;    0.0421;    0.9187;
    90;   -0.1081;    0.9621;
    91;    1.9195;   -1.3109;
    92;    1.9247;   -1.3112;
    93;    1.9203;   -1.3285;
    94;    1.9133;   -1.3149;
    95;    1.9241;   -1.3057;
    96;    1.9085;   -1.3069;
    97;    1.9012;   -1.2889;
    98;    1.8994;   -1.2836;
    99;    1.9152;   -1.2638;
   100;    1.9319;   -1.2463;
   101;    1.9365;   -1.2347;
   102;    1.9462;   -1.2232;
   103;    1.9488;   -1.2165;
   104;    1.9589;   -1.2006;
   105;    1.9588;   -1.2116;
   106;    1.9426;   -1.2108;
   107;    1.9539;   -1.2045;
   108;    1.9708;   -1.2109;
   109;    1.9703;   -1.2116;
   110;    1.9869;   -1.2158;
   111;    1.9692;   -1.2210;
   112;    1.9849;   -1.2117;
   113;    1.9726;   -1.1983;
   114;    1.9576;   -1.1856;
   115;    1.9622;   -1.1858;
   116;    1.9658;   -1.1933;
   117;    1.9807;   -1.1873;
   118;    1.9643;   -1.1921;
   119;    1.9578;   -1.2099;
   120;    1.9565;   -1.2252;
   121;    1.9747;   -1.2240;
   122;    1.9665;   -1.2362;
   123;    1.9656;   -1.2466;
   124;    1.9643;   -1.2622;
   125;    1.9792;   -1.2613;
   126;    1.9831;   -1.2767;
   127;    1.9679;   -1.2785;
   128;    1.9851;   -1.2617;
   129;    1.9730;   -1.2683;
   130;    1.9702;   -1.2650;
   131;    1.9563;   -1.2630;
   132;    1.9376;   -1.2685;
   133;    1.9276;   -1.2865;
   134;    1.9418;   -1.3050;
   135;    1.9606;   -1.3001;
   136;    1.9781;   -1.3109;
   137;    1.9742;   -1.2917;
   138;    1.9683;   -1.2812;
   139;    1.9832;   -1.2945;
   140;    1.9880;   -1.3107;
   141;    1.9753;   -1.3089;
   142;    1.9711;   -1.3014;
   143;    1.9569;   -1.2960;
   144;    1.9588;   -1.2942;
   145;    1.9579;   -1.3125;
   146;    1.9719;   -1.3131;
   147;    1.9560;   -1.3065;
   148;    1.9689;   -1.2926;
   149;    1.9567;   -1.2901;
   150;    1.9454;   -1.2859;
