time;row_1;row_2;
     1;    1.6945;   -1.6111;
     2;    1.7048;   -1.5926;
     3;    1.6869;   -1.5942;
     4;    1.6919;   -1.5993;
     5;    1.6892;   -1.5796;
     6;    1.7088;   -1.5894;
     7;    1.7138;   -1.6008;
     8;    1.7002;   -1.5955;
     9;    1.6928;   -1.6024;
    10;    1.7057;   -1.5855;
    11;    1.6970;   -1.5911;
    12;    1.6930;   -1.5785;
    13;    1.6897;   -1.5672;
    14;    1.6710;   -1.5703;
    15;    1.6752;   -1.5567;
    16;    1.6753;   -1.5416;
    17;    1.6617;   -1.5512;
    18;    1.6632;   -1.5393;
    19;    1.6454;   -1.5215;
    20;    1.6540;   -1.5201;
    21;    1.6536;   -1.5191;
    22;    1.6711;   -1.5207;
    23;    1.6664;   -1.5293;
    24;    1.6619;   -1.5234;
    25;    1.6464;   -1.5422;
    26;    1.6423;   -1.5489;
    27;    1.6424;   -1.5638;
    28;    1.6262;   -1.5563;
    29;    1.6229;   -1.5393;
    30;    1.6231;   -1.5414;
    31;    1.6385;   -1.5325;
    32;    1.6420;   -1.5367;
    33;    1.6345;   -1.5394;
    34;    1.6485;   -1.5462;
    35;    1.6647;   -1.5508;
    36;    1.6492;   -1.5505;
    37;    1.6597;   -1.5557;
    38;    1.6437;   -1.5528;
    39;    1.6479;   -1.5606;
    40;    1.6331;   -1.5563;
    41;    1.6497;   -1.5448;
    42;    1.6384;   -1.5584;
    43;    1.6462;   -1.5539;
    44;    1.6469;   -1.5653;
    45;    1.6276;   -1.5687;
    46;    1.6298;   -1.5765;
    47;    1.6489;   -1.5569;
    48;    1.6426;   -1.5608;
    49;    1.6574;   -1.5540;
    50;    1.6705;   -1.5669;
    51;    1.6725;   -1.5787;
    52;    1.6799;   -1.5728;
    53;    1.6633;   -1.5770;
    54;    1.6631;   -1.5905;
    55;    1.6827;   -1.5952;
    56;    1.6810;   -1.6020;
    57;    1.6792;   -1.5962;
    58;    1.6782;   -1.5992;
    59;    1.6755;   -1.6107;
    60;    1.6760;   -1.6150;
    61;    1.6696;   -1.6062;
    62;    1.6744;   -1.6069;
    63;    1.6682;   -1.5896;
    64;    1.6650;   -1.5787;
    65;    1.6542;   -1.5975;
    66;    1.6567;   -1.6153;
    67;    1.6445;   -1.6160;
    68;    1.6566;   -1.6196;
    69;    1.6491;   -1.6197;
    70;    1.6325;   -1.6164;
    71;    1.6496;   -1.6339;
    72;    1.6551;   -1.6285;
    73;    1.6510;   -1.6377;
    74;    1.6404;   -1.6474;
    75;    1.6421;   -1.6286;
    76;    1.6566;   -1.6157;
    77;    1.6515;   -1.6015;
    78;    1.6388;   -1.6209;
    79;    1.6278;   -1.6336;
    80;    1.6195;   -1.6144;
    81;    1.6234;   -1.6005;
    82;    1.6163;   -1.6172;
    83;    1.6156;   -1.6317;
    84;    1.6178;   -1.6395;
    85;    1.6051;   -1.6418;
    86;    1.5993;   -1.6409;
    87;    1.5801;   -1.6550;
    88;    1.5995;   -1.6516;
    89;    1.5812;   -1.6370;
    90;    1.5767;   -1.6171;
    91;    1.5682;   -1.6025;
    92;    1.5798;   -1.6091;
    93;    1.5808;   -1.6130;
    94;    1.5790;   -1.6278;
    95;   -2.4935;   -1.0360;
    96;   -1.3299;   -0.9974;
    97;   -0.6394;   -0.9224;
    98;   -0.1375;   -0.8139;
    99;    0.2389;   -0.6750;
   100;    0.5122;   -0.5124;
   101;    0.6928;   -0.3317;
   102;    0.7882;   -0.1400;
   103;    0.8074;    0.0565;
   104;    0.7602;    0.2488;
   105;    0.6586;    0.4302;
   106;    0.5180;    0.5933;
   107;    0.3536;    0.7322;
   108;    0.1820;    0.8410;
   109;    0.0196;    0.9161;
   110;   -0.1190;    0.9544;
   111;    1.6444;   -1.6181;
   112;    1.6343;   -1.6257;
   113;    1.6301;   -1.6453;
   114;    1.6264;   -1.6482;
   115;    1.6399;   -1.6527;
   116;    1.6452;   -1.6337;
   117;    1.6395;   -1.6363;
   118;    1.6369;   -1.6430;
   119;    1.6301;   -1.6432;
   120;    1.6369;   -1.6393;
   121;    1.6511;   -1.6426;
   122;    1.6312;   -1.6334;
   123;    1.6493;   -1.6329;
   124;    1.6547;   -1.6401;
   125;    1.6375;   -1.6262;
   126;    1.6266;   -1.6101;
   127;    1.6339;   -1.6250;
   128;    1.6348;   -1.6309;
   129;    1.6431;   -1.6192;
   130;    1.6468;   -1.6253;
   131;    1.6559;   -1.6156;
   132;    1.6370;   -1.6293;
   133;    1.6438;   -1.6219;
   134;    1.6295;   -1.6167;
   135;    1.6423;   -1.6054;
   136;    1.6374;   -1.6126;
   137;    1.6543;   -1.6098;
   138;    1.6415;   -1.6238;
   139;    1.6360;   -1.6342;
   140;    1.6293;   -1.6149;
   141;    1.6150;   -1.6002;
   142;    1.6134;   -1.5950;
   143;    1.6275;   -1.5906;
   144;    1.6369;   -1.5774;
   145;    1.6507;   -1.5754;
   146;    1.6612;   -1.5637;
   147;    1.6516;   -1.5500;
   148;    1.6657;   -1.5318;
   149;    1.6729;   -1.5215;
   150;    1.6924;   -1.5285;
