time;row_1;row_2;
     1;    0.8934;   -1.5205;
     2;    0.9001;   -1.5281;
     3;    0.9150;   -1.5123;
     4;    0.9208;   -1.4953;
     5;    0.9021;   -1.4974;
     6;    0.9178;   -1.4800;
     7;    0.9131;   -1.4823;
     8;    0.9042;   -1.4658;
     9;    0.8914;   -1.4671;
    10;    0.8989;   -1.4855;
    11;    0.8932;   -1.4834;
    12;    0.8990;   -1.4730;
    13;    0.9063;   -1.4734;
    14;    0.8865;   -1.4827;
    15;    0.9016;   -1.4916;
    16;    0.8931;   -1.5045;
    17;    0.8974;   -1.5109;
    18;    0.8993;   -1.5190;
    19;    0.8983;   -1.5009;
    20;    0.8955;   -1.5062;
    21;    0.9031;   -1.5016;
    22;    0.9162;   -1.4952;
    23;    0.9342;   -1.5071;
    24;    0.9304;   -1.5214;
    25;    0.9330;   -1.5212;
    26;    0.9414;   -1.5172;
    27;    0.9366;   -1.5339;
    28;    0.9202;   -1.5476;
    29;    0.9182;   -1.5454;
    30;    0.9322;   -1.5535;
    31;    0.9437;   -1.5658;
    32;    0.9423;   -1.5479;
    33;    0.9572;   -1.5378;
    34;    0.9388;   -1.5419;
    35;    0.9505;   -1.5319;
    36;    0.9574;   -1.5126;
    37;    0.9698;   -1.5023;
    38;    0.9674;   -1.4937;
    39;    0.9800;   -1.5092;
    40;    0.9614;   -1.4952;
    41;    0.9575;   -1.4818;
    42;    0.9747;   -1.4902;
    43;    0.9569;   -1.5035;
    44;    0.9371;   -1.5117;
    45;    0.9351;   -1.5084;
    46;    0.9447;   -1.5040;
    47;    0.9402;   -1.4840;
    48;    0.9544;   -1.4792;
    49;    0.9517;   -1.4698;
    50;    0.9389;   -1.4887;
    51;    0.9337;   -1.4995;
    52;    0.9472;   -1.5190;
    53;    0.9604;   -1.5349;
    54;    0.9795;   -1.5176;
    55;    0.9898;   -1.5155;
    56;    0.9984;   -1.5309;
    57;    1.0013;   -1.5402;
    58;    0.9909;   -1.5223;
    59;    0.9897;   -1.5173;
    60;    0.9924;   -1.5368;
    61;   -2.5084;   -1.0339;
    62;   -1.3442;   -0.9953;
    63;   -0.6542;   -0.9207;
    64;   -0.1531;   -0.8122;
    65;    0.2234;   -0.6737;
    66;    0.4963;   -0.5110;
    67;    0.6769;   -0.3299;
    68;    0.7724;   -0.1375;
    69;    0.7911;    0.0587;
    70;    0.7433;    0.2506;
    71;    0.6425;    0.4313;
    72;    0.5014;    0.5947;
    73;    0.3367;    0.7333;
    74;    0.1646;    0.8418;
    75;    0.0021;    0.9170;
    76;   -0.1364;    0.9556;
    77;    0.9649;   -1.6030;
    78;    0.9825;   -1.5866;
    79;    0.9756;   -1.5889;
    80;    0.9891;   -1.5760;
    81;    0.9910;   -1.5795;
    82;    0.9842;   -1.5738;
    83;    0.9854;   -1.5746;
    84;    0.9948;   -1.5713;
    85;    0.9911;   -1.5521;
    86;    0.9904;   -1.5447;
    87;    1.0087;   -1.5459;
    88;    0.9928;   -1.5370;
    89;    0.9877;   -1.5335;
    90;    0.9832;   -1.5167;
    91;    0.9655;   -1.5262;
    92;    0.9686;   -1.5157;
    93;    0.9841;   -1.5327;
    94;    1.0018;   -1.5478;
    95;    1.0045;   -1.5668;
    96;    1.0190;   -1.5648;
    97;    1.0375;   -1.5824;
    98;    1.0568;   -1.5697;
    99;    1.0637;   -1.5690;
   100;    1.0761;   -1.5680;
   101;    1.0687;   -1.5809;
   102;    1.0671;   -1.5979;
   103;    1.0760;   -1.6100;
   104;    1.0699;   -1.5988;
   105;    1.0798;   -1.5951;
   106;    1.0657;   -1.5789;
   107;    1.0592;   -1.5876;
   108;    1.0531;   -1.5735;
   109;    1.0679;   -1.5915;
   110;    1.0730;   -1.5847;
   111;    1.0577;   -1.5756;
   112;    1.0597;   -1.5948;
   113;    1.0772;   -1.6067;
   114;    1.0740;   -1.6142;
   115;    1.0689;   -1.6116;
   116;    1.0739;   -1.6313;
   117;    1.0609;   -1.6456;
   118;    1.0537;   -1.6589;
   119;    1.0497;   -1.6594;
   120;    1.0335;   -1.6620;
   121;    1.0373;   -1.6595;
   122;    1.0264;   -1.6537;
   123;    1.0106;   -1.6444;
   124;    1.0149;   -1.6616;
   125;    1.0242;   -1.6730;
   126;    1.0189;   -1.6629;
   127;    1.0370;   -1.6750;
   128;    1.0172;   -1.6736;
   129;    1.0212;   -1.6653;
   130;    1.0311;   -1.6593;
   131;    1.0414;   -1.6753;
   132;    1.0560;   -1.6784;
   133;    1.0487;   -1.6588;
   134;    1.0463;   -1.6494;
   135;    1.0640;   -1.6654;
   136;    1.0820;   -1.6737;
   137;    1.0934;   -1.6694;
   138;    1.1102;   -1.6690;
   139;    1.1161;   -1.6758;
   140;    1.1158;   -1.6744;
   141;    1.1095;   -1.6919;
   142;    1.1185;   -1.6722;
   143;    1.1027;   -1.6596;
   144;    1.1207;   -1.6584;
   145;    1.1305;   -1.6628;
   146;    1.1188;   -1.6660;
   147;    1.1293;   -1.6787;
   148;    1.1175;   -1.6772;
   149;    1.1209;   -1.6927;
   150;    1.1147;   -1.7096;
