time;row_1;row_2;
     1;    1.8714;   -1.4219;
     2;    1.8650;   -1.4290;
     3;    1.8543;   -1.4256;
     4;    1.8419;   -1.4280;
     5;    1.8444;   -1.4428;
     6;    1.8430;   -1.4499;
     7;    1.8320;   -1.4325;
     8;    1.8422;   -1.4140;
     9;    1.8409;   -1.4120;
    10;    1.8601;   -1.4189;
    11;    1.8789;   -1.4331;
    12;    1.8946;   -1.4450;
    13;    1.8751;   -1.4268;
    14;    1.8725;   -1.4193;
    15;    1.8532;   -1.4291;
    16;    1.8578;   -1.4319;
    17;    1.8747;   -1.4513;
    18;    1.8594;   -1.4626;
    19;    1.8467;   -1.4525;
    20;    1.8283;   -1.4402;
    21;    1.8186;   -1.4498;
    22;    1.8108;   -1.4585;
    23;    1.8035;   -1.4719;
    24;    1.8201;   -1.4614;
    25;    1.8399;   -1.4734;
    26;    1.8577;   -1.4898;
    27;    1.8759;   -1.4873;
    28;    1.8905;   -1.4924;
    29;    1.8809;   -1.4848;
    30;    1.8953;   -1.4709;
    31;    1.9061;   -1.4790;
    32;    1.8975;   -1.4816;
    33;    1.9034;   -1.4874;
    34;    1.9166;   -1.5065;
    35;    1.9279;   -1.5155;
    36;    1.9093;   -1.5265;
    37;    1.9239;   -1.5365;
    38;    1.9304;   -1.5167;
    39;    1.9273;   -1.5265;
    40;    1.9219;   -1.5121;
    41;    1.9137;   -1.4994;
    42;    1.9244;   -1.5133;
    43;    1.9130;   -1.5132;
    44;    1.9116;   -1.5120;
    45;    1.9104;   -1.5082;
    46;    1.9036;   -1.4903;
    47;    1.9095;   -1.4830;
    48;    1.9291;   -1.5022;
    49;    1.9389;   -1.5150;
    50;    1.9435;   -1.5029;
    51;    1.9363;   -1.4917;
    52;    1.9498;   -1.4885;
    53;    1.9447;   -1.4777;
    54;    1.9425;   -1.4952;
    55;    1.9592;   -1.4828;
    56;    1.9457;   -1.4941;
    57;    1.9513;   -1.4750;
    58;    1.9697;   -1.4584;
    59;    1.9735;   -1.4562;
    60;    1.9781;   -1.4556;
    61;    1.9661;   -1.4406;
    62;   -2.4258;   -1.0305;
    63;   -1.2382;   -0.9872;
    64;   -0.5354;   -0.9020;
    65;   -0.0296;   -0.7790;
    66;    0.3410;   -0.6240;
    67;    0.5983;   -0.4427;
    68;    0.7533;   -0.2435;
    69;    0.8157;   -0.0356;
    70;    0.7972;    0.1720;
    71;    0.7108;    0.3709;
    72;    0.5727;    0.5523;
    73;    0.4024;    0.7075;
    74;    0.2191;    0.8306;
    75;    0.0436;    0.9157;
    76;   -0.1064;    0.9597;
    77;    2.0000;   -1.3835;
    78;    1.9926;   -1.3734;
    79;    1.9923;   -1.3676;
    80;    1.9768;   -1.3716;
    81;    1.9806;   -1.3715;
    82;    1.9907;   -1.3741;
    83;    1.9852;   -1.3839;
    84;    1.9781;   -1.3978;
    85;    1.9704;   -1.4117;
    86;    1.9628;   -1.4264;
    87;    1.9709;   -1.4299;
    88;    1.9837;   -1.4243;
    89;    1.9968;   -1.4047;
    90;    1.9902;   -1.3946;
    91;    1.9912;   -1.3780;
    92;    1.9870;   -1.3882;
    93;    1.9678;   -1.3962;
    94;    1.9641;   -1.3916;
    95;    1.9491;   -1.3728;
    96;    1.9475;   -1.3736;
    97;    1.9662;   -1.3772;
    98;    1.9756;   -1.3786;
    99;    1.9618;   -1.3957;
   100;    1.9771;   -1.3778;
   101;    1.9787;   -1.3839;
   102;    1.9609;   -1.3699;
   103;    1.9517;   -1.3559;
   104;    1.9617;   -1.3687;
   105;    1.9708;   -1.3705;
   106;    1.9834;   -1.3751;
   107;    1.9652;   -1.3795;
   108;    1.9765;   -1.3864;
   109;    1.9791;   -1.3913;
   110;    1.9606;   -1.3872;
   111;    1.9727;   -1.3909;
   112;    1.9563;   -1.3889;
   113;    1.9432;   -1.3747;
   114;    1.9513;   -1.3890;
   115;    1.9452;   -1.4062;
   116;    1.9453;   -1.4257;
   117;    1.9372;   -1.4380;
   118;    1.9250;   -1.4187;
   119;    1.9318;   -1.4236;
   120;    1.9119;   -1.4137;
   121;    1.8943;   -1.4081;
   122;    1.8944;   -1.4146;
   123;    1.9055;   -1.4197;
   124;    1.9096;   -1.4190;
   125;    1.9206;   -1.4147;
   126;    1.9266;   -1.4333;
   127;    1.9461;   -1.4141;
   128;    1.9412;   -1.4202;
   129;    1.9551;   -1.4386;
   130;    1.9470;   -1.4510;
   131;    1.9471;   -1.4624;
   132;    1.9568;   -1.4816;
   133;    1.9657;   -1.4794;
   134;    1.9822;   -1.4768;
   135;    1.9877;   -1.4791;
   136;    1.9953;   -1.4978;
   137;    1.9792;   -1.5015;
   138;    1.9630;   -1.4913;
   139;    1.9665;   -1.4956;
   140;    1.9475;   -1.5147;
   141;    1.9346;   -1.5329;
   142;    1.9196;   -1.5398;
   143;    1.9221;   -1.5449;
   144;    1.9374;   -1.5630;
   145;    1.9201;   -1.5455;
   146;    1.9029;   -1.5283;
   147;    1.8911;   -1.5085;
   148;    1.8745;   -1.5177;
   149;    1.8918;   -1.5092;
   150;    1.8955;   -1.5216;
