time;row_1;row_2;
     1;    1.5225;   -1.6025;
     2;    1.5367;   -1.6047;
     3;    1.5347;   -1.6093;
     4;    1.5509;   -1.6054;
     5;    1.5517;   -1.6184;
     6;    1.5717;   -1.6071;
     7;    1.5749;   -1.6219;
     8;    1.5698;   -1.6043;
     9;    1.5876;   -1.6068;
    10;    1.5954;   -1.6050;
    11;    1.5785;   -1.6169;
    12;    1.5791;   -1.6194;
    13;    1.5868;   -1.6105;
    14;    1.5948;   -1.6171;
    15;    1.5806;   -1.6051;
    16;    1.5971;   -1.6139;
    17;    1.6127;   -1.6312;
    18;    1.6152;   -1.6412;
    19;    1.6005;   -1.6345;
    20;    1.5968;   -1.6252;
    21;    1.6100;   -1.6262;
    22;    1.6090;   -1.6178;
    23;    1.5977;   -1.6001;
    24;    1.6099;   -1.5830;
    25;    1.5953;   -1.5651;
    26;    1.6135;   -1.5524;
    27;    1.6288;   -1.5457;
    28;   -2.4347;   -1.0333;
    29;   -1.2470;   -0.9903;
    30;   -0.5448;   -0.9055;
    31;   -0.0397;   -0.7823;
    32;    0.3307;   -0.6272;
    33;    0.5876;   -0.4464;
    34;    0.7431;   -0.2475;
    35;    0.8053;   -0.0392;
    36;    0.7866;    0.1688;
    37;    0.6999;    0.3676;
    38;    0.5619;    0.5490;
    39;    0.3918;    0.7048;
    40;    0.2089;    0.8276;
    41;    0.0332;    0.9123;
    42;   -0.1165;    0.9556;
    43;    1.5986;   -1.5413;
    44;    1.5993;   -1.5421;
    45;    1.5845;   -1.5473;
    46;    1.5651;   -1.5314;
    47;    1.5755;   -1.5385;
    48;    1.5896;   -1.5555;
    49;    1.6065;   -1.5603;
    50;    1.6032;   -1.5521;
    51;    1.6154;   -1.5551;
    52;    1.6120;   -1.5687;
    53;    1.6302;   -1.5721;
    54;    1.6115;   -1.5769;
    55;    1.6306;   -1.5958;
    56;    1.6248;   -1.5917;
    57;    1.6362;   -1.5797;
    58;    1.6275;   -1.5792;
    59;    1.6435;   -1.5792;
    60;    1.6325;   -1.5859;
    61;    1.6274;   -1.5694;
    62;    1.6419;   -1.5816;
    63;    1.6514;   -1.5883;
    64;    1.6420;   -1.5825;
    65;    1.6524;   -1.5652;
    66;    1.6480;   -1.5542;
    67;    1.6575;   -1.5358;
    68;    1.6524;   -1.5323;
    69;    1.6684;   -1.5410;
    70;    1.6769;   -1.5258;
    71;    1.6680;   -1.5073;
    72;    1.6812;   -1.4988;
    73;    1.6950;   -1.5111;
    74;    1.6819;   -1.5055;
    75;    1.6974;   -1.5246;
    76;    1.6908;   -1.5077;
    77;    1.7107;   -1.4985;
    78;    1.7072;   -1.4931;
    79;    1.6880;   -1.4781;
    80;    1.7041;   -1.4678;
    81;    1.6967;   -1.4610;
    82;    1.6876;   -1.4601;
    83;    1.6847;   -1.4620;
    84;    1.6867;   -1.4745;
    85;    1.6700;   -1.4893;
    86;    1.6604;   -1.4807;
    87;    1.6502;   -1.4947;
    88;    1.6695;   -1.5088;
    89;    1.6574;   -1.5267;
    90;    1.6513;   -1.5314;
    91;    1.6429;   -1.5418;
    92;    1.6405;   -1.5313;
    93;    1.6225;   -1.5151;
    94;    1.6273;   -1.5122;
    95;    1.6473;   -1.5241;
    96;    1.6282;   -1.5263;
    97;    1.6388;   -1.5403;
    98;    1.6304;   -1.5567;
    99;    1.6171;   -1.5471;
   100;    1.6031;   -1.5502;
   101;    1.6210;   -1.5547;
   102;    1.6206;   -1.5611;
   103;    1.6052;   -1.5452;
   104;    1.6216;   -1.5429;
   105;    1.6016;   -1.5405;
   106;    1.6152;   -1.5408;
   107;    1.5968;   -1.5260;
   108;    1.6124;   -1.5433;
   109;    1.6136;   -1.5465;
   110;    1.6247;   -1.5451;
   111;    1.6291;   -1.5287;
   112;    1.6116;   -1.5275;
   113;    1.6056;   -1.5197;
   114;    1.6069;   -1.5143;
   115;    1.6176;   -1.5221;
   116;    1.5993;   -1.5419;
   117;    1.6159;   -1.5332;
   118;    1.6324;   -1.5531;
   119;    1.6292;   -1.5438;
   120;    1.6417;   -1.5292;
   121;    1.6566;   -1.5307;
   122;    1.6536;   -1.5440;
   123;    1.6489;   -1.5395;
   124;    1.6549;   -1.5547;
   125;    1.6587;   -1.5672;
   126;    1.6461;   -1.5643;
   127;    1.6645;   -1.5588;
   128;    1.6552;   -1.5739;
   129;    1.6657;   -1.5755;
   130;    1.6759;   -1.5722;
   131;    1.6650;   -1.5560;
   132;    1.6640;   -1.5587;
   133;    1.6670;   -1.5436;
   134;    1.6721;   -1.5464;
   135;    1.6631;   -1.5411;
   136;    1.6683;   -1.5239;
   137;    1.6686;   -1.5232;
   138;    1.6701;   -1.5430;
   139;    1.6659;   -1.5238;
   140;    1.6737;   -1.5400;
   141;    1.6911;   -1.5595;
   142;    1.6766;   -1.5504;
   143;    1.6749;   -1.5680;
   144;    1.6630;   -1.5770;
   145;    1.6495;   -1.5729;
   146;    1.6367;   -1.5719;
   147;    1.6471;   -1.5853;
   148;    1.6589;   -1.5955;
   149;    1.6764;   -1.6060;
   150;    1.6609;   -1.5889;
