time;row_1;row_2;row_3;row_4;
1;19.6;116.2;115.377;1.38365;
2;25;106.4;106.99;1.31697;
3;25.4;96.4;97.4541;1.28722;
4;18.8;88.6;88.2169;1.33433;
5;6.4;81.6;79.1945;1.46622;
6;-15.6;76.8;75.2261;1.75439;
7;-31.6;61;65.3213;2.04338;
8;-48.6;46.8;64.1612;2.38674;
9;-65.8;32.8;70.6059;2.70334;
10;-80.8;19.6;80.6934;2.93235;
11;-91.2;2.8;89.3333;-3.14117;
12;-92.8;-15;92.6664;-2.94789;
13;-84.6;-31.2;89.4617;-2.75128;
14;-66.4;-45;80.3308;-2.50369;
15;-38.2;-55.8;68.9821;-2.12552;
16;2.6;-65.2;68.1846;-1.50524;
17;49.6;-73;91.6528;-0.974551;
18;57;-77.4;99.516;-0.937842;
19;79.8;-95.4;127.75;-0.877251;
20;122.8;-107;166.151;-0.722249;
21;169.4;-104.4;202.07;-0.559424;
