time;row_1;row_2;row_3;row_4;
1;-205;-135.2;218.231;-2.54033;
2;-189.6;-113.2;193.317;-2.58913;
3;-175.2;-90.4;169.509;-2.6591;
4;-161.4;-62.2;145.392;-2.78723;
5;-148.2;-30.8;124.623;-2.98813;
6;-136.6;-1.6;112.019;3.05086;
7;-106.8;53.4;104.542;2.46877;
8;-77.2;109;131.533;1.97854;
9;-51.2;154.4;168.197;1.72695;
10;-27.2;186.8;198.562;1.58167;
11;-6.4;202.8;215.358;1.48413;
12;11.6;206.6;221.403;1.40453;
13;25.8;193;210.968;1.32741;
14;36.2;163.4;185.548;1.23443;
15;43.6;119.2;147.85;1.08799;
16;50;65.6;107.77;0.800544;
17;55.2;7;82.4032;0.22955;
18;60.2;-57.4;96.6957;-0.491671;
19;64.4;-120.2;140.575;-0.881159;
20;66.8;-176.2;188.358;-1.06147;
21;66.4;-193;203.01;-1.10355;
22;66.4;-221.6;228.907;-1.15986;
23;67.2;-254.4;259.591;-1.20752;
24;70;-287;291.197;-1.23832;
