time;row_1;row_2;row_3;row_4;
1;-148;189.6;184.619;2.39443;
2;-158.6;167.6;178.974;2.52523;
3;-164;145.8;172.054;2.64706;
4;-160.8;127.8;161.331;2.73597;
5;-149.2;114;145.453;2.79171;
6;-131.8;104.6;125.917;2.81447;
7;-121.2;72.6;108.969;3.06388;
8;-108.4;43.8;97.9746;-2.93247;
9;-73.2;54.4;61.4172;-2.98233;
10;-35.4;67.4;23.0715;2.99982;
11;4.6;76.6;21.2065;0.628034;
12;42.2;79.4;56.8465;0.271775;
13;73.4;72.4;86.3559;0.0957971;
14;96;52.4;109.193;-0.107724;
15;111;21;130.874;-0.33591;
16;118.6;-13.6;152.468;-0.535043;
17;140;20.6;158.651;-0.278005;
18;155;36.6;169.808;-0.162903;
19;142;-22.4;177.138;-0.510421;
20;116.6;-127.8;231.351;-0.978478;
