time;row_1;row_2;row_3;row_4;
1;-32.6;366;361.68;1.6728;
2;8;372.2;366.019;1.56049;
3;42.2;377.8;373.535;1.46897;
4;23.2;375.2;369.487;1.51943;
5;-8.4;364.8;358.822;1.606;
6;-47.2;347.4;345.054;1.7204;
7;-39.2;327.2;323.925;1.70527;
8;-36.6;295.2;291.87;1.71115;
9;-44.4;257.2;255.667;1.76217;
10;-63.6;214.6;219.161;1.88546;
11;-92;169.4;189.458;2.10356;
12;-121.4;125.2;173.043;2.38329;
13;-148;82.2;170.146;2.67855;
14;-126.6;45.8;136.691;2.84768;
15;-100.2;14.4;104.751;3.06323;
16;-68.2;-13.8;75.14;-2.87218;
17;-31.2;-35;54.3386;-2.28103;
18;8.6;-48.4;54.7746;-1.49092;
19;50.6;-60.8;81.4815;-0.965393;
20;93.4;-75.4;120.872;-0.741095;
21;133.2;-92.4;162.343;-0.652726;
22;163.4;-115.8;200.547;-0.653961;
23;180.2;-143.6;231.097;-0.705236;
24;183.2;-172.2;252.699;-0.783802;
25;171.8;-201;266.48;-0.89075;
26;150;-228;275.86;-1.01405;
27;118.4;-251.8;282.133;-1.15418;
28;80;-271.8;288.141;-1.3047;
29;34.6;-287;294.769;-1.46758;
30;-14.4;-295.6;302.374;-1.63245;
31;-25;-302.4;309.981;-1.66523;
32;-56;-307.6;319.528;-1.76043;
33;-100;-311;333.886;-1.88827;
34;-142;-310.2;348.557;-2.00372;
