time;row_1;row_2;row_3;row_4;
1;37.4;341.8;254.496;1.40322;
2;18.2;344.2;254.396;1.47928;
3;-3.6;342.4;251.535;1.56504;
4;-30;333.6;244.01;1.67323;
5;-55;315.2;229.825;1.78989;
6;-75.8;290.4;211.704;1.91155;
7;-117.4;260.4;203.381;2.15606;
8;-145.8;227.4;196.091;2.37141;
9;-160.6;194.4;186.856;2.55435;
10;-162.4;163.8;173.432;2.70758;
11;-152.2;136.2;153.976;2.84276;
12;-131.2;115.4;128.515;2.94953;
13;-97.8;108.2;94.357;2.95687;
14;-56;111.4;54.9327;2.75854;
15;-12;124.6;34.44;1.77404;
16;31.6;145.6;65.8679;0.980761;
17;70.6;173.6;112.103;0.830089;
18;99;195.6;147.63;0.788668;
19;116.8;190.8;157.586;0.686894;
20;123;165.4;148.16;0.52712;
21;116.6;119.8;125.041;0.233488;
22;102.2;53.8;113.474;-0.332782;
23;84;-30.2;150.291;-0.936629;
24;67.8;-122.2;225.178;-1.24136;
25;55;-217.8;314.456;-1.37866;
26;51.4;-227.4;323.236;-1.39526;
27;45.8;-303.6;397.733;-1.4426;
28;24.4;-410.4;502.133;-1.51212;
29;9.6;-507.2;598.248;-1.54631;
