time;row_1;row_2;row_3;row_4;
1;39.8;301;215.958;1.32071;
2;29.4;308.4;220.875;1.37465;
3;12.6;312;221.798;1.45218;
4;-5.8;312;220.38;1.53518;
5;-23.6;309.4;217.867;1.6165;
6;-39.8;304.2;214.044;1.69329;
7;-70.6;300.4;216.274;1.83728;
8;-102;285.2;212.663;1.99925;
9;-129.8;260.2;204.606;2.1745;
10;-149.6;229.6;193.606;2.3493;
11;-158.4;196.4;178.614;2.51567;
12;-155.8;163.6;159.275;2.67366;
13;-140.4;134.6;133.797;2.81567;
14;-117;108.8;104.749;2.97819;
15;-88.4;87.4;74.8804;-3.08333;
16;-57.2;71;48.248;-2.69679;
17;-23.6;68.8;25.0246;-1.97985;
18;10.6;77;28.3859;-0.546824;
19;41.2;89.8;54.8817;-0.0357208;
20;66.4;98.4;80.3216;0.0827621;
21;82.4;90.6;96.0537;-0.0120769;
22;87;63;104.675;-0.278335;
23;84;18.4;122.133;-0.64432;
24;77;-38.8;158.943;-0.963912;
25;69;-105.8;214.15;-1.17458;
26;61;-178.2;280.09;-1.30103;
27;59;-178.2;279.564;-1.30792;
28;56.6;-212.6;312.361;-1.34397;
29;44.2;-306.4;402.34;-1.42652;
30;32.4;-417.4;511.238;-1.48061;
