time;row_1;row_2;row_3;row_4;
1;15.8;190.2;189.734;1.43386;
2;24.8;175;176.248;1.37146;
3;28.8;157.4;159.96;1.32515;
4;24.6;140.4;142.449;1.32473;
5;12.6;123.8;123.66;1.38618;
6;-5.6;113.4;111.249;1.53034;
7;-17.6;87.6;85.6872;1.65844;
8;-36.2;63;66.127;1.97653;
9;-56.2;41.6;60.6159;2.43492;
10;-77.4;22.8;70.37;2.84512;
11;-97.6;5.2;87.55;3.1078;
12;-114.6;-8.6;105.061;-3.03821;
13;-126.2;-21.4;118.483;-2.94071;
14;-130.6;-35.2;126.183;-2.84033;
15;-120.8;-50.8;122.751;-2.69477;
16;-96;-65.4;109.335;-2.47455;
17;-60;-79.6;95.8544;-2.11833;
18;-15.6;-91;93.4037;-1.62971;
19;29.6;-100.4;110.052;-1.20174;
20;72.4;-106;136.097;-0.919543;
21;78.8;-112.4;145.072;-0.911199;
22;97;-128;168.622;-0.882595;
23;139.6;-138;205.129;-0.752788;
24;188;-129.8;238.073;-0.587915;
