time;row_1;row_2;row_3;row_4;
1;50.2;286.4;259.939;1.2791;
2;37;291;260.923;1.33265;
3;22.2;293.8;260.587;1.39041;
4;8.8;294.6;259.313;1.44182;
5;-10.8;293.8;256.727;1.5172;
6;-34;288.6;251.336;1.60839;
7;-75.2;285.4;253.078;1.77228;
8;-119.4;274.8;255.607;1.95095;
9;-166;253;257.823;2.15151;
10;-208.2;222;260.362;2.35372;
11;-242.8;184.2;263.002;2.5496;
12;-263.8;142.8;261.419;2.72677;
13;-268.2;99.8;251.501;2.89103;
14;-261.8;59;238.225;3.05097;
15;-238;21.2;214.064;-3.06565;
16;-202.4;-9.2;183.861;-2.88511;
17;-157.6;-22.2;145.803;-2.72018;
18;-107.2;-20.8;101.107;-2.52772;
19;-52.8;-4.2;50.3178;-2.16684;
20;0.4;16.2;32.7694;-0.705219;
21;49;35;73.5934;-0.0331771;
22;87;44.4;111.77;0.0623007;
23;109.8;44.4;134.533;0.0517489;
24;123.8;33.8;148.398;-0.024539;
25;128.8;12.4;155.384;-0.161863;
26;128.2;-20;163.196;-0.359682;
27;122.6;-69.8;182.084;-0.629777;
28;115.8;-134.4;221.875;-0.885919;
29;109.6;-207.6;279.36;-1.0699;
30;103.8;-273.6;336.483;-1.17943;
31;101;-296.6;356.857;-1.21127;
32;96.4;-334.4;391.019;-1.25631;
33;90.4;-382;434.908;-1.3033;
34;88.6;-428.8;479.775;-1.33271;
