time;row_1;row_2;row_3;row_4;
1;31.4;178.4;174.411;1.29393;
2;37.2;164.4;162.801;1.23612;
3;38.6;149;148.852;1.19324;
4;33.6;132.6;131.771;1.18264;
5;16.4;116.2;110.509;1.27064;
6;-9;103;92.6544;1.49221;
7;-29.8;74.2;64.9916;1.78045;
8;-56.8;47.2;54.586;2.40749;
9;-75;22.8;59.9737;2.93728;
10;-88.2;-1;72.8607;-2.98127;
11;-94.4;-25.8;86.2031;-2.70525;
12;-91;-50.4;96.4825;-2.45673;
13;-78.2;-71.2;102.622;-2.21861;
14;-57.2;-87.2;106.047;-1.96701;
15;-21;-96.4;107.136;-1.61493;
16;-28.4;-96.2;107.518;-1.68382;
17;-1.4;-99.6;111.231;-1.43668;
18;51.2;-118.8;145.963;-1.09025;
19;112.8;-139.2;197.761;-0.859688;
