time;row_1;row_2;row_3;row_4;
1;-175;465;402.142;1.97761;
2;-126.4;467.8;388.188;1.8595;
3;-86.2;470.2;381.066;1.7564;
4;-59.4;472.4;379.227;1.68581;
5;-58.2;451.8;358.628;1.68908;
6;-65.4;414.8;322.941;1.72475;
7;-18.6;364.6;268.935;1.58092;
8;20;306.8;214.149;1.40246;
9;42.8;240;155.794;1.18463;
10;49.4;164.8;95.074;0.813988;
11;45.6;81.6;63.0696;-0.225115;
12;36.4;-10.2;118.081;-1.11215;
13;-4.2;-71.2;167.286;-1.50093;
14;-38.6;-131.2;228.013;-1.67061;
15;-48.2;-168.8;266.446;-1.6924;
16;-45.2;-190.6;287.776;-1.67286;
17;-30.8;-197.2;293.258;-1.6217;
18;-1.4;-194.4;290.439;-1.52093;
19;34.8;-183;283.249;-1.39091;
20;38;-198.2;298.776;-1.38947;
21;-3.8;-142.6;238.584;-1.52015;
22;21;-107.6;206.596;-1.39133;
23;108.2;-104.2;235.259;-1.01525;
