time;row_1;row_2;row_3;row_4;
1;-167;396.6;414.139;1.86279;
2;-120.2;397.4;403.952;1.75104;
3;-94.6;390.2;393.007;1.6902;
4;-83.6;367.8;369.548;1.66787;
5;-82.2;330;331.798;1.67471;
6;-85.6;282.4;284.929;1.70391;
7;-26.6;212.8;213.86;1.47158;
8;12.8;136;148.891;1.15174;
9;32.8;53.8;96.8969;0.588742;
10;38.6;-32;92.117;-0.354684;
11;35.6;-120.4;146.448;-0.965054;
12;27;-211;223.853;-1.23017;
13;-7.4;-255.6;258.762;-1.41409;
14;-42.8;-280.6;280.636;-1.55304;
15;-74;-287;288.187;-1.66189;
16;-94.4;-283.6;287.398;-1.73372;
17;-98;-257.8;262.637;-1.76318;
18;-86.8;-226.4;229.729;-1.74146;
19;-60.6;-189.4;189.825;-1.63837;
20;-30;-148.8;149.851;-1.45184;
21;-58.4;-112.8;113.29;-1.66465;
22;-86.2;-62;72.9302;-2.12558;
23;-45.2;-50;50.0584;-1.51917;
24;50;-49.8;109.731;-0.470984;
