time;row_1;row_2;row_3;row_4;
1;-138.2;26.2;139.927;-2.58158;
2;-114.2;67;100.322;-2.80082;
3;-95.4;102.8;75.787;3.11163;
4;-81.6;133;69.9465;2.65884;
5;-72.4;155.2;75.972;2.33835;
6;-67.8;166;81.2718;2.20495;
7;-38.2;216;116.952;1.73011;
8;-10.8;248.2;147.935;1.51096;
9;9.6;254;156.233;1.38248;
10;23.2;230.4;136.756;1.25212;
11;32.2;179.2;94.2188;0.988092;
12;35.8;113;56.8321;0.221229;
13;37.4;37.6;84.9381;-0.834388;
14;38.2;37.4;85.6248;-0.829035;
15;36.4;8;108.18;-1.02618;
16;35.6;-72;181.159;-1.2609;
17;36.2;-193;298.795;-1.38278;
