time;row_1;row_2;row_3;row_4;
1;180.8;486;494.088;1.22724;
2;162.6;476.4;479.12;1.25627;
3;143.8;463.4;461.15;1.28632;
4;124.4;448;441.156;1.31873;
5;104;429.4;418.329;1.35488;
6;85.8;409.8;395.518;1.38921;
7;43.2;375;355.386;1.4896;
8;-0.8;332.4;311.985;1.61945;
9;-43.4;283.4;268.895;1.78734;
10;-84;228.4;229.743;2.01329;
11;-121.6;169.2;201.286;2.31248;
12;-150.8;108.6;187.067;2.65294;
13;-175.2;49.4;191.722;2.99178;
14;-191.8;-11;208.61;-2.98863;
15;-198.2;-66.6;229.835;-2.75157;
16;-194.8;-118.4;251.249;-2.55447;
17;-181.2;-164.8;269.613;-2.3824;
18;-158.4;-202.4;282.245;-2.22956;
19;-127.6;-231.4;289.402;-2.08355;
20;-91.2;-250;290.638;-1.94255;
21;-51.2;-259.2;287.561;-1.80086;
22;-10.4;-259.6;281.477;-1.65893;
23;30.2;-254.6;275.839;-1.51339;
24;68.4;-241;267.301;-1.36728;
25;102;-222;258.114;-1.22443;
26;132.6;-196.8;247.629;-1.07307;
27;155.4;-168.4;235.964;-0.93022;
28;170.6;-140;224.183;-0.799778;
29;177;-112.6;210.33;-0.686934;
30;173.4;-87.2;192.223;-0.596519;
31;161;-67.2;170.998;-0.540466;
32;138.4;-53;144.314;-0.536672;
33;108.6;-45.6;115.262;-0.613758;
34;74.2;-43.8;88.0357;-0.823632;
35;37;-48.4;72.7903;-1.25473;
36;33.4;-44.4;67.9044;-1.28681;
37;19;-41.8;62.7553;-1.49702;
38;-16.6;-48.6;75.9844;-1.99067;
39;-68;-70;122.586;-2.30766;
