time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;45;218;45;218;18.0295;145.552;47.6667;427;221.873;1.3678;18.0295;145.552;147.599;1.43901;47.6667;427;421.546;1.45453;
2;35;219;35;219;12.8569;143.12;32.6667;419.667;221.063;1.41303;3.69362;137.035;137.895;1.5341;32.6667;419.667;412.761;1.48857;
3;19;214;19;214;3.69362;137.035;7.66667;402;214.138;1.48321;-8.31767;126.944;127.901;1.62518;7.66667;402;393.801;1.54819;
4;-10;197;-10;197;-8.31767;126.944;-19.3333;376;196.585;1.62305;-26.9126;108.32;112.04;1.80084;-19.3333;376;368.145;1.61998;
5;-56;161;-56;161;-26.9126;108.32;-70.6667;324.333;169.905;1.90835;-42.9315;81.1755;91.8826;2.04023;-70.6667;324.333;323.571;1.78706;
6;-91;119;-91;119;-42.9315;81.1755;-115.333;248;149.428;2.22785;-54.7489;52.5669;75.4611;2.35665;-115.333;248;265.471;2.01507;
7;-109;63;-109;63;-54.7489;52.5669;-151.667;168.667;125.789;2.62329;-55.2799;26.2519;60.3062;2.67702;-151.667;168.667;219.881;2.32424;
8;-99;-10;-99;-10;-55.2799;26.2519;-157.333;93.6667;99.8415;-3.03439;-44.4221;6.09872;43.6009;2.98345;-157.333;93.6667;177.918;2.64115;
9;-90;-24;-90;-24;-44.4221;6.09872;-131.333;33;93.5821;-2.87468;-23.5982;-3.77041;22.4348;-3.00734;-131.333;33;132.424;2.95397;
10;-27;-28;-27;-28;-23.5982;-3.77041;-76.3333;-1.66667;39.5761;-2.33092;1.06585;-2.46594;2.9656;-0.609783;-76.3333;-1.66667;75.7585;-3.00965;
11;22;-21;22;-21;1.06585;-2.46594;-9.33333;-6;30.6988;-0.784275;25.2277;10.6284;28.9318;0.404859;-9.33333;-6;16.4347;-2.08617;
12;74;15;74;15;25.2277;10.6284;58.6667;28.3333;75.1089;0.191791;46.2035;30.5414;56.9477;0.582107;58.6667;28.3333;63.1613;0.322752;
13;92;50;92;50;46.2035;30.5414;124;82.6667;104.148;0.493291;58.6403;53.6154;80.9826;0.736285;124;82.6667;145.65;0.535867;
14;105;93;105;93;58.6403;53.6154;164.667;147;139.611;0.722478;63.219;77.3855;101.386;0.880175;164.667;147;216.242;0.696337;
15;106;139;106;139;63.219;77.3855;183;216.333;174.1;0.918133;59.4723;98.9284;116.793;1.02289;183;216.333;277.884;0.845997;
16;95;165;95;165;59.4723;98.9284;174.667;280.333;189.669;1.04782;51.5175;115.475;127.706;1.14385;174.667;280.333;323.949;0.996807;
17;77;187;77;187;51.5175;115.475;154.667;331;201.499;1.18013;38.7867;102.58;110.873;1.20023;154.667;331;358.385;1.12075;
