time;row_1;row_2;
     1;    1.7195;   -0.4183;
     2;    1.7380;   -0.4245;
     3;    1.7568;   -0.4255;
     4;    1.7550;   -0.4266;
     5;    1.7575;   -0.4378;
     6;    1.7498;   -0.4513;
     7;    1.7530;   -0.4500;
     8;    1.7497;   -0.4344;
     9;    1.7664;   -0.4407;
    10;    1.7648;   -0.4391;
    11;    1.7667;   -0.4314;
    12;    1.7670;   -0.4441;
    13;    1.7691;   -0.4275;
    14;    1.7597;   -0.4404;
    15;    1.7644;   -0.4310;
    16;    1.7515;   -0.4436;
    17;    1.7341;   -0.4624;
    18;    1.7247;   -0.4770;
    19;    1.7112;   -0.4922;
    20;    1.6956;   -0.5098;
    21;    1.6764;   -0.4913;
    22;    1.6789;   -0.4892;
    23;    1.6704;   -0.4989;
    24;    0.6185;    1.3220;
    25;    0.3096;    0.7890;
    26;    0.2080;    0.3305;
    27;    0.1541;   -0.0530;
    28;    0.1192;   -0.3597;
    29;    0.0933;   -0.5902;
    30;    0.0714;   -0.7443;
    31;    0.0521;   -0.8219;
    32;    0.0337;   -0.8218;
    33;    0.0146;   -0.7450;
    34;   -0.0065;   -0.5908;
    35;   -0.0325;   -0.3600;
    36;   -0.0669;   -0.0526;
    37;   -0.1209;    0.3305;
    38;   -0.2232;    0.7890;
    39;   -0.5321;    1.3221;
    40;    1.7759;   -0.5072;
    41;    1.7654;   -0.4987;
    42;    1.7635;   -0.5131;
    43;    1.7488;   -0.5083;
    44;    1.7309;   -0.5028;
    45;    1.7183;   -0.5184;
    46;    1.7178;   -0.5013;
    47;    1.7164;   -0.4963;
    48;    1.6985;   -0.5100;
    49;    1.7122;   -0.5261;
    50;    1.7080;   -0.5383;
    51;    1.6965;   -0.5462;
    52;    1.6987;   -0.5638;
    53;    1.7171;   -0.5602;
    54;    1.6992;   -0.5472;
    55;    1.6827;   -0.5467;
    56;    1.6817;   -0.5575;
    57;    1.6692;   -0.5464;
    58;    1.6705;   -0.5474;
    59;    1.6805;   -0.5554;
    60;    1.6869;   -0.5526;
    61;    1.6943;   -0.5643;
    62;    1.6797;   -0.5646;
    63;    1.6765;   -0.5563;
    64;    1.6878;   -0.5510;
    65;    1.6802;   -0.5699;
    66;    1.6942;   -0.5755;
    67;    1.6780;   -0.5642;
    68;    1.6917;   -0.5726;
    69;    1.6907;   -0.5718;
    70;    1.7016;   -0.5805;
    71;    1.7034;   -0.5636;
    72;    1.7178;   -0.5729;
    73;    1.6998;   -0.5587;
    74;    1.7033;   -0.5625;
    75;    1.7143;   -0.5455;
    76;    1.7244;   -0.5282;
    77;    1.7139;   -0.5212;
    78;    1.7138;   -0.5062;
    79;    1.7165;   -0.5246;
    80;    1.7241;   -0.5300;
    81;    1.7228;   -0.5432;
    82;    1.7057;   -0.5370;
    83;    1.7140;   -0.5347;
    84;    1.7159;   -0.5218;
    85;    1.7222;   -0.5027;
    86;    1.7230;   -0.4972;
    87;    1.7135;   -0.4854;
    88;    1.7321;   -0.4849;
    89;    1.7163;   -0.5032;
    90;    1.7099;   -0.5130;
    91;    1.7143;   -0.5231;
    92;    1.7038;   -0.5110;
    93;    1.7032;   -0.4924;
    94;    1.7091;   -0.4902;
    95;    1.7276;   -0.5028;
    96;    1.7171;   -0.4960;
    97;    1.7363;   -0.5140;
    98;    1.7384;   -0.5057;
    99;    1.7292;   -0.5034;
   100;    1.7415;   -0.5091;
