time;row_1;row_2;
     1;    1.6176;    0.2909;
     2;    1.6174;    0.2977;
     3;    1.6141;    0.3023;
     4;    1.6225;    0.2966;
     5;    1.6213;    0.3065;
     6;    1.6202;    0.3098;
     7;    1.6270;    0.3059;
     8;    1.6260;    0.3107;
     9;    1.6280;    0.3163;
    10;    1.6354;    0.2971;
    11;    1.6283;    0.3068;
    12;    1.6375;    0.3218;
    13;    1.6354;    0.3068;
    14;    1.6403;    0.2915;
    15;    1.6508;    0.2783;
    16;    1.6552;    0.2766;
    17;    1.6551;    0.2807;
    18;    1.6514;    0.2765;
    19;    1.6618;    0.2929;
    20;    1.6530;    0.2770;
    21;    1.6465;    0.2619;
    22;    1.6651;    0.2766;
    23;    1.6515;    0.2768;
    24;    1.6322;    0.2912;
    25;    1.6463;    0.2982;
    26;    1.6552;    0.3130;
    27;    1.6693;    0.3199;
    28;    1.6780;    0.3107;
    29;    1.6630;    0.3180;
    30;    1.6551;    0.3241;
    31;    1.6382;    0.3375;
    32;    1.6232;    0.3344;
    33;    1.6372;    0.3499;
    34;    1.6303;    0.3446;
    35;    1.6498;    0.3445;
    36;    1.6409;    0.3311;
    37;    1.6228;    0.3372;
    38;    1.6336;    0.3285;
    39;    1.6473;    0.3173;
    40;    1.6393;    0.3204;
    41;    1.6370;    0.3291;
    42;    1.6364;    0.3210;
    43;    1.6484;    0.3349;
    44;    1.6514;    0.3467;
    45;    1.6328;    0.3470;
    46;    1.6137;    0.3642;
    47;    1.6301;    0.3787;
    48;    1.6289;    0.3733;
    49;    1.6220;    0.3845;
    50;    1.6380;    0.3806;
    51;    1.6284;    0.3982;
    52;    1.6129;    0.4031;
    53;    1.6305;    0.3898;
    54;    1.6425;    0.4067;
    55;    1.6507;    0.4059;
    56;    1.6464;    0.4156;
    57;    1.6456;    0.4173;
    58;    1.6468;    0.4193;
    59;    1.6371;    0.4227;
    60;    1.6415;    0.4052;
    61;    1.6589;    0.4040;
    62;    1.6632;    0.4030;
    63;    1.6787;    0.4052;
    64;    1.6903;    0.3977;
    65;    1.6898;    0.3901;
    66;    1.6791;    0.3854;
    67;    1.6779;    0.3996;
    68;    1.6787;    0.4138;
    69;    1.6687;    0.3957;
    70;    1.6500;    0.3778;
    71;    0.6177;    1.3442;
    72;    0.3084;    0.8115;
    73;    0.2067;    0.3532;
    74;    0.1531;   -0.0298;
    75;    0.1178;   -0.3370;
    76;    0.0914;   -0.5677;
    77;    0.0698;   -0.7214;
    78;    0.0508;   -0.7983;
    79;    0.0318;   -0.7984;
    80;    0.0126;   -0.7212;
    81;   -0.0088;   -0.5675;
    82;   -0.0352;   -0.3368;
    83;   -0.0700;   -0.0299;
    84;   -0.1234;    0.3536;
    85;   -0.2257;    0.8118;
    86;   -0.5355;    1.3447;
    87;    1.6326;    0.4194;
    88;    1.6422;    0.4007;
    89;    1.6549;    0.4084;
    90;    1.6730;    0.3898;
    91;    1.6838;    0.4003;
    92;    1.6748;    0.4027;
    93;    1.6732;    0.4157;
    94;    1.6702;    0.4331;
    95;    1.6869;    0.4178;
    96;    1.6974;    0.4341;
    97;    1.6776;    0.4144;
    98;    1.6672;    0.4337;
    99;    1.6735;    0.4157;
   100;    1.6751;    0.4020;
