time;row;
     1;  11.45551;
     2;  10.92052;
     3;   7.62584;
     4;  17.20427;
     5;  17.98682;
     6;  15.79080;
     7;  11.15934;
     8;  14.26014;
     9;  18.90102;
    10;  19.12223;
    11;  15.65415;
    12;  13.29364;
    13;  17.60285;
    14;  20.83677;
    15;  20.70450;
    16;  16.53792;
    17;  15.49121;
    18;  20.03430;
    19;  22.66144;
    20;  21.96637;
    21;  17.15158;
    22;  16.59640;
    23;  18.80646;
    24;  20.23997;
    25;  18.35045;
    26;  14.85990;
    27;  13.58817;
    28;  20.49864;
    29;  21.92168;
    30;  20.12869;
    31;  15.87982;
    32;  17.42001;
    33;  20.30403;
    34;  21.73014;
    35;  20.52125;
    36;  16.72383;
    37;  14.52168;
    38;  18.15920;
    39;  18.10515;
    40;  15.20819;
    41;  14.05045;
    42;  12.41163;
    43;  15.35202;
    44;  15.81684;
    45;  12.64581;
    46;  12.50684;
    47;  12.52562;
    48;  15.40204;
    49;  14.44811;
    50;  11.99094;
    51;  10.68055;
    52;   7.35314;
    53;  14.47343;
    54;  13.05937;
    55;  12.21587;
    56;  11.22158;
    57;  13.80181;
    58;  14.24948;
    59;  12.79822;
    60;  10.87430;
    61;  12.23664;
    62;  13.23641;
    63;  13.62862;
    64;  12.44355;
    65;  11.57080;
    66;  12.54661;
    67;  14.60456;
    68;  14.30024;
    69;  11.58894;
    70;  12.98642;
    71;  12.81431;
    72;  15.82260;
    73;  15.26188;
    74;  13.94563;
    75;  14.73667;
    76;  16.77823;
    77;  17.11947;
    78;  14.94421;
    79;  11.90754;
    80;  12.68183;
    81;   5.05897;
    82;  13.13783;
    83;  12.80119;
    84;   9.02877;
    85;   8.46069;
    86;  13.24486;
    87;  13.17559;
    88;  11.91772;
    89;  10.69254;
    90;  10.99003;
    91;  12.13322;
    92;  13.10418;
    93;  11.26839;
    94;   8.56163;
    95;  10.86449;
    96;  12.80414;
    97;  12.32618;
    98;  10.77461;
    99;  10.97337;
   100;  11.20411;
   101;  13.03338;
   102;  13.67577;
   103;  11.20087;
   104;  11.40175;
   105;  14.62091;
   106;  15.22392;
   107;  13.72352;
   108;  13.00419;
   109;  10.86414;
   110;  14.11745;
   111;  14.61410;
   112;  13.07466;
   113;   5.25213;
   114;  11.21612;
   115;  13.32058;
   116;  12.88341;
   117;  11.44020;
   118;  11.23046;
   119;  12.33476;
   120;  13.72427;
   121;  12.80796;
   122;  11.27272;
   123;  11.59426;
   124;  13.12122;
   125;  13.64730;
   126;  12.17581;
   127;  12.30403;
   128;  12.64229;
   129;  13.50955;
   130;  12.44839;
   131;  11.42723;
   132;   8.97663;
   133;  12.16935;
   134;  12.44640;
   135;  11.98321;
   136;  10.32694;
   137;   4.40540;
   138;  11.88956;
   139;  13.18361;
   140;  11.31577;
   141;  12.31084;
   142;   8.90152;
   143;  10.94139;
   144;  10.88016;
   145;  10.16874;
   146;   5.81935;
   147;   9.48880;
   148;   9.53274;
   149;   8.01976;
   150;   7.87860;
   151;   7.32841;
   152;   8.70887;
   153;   6.85475;
   154;   7.97956;
   155;   8.08908;
   156;   7.21859;
   157;   7.81187;
   158;   6.78504;
   159;   8.88870;
   160;   7.78896;
   161;   5.30869;
   162;   8.53262;
   163;   8.08542;
   164;   7.41425;
   165;   7.81992;
   166;   8.15105;
   167;   6.42254;
   168;   7.08182;
   169;   8.52035;
   170;   7.56388;
   171;   5.61431;
   172;   8.45955;
   173;   7.93945;
   174;   6.83938;
   175;   8.21262;
   176;   7.28751;
   177;   7.13646;
   178;   7.71745;
   179;   6.93290;
   180;   7.67779;
   181;   7.17513;
   182;   8.97902;
   183;   7.47697;
   184;   8.26898;
   185;   7.81331;
   186;   6.59179;
   187;   8.29922;
   188;   7.82369;
   189;   8.29937;
   190;   7.51712;
   191;   7.45656;
   192;   7.48973;
   193;   9.51344;
   194;   6.64762;
   195;   7.01240;
   196;   8.73238;
   197;   9.31888;
   198;  10.39433;
   199;   9.56763;
   200;   4.00659;
   201;   8.75210;
   202;  11.06277;
   203;  10.76372;
   204;   7.65642;
   205;   8.38124;
   206;   5.82863;
   207;   7.84090;
   208;   8.04157;
   209;   6.23753;
   210;   7.79026;
   211;   8.18533;
   212;   6.62150;
   213;   6.76066;
   214;   7.56218;
   215;   7.12866;
   216;   7.62542;
   217;   6.23405;
   218;   8.42524;
   219;   4.63974;
   220;   8.33411;
   221;   7.35101;
   222;   6.85035;
   223;   6.29124;
   224;   7.67261;
   225;   7.07501;
   226;   7.11243;
   227;   7.75506;
   228;   5.25205;
   229;   7.84553;
   230;   7.20327;
   231;   7.22621;
   232;   7.42227;
   233;   6.03828;
   234;   8.15164;
   235;   6.67216;
   236;   7.59727;
   237;   6.61073;
   238;   7.10665;
   239;   7.22130;
   240;   7.35159;
   241;   7.42238;
   242;   6.80719;
   243;   6.86259;
   244;   5.81996;
   245;   8.31238;
   246;   6.55157;
   247;   8.10395;
   248;   7.84037;
   249;   4.76491;
   250;   9.09993;
   251;   6.62946;
   252;   7.20159;
   253;   8.73790;
   254;   6.27198;
   255;   6.14483;
   256;   8.59927;
