time;row;
     1;   7.69742;
     2;  14.98809;
     3;  17.97033;
     4;  17.13148;
     5;  14.12536;
     6;  18.46895;
     7;  18.64887;
     8;  15.03090;
     9;  17.60948;
    10;  18.97214;
    11;  16.83111;
    12;  18.53136;
    13;  20.63258;
    14;  19.49131;
    15;  18.57603;
    16;  21.87228;
    17;  21.68658;
    18;  19.19832;
    19;  23.05858;
    20;  23.64710;
    21;  20.81179;
    22;  21.81946;
    23;  23.30038;
    24;  21.56406;
    25;  21.48452;
    26;  23.74229;
    27;  22.84991;
    28;  19.93255;
    29;  22.85077;
    30;  22.87288;
    31;  19.37519;
    32;  19.70112;
    33;  20.73785;
    34;  18.61601;
    35;  16.13302;
    36;  18.80321;
    37;  17.75836;
    38;  14.27573;
    39;  17.46794;
    40;  16.97498;
    41;  13.04621;
    42;  15.99824;
    43;  16.83481;
    44;  14.35600;
    45;  14.80164;
    46;  16.54665;
    47;  14.58590;
    48;  12.91265;
    49;  15.47949;
    50;  14.91754;
    51;  12.24111;
    52;  14.90662;
    53;  15.34701;
    54;  11.08645;
    55;  14.21181;
    56;  15.21332;
    57;  13.18651;
    58;  13.45450;
    59;  15.11817;
    60;  14.17096;
    61;  12.45489;
    62;  15.44897;
    63;  15.09861;
    64;  10.92150;
    65;  15.60362;
    66;  16.17950;
    67;  13.24590;
    68;  15.70827;
    69;  17.31119;
    70;  15.54312;
    71;  15.39402;
    72;  17.72041;
    73;  16.86564;
    74;  13.31767;
    75;  15.76371;
    76;  15.97147;
    77;  12.76792;
    78;  14.57125;
    79;  15.54896;
    80;  13.67854;
    81;  13.15086;
    82;  15.06961;
    83;  13.77716;
    84;   9.69180;
    85;  14.42930;
    86;  14.14658;
    87;  11.20087;
    88;  13.45655;
    89;  14.23563;
    90;  11.21985;
    91;  12.55643;
    92;  14.39199;
    93;  12.65987;
    94;  12.48444;
    95;  14.45275;
    96;  13.89106;
    97;  11.60120;
    98;  14.57521;
    99;  14.89900;
   100;  12.73726;
   101;  14.86284;
   102;  15.74728;
   103;  14.27498;
   104;  14.95664;
   105;  17.01555;
   106;  16.29012;
   107;  14.30987;
   108;  15.24077;
   109;  14.78306;
   110;  12.56720;
   111;  14.04288;
   112;  13.73737;
   113;  11.80125;
   114;  13.22990;
   115;  13.04970;
   116;  10.84550;
   117;  11.63501;
   118;  12.77521;
   119;  11.38847;
   120;  10.17123;
   121;  12.35615;
   122;  11.94258;
   123;   8.11128;
   124;  10.97504;
   125;  12.68404;
   126;   9.81387;
   127;  10.70276;
   128;  12.84344;
   129;  11.91586;
   130;  10.80699;
   131;  12.56839;
   132;  12.34768;
   133;  11.62156;
   134;  12.18758;
   135;  12.16101;
   136;  11.13152;
   137;  11.84641;
   138;  12.40745;
   139;  11.45352;
   140;   8.99519;
   141;  12.68842;
   142;  13.20886;
   143;  13.06575;
   144;  12.89560;
   145;  15.26459;
   146;  13.98766;
   147;  12.75512;
   148;  14.97261;
   149;  14.80427;
   150;  13.86114;
   151;  12.43797;
   152;  13.47409;
   153;  12.91166;
   154;  11.67255;
   155;  11.43666;
   156;  11.77198;
   157;  12.05722;
   158;  12.20385;
   159;  11.88217;
   160;  11.92412;
   161;  12.25673;
   162;  11.18682;
   163;  10.27499;
   164;   9.70793;
   165;   9.35194;
   166;   7.08147;
   167;   9.33398;
   168;   4.39337;
   169;   0.68199;
   170;   5.47492;
   171;   8.91411;
   172;   4.94770;
   173;   6.48663;
   174;   6.63699;
   175;   7.66443;
   176;   8.27515;
   177;   6.40891;
   178;   7.26911;
   179;   8.32705;
   180;   8.76103;
   181;   8.39825;
   182;   5.01848;
   183;   9.22058;
   184;   8.69565;
   185;   8.91114;
   186;   9.41255;
   187;  10.42879;
   188;   8.06638;
   189;  10.31207;
   190;  10.71474;
   191;   9.62248;
   192;   9.55786;
   193;  10.60951;
   194;   9.87613;
   195;   8.80604;
   196;   9.05446;
   197;   4.31287;
   198;   7.81889;
   199;   7.18715;
   200;   9.07128;
   201;   9.00158;
   202;   4.67152;
   203;   8.14543;
   204;   8.45517;
   205;   7.90266;
   206;   8.81977;
   207;   8.98477;
   208;   7.86372;
   209;   7.41153;
   210;   8.25865;
   211;   7.91129;
   212;   6.45245;
   213;   6.39918;
   214;   9.26783;
   215;   5.61284;
   216;   8.33121;
   217;   5.37190;
   218;   7.12169;
   219;   7.68405;
   220;   8.96287;
   221;   7.25034;
   222;   6.45668;
   223;   7.38816;
   224;   8.14763;
   225;   7.48400;
   226;   7.99715;
   227;   9.62810;
   228;   7.74657;
   229;   7.77519;
   230;   7.25708;
   231;   7.11260;
   232;   1.04487;
   233;   8.29507;
   234;   4.96536;
   235;   6.25854;
   236;   4.20815;
   237;   6.95598;
   238;   8.58763;
   239;   7.93201;
   240;   6.33964;
   241;   7.78638;
   242;   9.22434;
   243;   3.26900;
   244;   7.16202;
   245;   7.75093;
   246;   6.68045;
   247;   8.10464;
   248;   6.35997;
   249;   7.88198;
   250;   7.09081;
   251;   7.12920;
   252;   7.36371;
   253;   7.44600;
   254;   8.47752;
   255;   7.04411;
   256;   8.04715;
